 

stn;time;rti150yx
TISON;1980;19801018
TISON;1981;19810923
TISON;1982;19820907
TISON;1983;19830911
TISON;1984;19840906
TISON;1985;19850826
TISON;1986;19860424
TISON;1987;19870719
TISON;1988;19881013
TISON;1989;19890225
TISON;1990;19900901
TISON;1991;19910930
TISON;1992;19920901
TISON;1993;19931013
TISON;1994;19940811
TISON;1995;19950422
TISON;1996;19961113
TISON;1997;19970829
TISON;1998;19980802
