 

stn;time;fu3010m1
EGO;200012;70.2
EGO;200101;78.5
EGO;200102;81.7
EGO;200103;106.6
EGO;200104;92.2
EGO;200105;74.2
EGO;200106;60.1
EGO;200107;65.5
EGO;200108;60.5
EGO;200109;72.0
EGO;200110;75.6
EGO;200111;92.5
EGO;200112;84.6
EGO;200201;114.1
EGO;200202;96.5
EGO;200203;87.5
EGO;200204;83.5
EGO;200205;55.1
EGO;200206;77.4
EGO;200207;72.4
EGO;200208;58.7
EGO;200209;43.2
EGO;200210;103.7
EGO;200211;67.7
EGO;200212;66.6
EGO;200301;132.1
EGO;200302;73.1
EGO;200303;60.5
EGO;200304;93.6
EGO;200305;82.1
EGO;200306;69.1
