 

stn;time;fu3010m1
MMJUF;201502;87.1
MMJUF;201503;88.9
MMJUF;201504;66.6
MMJUF;201505;74.2
MMJUF;201506;48.2
MMJUF;201507;55.4
MMJUF;201508;46.4
MMJUF;201509;85.3
MMJUF;201510;55.4
MMJUF;201511;68.4
MMJUF;201512;29.5
MMJUF;201601;79.6
MMJUF;201602;92.5
MMJUF;201603;70.2
MMJUF;201604;248.0
MMJUF;201605;55.4
MMJUF;201606;114.8
MMJUF;201607;59.4
MMJUF;201608;76.0
MMJUF;201609;72.4
MMJUF;201610;51.8
MMJUF;201611;70.2
MMJUF;201612;90.7
MMJUF;201701;81.4
MMJUF;201702;70.2
MMJUF;201703;63.0
MMJUF;201704;57.2
MMJUF;201705;61.2
MMJUF;201706;74.2
MMJUF;201707;63.0
MMJUF;201708;72.4
MMJUF;201709;66.6
MMJUF;201710;85.3
MMJUF;201711;96.5
MMJUF;201712;87.1
