 

stn;time;fu3010m1
ATT;200709;73.4
ATT;200710;63.7
ATT;200711;93.6
ATT;200712;132.1
ATT;200801;116.6
ATT;200802;117.7
ATT;200803;123.8
ATT;200804;84.2
ATT;200805;135.0
ATT;200806;88.6
ATT;200807;86.4
ATT;200808;75.6
ATT;200809;86.0
ATT;200810;109.8
ATT;200811;136.1
ATT;200812;126.0
ATT;200901;145.8
ATT;200902;132.1
ATT;200903;101.2
ATT;200904;104.0
ATT;200905;82.8
ATT;200906;100.1
ATT;200907;123.1
ATT;200908;63.7
ATT;200909;70.9
ATT;200910;118.1
ATT;200911;126.4
ATT;200912;103.0
ATT;201001;77.8
ATT;201002;87.1
ATT;201003;104.4
ATT;201004;55.4
ATT;201005;75.6
ATT;201006;122.8
ATT;201007;99.0
ATT;201008;94.7
ATT;201009;79.9
