 

stn;time;rre150y0
CAC;1961;770.0
CAC;1962;698.9
CAC;1963;1251.6
CAC;1964;782.6
CAC;1965;888.2
CAC;1966;1051.9
CAC;1967;797.4
CAC;1968;994.9
CAC;1969;729.8
CAC;1970;899.1
CAC;1971;897.6
CAC;1972;814.6
CAC;1973;772.0
CAC;1974;813.9
CAC;1975;1110.2
CAC;1976;1089.3
CAC;1977;1335.5
CAC;1978;974.9
CAC;1979;1145.7
CAC;1980;675.9
CAC;1981;975.4
CAC;1982;854.4
CAC;1983;932.4
CAC;1984;864.1
CAC;1985;994.3
CAC;1986;903.3
CAC;1987;1097.9
CAC;1988;883.8
CAC;1989;847.1
CAC;1990;899.7
CAC;1991;775.8
CAC;1992;1189.5
CAC;1993;921.9
CAC;1994;908.0
CAC;1995;715.9
CAC;1996;1014.7
CAC;1997;863.4
CAC;1998;880.3
CAC;1999;1034.7
CAC;2000;1420.3
CAC;2001;1046.2
CAC;2002;1192.4
CAC;2003;706.7
CAC;2004;597.5
CAC;2005;583.8
CAC;2006;634.4
CAC;2007;629.4
CAC;2008;1139.6
CAC;2009;894.6
CAC;2010;1076.4
CAC;2011;794.6
CAC;2012;1018.0
CAC;2013;991.8
CAC;2014;1165.1
CAC;2015;660.0
CAC;2016;875.4
CAC;2017;909.3
CAC;2018;805.3
CAC;2019;952.3
CAC;2020;934.8
