 

stn;time;rs1000y0
DLULM;1947;0
DLULM;1948;0
DLULM;1949;0
DLULM;1950;0
DLULM;1951;0
DLULM;1952;0
DLULM;1953;0
DLULM;1954;0
DLULM;1955;0
DLULM;1956;0
DLULM;1957;0
DLULM;1958;0
DLULM;1959;0
DLULM;1960;0
DLULM;1961;0
DLULM;1962;0
DLULM;1963;0
DLULM;1964;0
DLULM;1965;0
DLULM;1966;0
DLULM;1967;0
DLULM;1968;0
DLULM;1969;0
DLULM;1970;0
DLULM;1971;0
DLULM;1972;0
DLULM;1973;0
DLULM;1974;0
DLULM;1975;0
DLULM;1976;0
DLULM;1977;0
DLULM;1978;0
DLULM;1979;0
DLULM;1980;0
DLULM;1981;0
DLULM;1982;0
DLULM;1983;0
DLULM;1984;0
DLULM;1985;0
DLULM;1986;0
DLULM;1987;0
DLULM;1988;0
DLULM;1989;0
DLULM;1990;0
DLULM;1991;0
DLULM;1992;0
DLULM;1993;0
DLULM;1994;0
DLULM;1995;0
DLULM;1996;0
DLULM;1997;0
DLULM;1998;0
DLULM;1999;0
DLULM;2000;0
DLULM;2001;0
DLULM;2002;0
DLULM;2003;0
DLULM;2004;0
DLULM;2005;0
DLULM;2006;0
DLULM;2007;0
DLULM;2008;0
DLULM;2009;0
DLULM;2010;0
DLULM;2011;0
DLULM;2012;0
DLULM;2013;0
