 

stn;time;fklnd3m0
MFOFKP;201901;0
MFOFKP;201902;0
MFOFKP;201903;0
MFOFKP;201904;0
MFOFKP;201905;1
MFOFKP;201906;0
MFOFKP;201907;0
MFOFKP;201908;0
MFOFKP;201909;0
MFOFKP;201910;5
MFOFKP;201911;0
MFOFKP;201912;0
MFOFKP;202001;0
MFOFKP;202002;1
MFOFKP;202003;1
MFOFKP;202004;1
MFOFKP;202005;1
MFOFKP;202006;0
MFOFKP;202007;0
MFOFKP;202008;1
