 

stn;time;rhh150mx
IYMUW;200906;10.2
IYMUW;200907;20.6
IYMUW;200908;6.6
IYMUW;200909;16.6
IYMUW;200910;4.6
IYMUW;200911;5.4
IYMUW;200912;4.8
IYMUW;201001;0.6
IYMUW;201002;2.4
IYMUW;201003;8.0
IYMUW;201004;3.2
IYMUW;201005;11.6
IYMUW;201006;18.2
IYMUW;201007;15.8
IYMUW;201008;14.8
IYMUW;201009;7.5
IYMUW;201010;4.9
IYMUW;201011;3.5
IYMUW;201012;5.9
IYMUW;201101;0.9
IYMUW;201102;0.7
IYMUW;201103;1.5
IYMUW;201104;1.1
IYMUW;201105;9.6
IYMUW;201106;15.8
IYMUW;201107;15.0
IYMUW;201108;14.9
IYMUW;201109;13.2
IYMUW;201110;11.0
IYMUW;201111;1.0
IYMUW;201112;3.7
IYMUW;201201;4.3
IYMUW;201202;0.4
IYMUW;201203;3.0
IYMUW;201204;6.5
IYMUW;201205;4.3
IYMUW;201206;7.4
IYMUW;201207;13.6
IYMUW;201208;21.5
IYMUW;201209;10.0
IYMUW;201210;3.6
IYMUW;201211;8.9
IYMUW;201212;3.8
IYMUW;201301;1.8
IYMUW;201302;2.8
IYMUW;201303;3.2
IYMUW;201304;4.8
IYMUW;201305;5.1
IYMUW;201306;9.7
IYMUW;201307;7.9
IYMUW;201308;10.5
IYMUW;201309;7.4
IYMUW;201310;8.2
IYMUW;201311;7.6
IYMUW;201312;3.2
IYMUW;201401;3.3
IYMUW;201402;3.1
IYMUW;201403;3.5
IYMUW;201404;3.3
IYMUW;201405;7.0
IYMUW;201406;8.6
IYMUW;201407;8.9
IYMUW;201408;18.9
IYMUW;201409;2.0
IYMUW;201410;10.5
IYMUW;201411;6.2
IYMUW;201412;5.9
IYMUW;201501;3.3
IYMUW;201502;2.4
IYMUW;201503;2.0
IYMUW;201504;4.0
IYMUW;201505;6.7
IYMUW;201506;6.9
IYMUW;201507;27.2
IYMUW;201508;6.3
IYMUW;201509;13.1
IYMUW;201510;4.6
IYMUW;201511;0.7
IYMUW;201512;0.5
IYMUW;201601;6.8
IYMUW;201602;2.5
IYMUW;201603;3.6
IYMUW;201604;5.5
IYMUW;201605;12.6
IYMUW;201606;13.8
IYMUW;201607;16.6
IYMUW;201608;10.3
IYMUW;201609;4.8
IYMUW;201610;9.7
IYMUW;201611;6.2
IYMUW;201612;0.1
IYMUW;201701;2.2
IYMUW;201702;4.4
IYMUW;201703;2.5
IYMUW;201704;3.6
IYMUW;201705;5.2
IYMUW;201706;8.4
IYMUW;201707;10.2
IYMUW;201708;15.7
IYMUW;201709;7.3
IYMUW;201710;2.4
IYMUW;201711;7.1
IYMUW;201712;4.1
IYMUW;201801;6.9
IYMUW;201802;2.6
IYMUW;201803;4.4
IYMUW;201804;4.7
IYMUW;201805;4.1
IYMUW;201806;9.6
IYMUW;201807;5.8
IYMUW;201808;21.9
IYMUW;201809;6.5
IYMUW;201810;9.1
IYMUW;201811;3.9
IYMUW;201812;2.4
IYMUW;201901;2.4
IYMUW;201902;5.1
