 

stn;time;rsd300y0
SET;1900;9
SET;1901;11
SET;1902;6
SET;1903;6
SET;1904;5
SET;1905;8
SET;1906;5
SET;1907;8
SET;1908;12
SET;1909;7
SET;1910;7
SET;1911;4
SET;1912;7
SET;1913;5
SET;1914;11
SET;1915;8
SET;1916;12
SET;1917;8
SET;1918;9
SET;1919;6
SET;1920;5
SET;1921;1
SET;1922;13
SET;1923;13
SET;1924;7
SET;1925;8
SET;1926;3
SET;1927;6
SET;1928;15
SET;1929;4
SET;1930;13
SET;1931;8
SET;1932;8
SET;1933;3
SET;1934;3
SET;1935;10
SET;1936;12
SET;1937;10
SET;1938;5
SET;1939;13
SET;1940;11
SET;1941;3
SET;1942;6
SET;1943;5
SET;1944;13
SET;1945;7
SET;1946;9
SET;1947;8
SET;1948;5
SET;1949;6
SET;1950;10
SET;1951;4
SET;1952;8
SET;1953;5
SET;1954;14
SET;1955;8
SET;1956;6
SET;1957;5
SET;1958;8
SET;1959;3
SET;1960;10
SET;1961;7
SET;1962;6
SET;1963;9
SET;1964;6
SET;1965;9
SET;1966;5
SET;1967;7
SET;1968;10
SET;1969;4
SET;1970;9
SET;1971;2
SET;1972;7
SET;1973;6
SET;1974;10
SET;1975;5
SET;1976;11
SET;1977;15
SET;1978;11
SET;1979;16
SET;1980;12
SET;1981;11
SET;1982;10
SET;1983;9
SET;1984;3
SET;1985;6
SET;1986;8
SET;1987;10
SET;1988;9
SET;1989;5
SET;1990;14
SET;1991;10
SET;1992;20
SET;1993;14
SET;1994;13
SET;1995;16
