 

stn;time;rsd100m0
KLT;190101;6
KLT;190102;1
KLT;190103;4
KLT;190104;8
KLT;190105;5
KLT;190106;10
KLT;190107;7
KLT;190108;10
KLT;190109;8
KLT;190110;4
KLT;190111;0
KLT;190112;4
KLT;190201;3
KLT;190202;1
KLT;190203;11
KLT;190204;1
KLT;190205;8
KLT;190206;8
KLT;190207;9
KLT;190208;8
KLT;190209;3
KLT;190210;3
KLT;190211;0
KLT;190212;5
KLT;190301;3
KLT;190302;3
KLT;190303;3
KLT;190304;6
KLT;190305;3
KLT;190306;7
KLT;190307;16
KLT;190308;6
KLT;190309;2
KLT;190310;7
KLT;190311;7
KLT;190312;0
KLT;190401;2
KLT;190402;5
KLT;190403;3
KLT;190404;6
KLT;190405;9
KLT;190406;9
KLT;190407;6
KLT;190408;8
KLT;190409;5
KLT;190410;3
KLT;190411;1
KLT;190412;2
KLT;190501;4
KLT;190502;2
KLT;190503;5
KLT;190504;6
KLT;190505;7
KLT;190506;3
KLT;190507;10
KLT;190508;9
KLT;190509;5
KLT;190510;5
KLT;190511;5
KLT;190512;3
KLT;190601;4
KLT;190602;5
KLT;190603;4
KLT;190604;5
KLT;190605;4
KLT;190606;6
KLT;190607;9
KLT;190608;7
KLT;190609;5
KLT;190610;2
KLT;190611;5
KLT;190612;8
KLT;190701;9
KLT;190702;2
KLT;190703;7
KLT;190704;7
KLT;190705;3
KLT;190706;5
KLT;190707;7
KLT;190708;4
KLT;190709;6
KLT;190710;4
KLT;190711;3
KLT;190712;6
KLT;190801;3
KLT;190802;8
KLT;190803;3
KLT;190804;4
KLT;190805;6
KLT;190806;5
KLT;190807;10
KLT;190808;7
KLT;190809;9
KLT;190810;0
KLT;190811;4
KLT;190812;2
KLT;190901;5
KLT;190902;2
KLT;190903;1
KLT;190904;4
KLT;190905;2
KLT;190906;10
KLT;190907;11
KLT;190908;10
KLT;190909;5
KLT;190910;5
KLT;190911;4
KLT;190912;7
KLT;191001;8
KLT;191002;5
KLT;191003;1
KLT;191004;6
KLT;191005;4
KLT;191006;6
KLT;191007;10
KLT;191008;10
KLT;191009;6
KLT;191010;2
KLT;191011;13
KLT;191012;5
KLT;191101;0
KLT;191102;3
KLT;191103;4
KLT;191104;4
KLT;191105;4
KLT;191106;7
KLT;191107;3
KLT;191108;6
KLT;191109;7
KLT;191110;4
KLT;191111;1
KLT;191112;6
KLT;191201;3
KLT;191202;4
KLT;191203;6
KLT;191204;5
KLT;191205;14
KLT;191206;7
KLT;191207;5
KLT;191208;11
KLT;191209;6
KLT;191210;8
KLT;191211;5
KLT;191212;2
KLT;191301;5
KLT;191302;2
KLT;191303;2
KLT;191304;7
KLT;191305;4
KLT;191306;9
KLT;191307;11
KLT;191308;8
KLT;191309;7
KLT;191310;2
KLT;191311;7
KLT;191312;4
KLT;191401;4
KLT;191402;2
KLT;191403;9
KLT;191404;4
KLT;191405;5
KLT;191406;7
KLT;191407;11
KLT;191408;8
KLT;191409;6
KLT;191410;5
KLT;191411;2
KLT;191412;1
KLT;191501;5
KLT;191502;4
KLT;191503;5
KLT;191504;5
KLT;191505;1
KLT;191506;4
KLT;191507;10
KLT;191508;11
KLT;191509;7
KLT;191510;0
KLT;191511;0
KLT;191512;5
KLT;191601;7
KLT;191602;5
KLT;191603;3
KLT;191604;8
KLT;191605;5
KLT;191606;8
KLT;191607;9
KLT;191608;10
KLT;191609;8
KLT;191610;8
KLT;191611;5
KLT;191612;6
KLT;191701;2
KLT;191702;1
KLT;191703;2
KLT;191704;7
KLT;191705;4
KLT;191706;8
KLT;191707;9
KLT;191708;12
KLT;191709;3
KLT;191710;11
KLT;191711;2
KLT;191712;1
KLT;191801;4
KLT;191802;1
KLT;191803;1
KLT;191804;2
KLT;191805;2
KLT;191806;10
