 

stn;time;rs1000y0
COL;1936;0
COL;1937;0
COL;1938;1
COL;1939;2
COL;1940;1
COL;1941;0
COL;1942;0
COL;1943;0
COL;1944;1
COL;1945;1
COL;1946;0
COL;1947;1
COL;1948;1
COL;1949;0
COL;1950;1
COL;1951;5
COL;1952;1
COL;1953;0
COL;1954;1
COL;1955;0
COL;1956;2
COL;1957;0
COL;1958;0
COL;1959;1
COL;1960;0
COL;1961;0
COL;1962;0
COL;1963;0
COL;1964;0
COL;1965;0
COL;1966;1
COL;1967;0
COL;1968;0
COL;1969;0
COL;1970;1
COL;1971;0
COL;1972;0
COL;1973;0
COL;1974;2
COL;1975;0
COL;1976;3
COL;1977;1
COL;1978;2
COL;1979;1
COL;1980;2
COL;1981;2
COL;1982;2
COL;1983;0
COL;1984;0
COL;1985;0
COL;1986;0
COL;1987;0
COL;1988;0
COL;1989;1
COL;1990;0
COL;1991;0
COL;1992;0
COL;1993;1
COL;1994;0
COL;1995;1
COL;1996;1
COL;1997;0
COL;1998;1
COL;1999;1
COL;2000;1
COL;2001;0
COL;2002;2
COL;2003;0
COL;2004;0
COL;2005;1
COL;2006;0
COL;2007;1
COL;2008;0
COL;2009;1
COL;2010;0
COL;2011;1
COL;2012;0
COL;2013;0
COL;2014;1
COL;2015;0
COL;2016;0
COL;2017;0
COL;2018;0
COL;2019;0
COL;2020;1
