 

stn;time;rsd100m0
ANT;188102;3
ANT;188103;2
ANT;188104;3
ANT;188105;2
ANT;188106;4
ANT;188107;1
ANT;188108;8
ANT;188109;6
ANT;188110;4
ANT;188111;2
ANT;188112;3
ANT;188201;1
ANT;188202;-
ANT;188203;3
ANT;188204;4
ANT;188205;5
ANT;188206;5
ANT;188207;4
ANT;188208;4
ANT;188209;11
ANT;188210;7
ANT;188211;4
ANT;188212;1
ANT;188301;4
ANT;188302;0
ANT;188303;5
ANT;188304;3
ANT;188305;5
ANT;188306;7
ANT;188307;2
ANT;188308;3
ANT;188309;7
ANT;188310;1
ANT;188311;1
ANT;188312;7
ANT;188401;0
ANT;188402;0
ANT;188403;0
ANT;188404;0
ANT;188405;3
ANT;188406;3
ANT;188407;2
ANT;188408;2
ANT;188409;5
ANT;188410;1
ANT;188411;0
ANT;188412;2
ANT;188501;2
ANT;188502;2
ANT;188503;0
ANT;188504;2
ANT;188505;3
ANT;188506;3
ANT;188507;2
ANT;188508;1
ANT;188509;6
ANT;188510;5
ANT;188511;2
ANT;188512;1
ANT;188601;2
ANT;188602;2
ANT;188603;1
ANT;188604;3
ANT;188605;5
ANT;188606;2
ANT;188607;5
ANT;188608;2
ANT;188609;0
ANT;188610;2
ANT;188611;5
ANT;188612;5
ANT;188701;1
ANT;188702;0
ANT;188703;3
ANT;188704;3
ANT;188705;6
ANT;188706;1
ANT;188707;1
ANT;188708;3
ANT;188709;3
ANT;188710;2
ANT;188711;2
ANT;188712;3
ANT;188801;3
ANT;188802;6
ANT;188803;5
ANT;188804;5
ANT;188805;1
ANT;188806;3
ANT;188807;4
ANT;188808;5
ANT;188809;4
ANT;188810;7
ANT;188811;3
ANT;188812;1
ANT;188901;1
ANT;188902;9
ANT;188903;2
ANT;188904;4
ANT;188905;0
ANT;188906;3
ANT;188907;2
ANT;188908;3
ANT;188909;2
