 

stn;time;breclod0
SCH;20210414;0
SCH;20210415;0
SCH;20210416;0
SCH;20210417;0
SCH;20210418;0
SCH;20210419;0
SCH;20210420;0
SCH;20210421;0
SCH;20210422;0
SCH;20210423;0
SCH;20210424;0
SCH;20210425;0
SCH;20210426;0
SCH;20210427;0
SCH;20210428;0
SCH;20210429;0
SCH;20210430;0
SCH;20210501;0
SCH;20210502;0
SCH;20210503;0
SCH;20210504;0
SCH;20210505;0
