 

stn;time;rzz150mx
VSDER;201311;2.5
VSDER;201312;0.8
VSDER;201401;1.2
VSDER;201402;2.4
VSDER;201403;0.9
VSDER;201404;2.2
VSDER;201405;2.1
VSDER;201406;3.9
VSDER;201407;5.5
VSDER;201408;6.0
VSDER;201409;2.6
VSDER;201410;2.4
VSDER;201411;1.0
VSDER;201412;1.4
VSDER;201501;1.9
VSDER;201502;0.8
VSDER;201503;1.6
VSDER;201504;2.4
VSDER;201505;3.2
VSDER;201506;2.5
VSDER;201507;5.1
VSDER;201508;2.1
VSDER;201509;3.8
VSDER;201510;1.3
VSDER;201511;3.4
VSDER;201512;0.6
VSDER;201601;1.7
VSDER;201602;5.5
VSDER;201603;2.0
VSDER;201604;1.2
VSDER;201605;2.6
VSDER;201606;1.6
VSDER;201607;5.4
VSDER;201608;4.3
VSDER;201609;1.9
VSDER;201610;1.7
VSDER;201611;2.4
VSDER;201612;0.1
VSDER;201701;1.0
VSDER;201702;1.5
VSDER;201703;2.8
