 

stn;time;rhs150m0
MSG;190101;1.1
MSG;190102;46.6
MSG;190103;391.0
MSG;190104;272.6
MSG;190105;117.2
MSG;190106;365.2
MSG;190107;302.7
MSG;190108;160.6
MSG;190109;234.8
MSG;190110;316.8
MSG;190111;24.4
MSG;190112;263.3
MSG;190201;48.7
MSG;190202;148.0
MSG;190203;192.2
MSG;190204;107.4
MSG;190205;137.3
MSG;190206;200.8
MSG;190207;73.9
MSG;190208;470.5
MSG;190209;210.3
MSG;190210;180.6
MSG;190211;111.5
MSG;190212;55.1
MSG;190301;77.4
MSG;190302;21.7
MSG;190303;163.5
MSG;190304;266.7
MSG;190305;425.7
MSG;190306;241.7
MSG;190307;160.6
MSG;190308;224.9
MSG;190309;146.1
MSG;190310;349.6
MSG;190311;107.3
MSG;190312;258.8
MSG;190401;30.6
MSG;190402;237.6
MSG;190403;234.5
MSG;190404;128.3
MSG;190405;169.3
MSG;190406;156.0
MSG;190407;120.4
MSG;190408;50.6
MSG;190409;198.0
MSG;190410;55.0
MSG;190411;67.1
MSG;190412;55.3
MSG;190501;39.9
MSG;190502;46.3
MSG;190503;81.4
MSG;190504;229.9
MSG;190505;446.9
MSG;190506;185.1
MSG;190507;106.8
MSG;190508;412.0
MSG;190509;558.9
MSG;190510;12.9
MSG;190511;295.2
MSG;190512;7.6
MSG;190601;24.8
MSG;190602;66.3
MSG;190603;87.8
MSG;190604;235.2
MSG;190605;105.5
MSG;190606;45.9
MSG;190607;195.6
MSG;190608;22.5
MSG;190609;75.5
MSG;190610;222.8
MSG;190611;634.4
MSG;190612;15.1
MSG;190701;22.2
MSG;190702;22.4
MSG;190703;0.0
MSG;190704;98.3
MSG;190705;203.0
MSG;190706;266.0
MSG;190707;276.0
MSG;190708;91.6
MSG;190709;286.3
MSG;190710;1083.8
MSG;190711;61.6
MSG;190712;132.8
MSG;190801;4.3
MSG;190802;19.0
MSG;190803;146.2
MSG;190804;217.5
MSG;190805;360.9
MSG;190806;190.2
MSG;190807;290.8
