 

stn;time;rti150yx
IYVOL;1980;19800809
IYVOL;1981;19810719
IYVOL;1982;19820619
IYVOL;1983;19830524
IYVOL;1984;19840924
IYVOL;1985;19850807
IYVOL;1986;19860529
IYVOL;1987;19870825
IYVOL;1988;19880715
IYVOL;1989;19890405
IYVOL;1990;19900924
IYVOL;1991;19910801
IYVOL;1992;19920620
IYVOL;1993;19931003
IYVOL;1994;19940902
IYVOL;1995;19950622
IYVOL;1996;19960622
IYVOL;1997;19970613
IYVOL;1998;19981008
IYVOL;1999;19990921
IYVOL;2000;20000921
IYVOL;2001;20010720
IYVOL;2002;20020526
IYVOL;2003;20031005
IYVOL;2004;20040702
IYVOL;2005;20050828
IYVOL;2006;20060908
IYVOL;2007;20070710
IYVOL;2008;20080816
IYVOL;2009;20090731
IYVOL;2010;20100925
IYVOL;2011;20110806
IYVOL;2012;20121016
IYVOL;2013;20131024
IYVOL;2014;20140901
IYVOL;2015;20150904
IYVOL;2016;20160531
IYVOL;2017;20171106
IYVOL;2018;20181027
IYVOL;2019;20190806
