 

stn;time;tre200d0
TIAIR;20161114;-0.9
TIAIR;20161115;0.8
TIAIR;20161116;4.9
TIAIR;20161117;3.0
TIAIR;20161118;2.3
TIAIR;20161119;0.5
TIAIR;20161120;1.8
TIAIR;20161121;3.9
TIAIR;20161122;6.1
TIAIR;20161123;5.7
TIAIR;20161124;5.7
TIAIR;20161125;6.1
TIAIR;20161126;5.3
TIAIR;20161127;6.1
TIAIR;20161128;1.5
TIAIR;20161129;-1.7
TIAIR;20161130;1.4
TIAIR;20161201;6.3
TIAIR;20161202;6.6
TIAIR;20161203;1.3
TIAIR;20161204;1.1
TIAIR;20161205;-1.4
TIAIR;20161206;1.4
TIAIR;20161207;-0.7
TIAIR;20161208;0.8
TIAIR;20161209;5.5
TIAIR;20161210;3.2
TIAIR;20161211;4.1
TIAIR;20161212;5.3
TIAIR;20161213;-0.1
TIAIR;20161214;-1.3
TIAIR;20161215;-1.5
TIAIR;20161216;-3.2
TIAIR;20161217;-2.3
TIAIR;20161218;-0.2
TIAIR;20161219;-2.2
TIAIR;20161220;-0.4
TIAIR;20161221;1.6
TIAIR;20161222;1.9
TIAIR;20161223;2.8
TIAIR;20161224;4.3
TIAIR;20161225;9.5
TIAIR;20161226;7.0
TIAIR;20161227;4.2
TIAIR;20161228;4.7
TIAIR;20161229;-0.6
TIAIR;20161230;-2.7
TIAIR;20161231;-
TIAIR;20170101;-1.6
TIAIR;20170102;-1.7
TIAIR;20170103;-1.5
TIAIR;20170104;1.6
TIAIR;20170105;-4.3
TIAIR;20170106;-5.5
TIAIR;20170107;-0.3
TIAIR;20170108;0.7
TIAIR;20170109;0.7
TIAIR;20170110;-5.1
TIAIR;20170111;-6.4
TIAIR;20170112;0.7
TIAIR;20170113;-3.7
TIAIR;20170114;-4.4
TIAIR;20170115;-6.7
TIAIR;20170116;-6.9
TIAIR;20170117;-8.3
TIAIR;20170118;-7.0
TIAIR;20170119;-6.3
TIAIR;20170120;-6.9
TIAIR;20170121;-5.2
TIAIR;20170122;-5.3
TIAIR;20170123;-5.5
TIAIR;20170124;-4.8
TIAIR;20170125;-4.1
TIAIR;20170126;-3.6
TIAIR;20170127;-1.6
TIAIR;20170128;-0.5
TIAIR;20170129;-1.5
TIAIR;20170130;0.2
TIAIR;20170131;0.6
TIAIR;20170201;2.2
TIAIR;20170202;1.6
TIAIR;20170203;0.5
TIAIR;20170204;0.1
TIAIR;20170205;-1.9
TIAIR;20170206;1.3
TIAIR;20170207;0.8
TIAIR;20170208;0.5
TIAIR;20170209;-0.7
TIAIR;20170210;-1.6
TIAIR;20170211;-1.1
TIAIR;20170212;0.5
TIAIR;20170213;1.0
TIAIR;20170214;1.2
TIAIR;20170215;2.0
TIAIR;20170216;4.8
TIAIR;20170217;3.6
TIAIR;20170218;1.1
TIAIR;20170219;0.8
TIAIR;20170220;3.9
TIAIR;20170221;6.9
TIAIR;20170222;5.0
TIAIR;20170223;3.7
TIAIR;20170224;2.4
TIAIR;20170225;1.0
TIAIR;20170226;2.4
TIAIR;20170227;3.2
TIAIR;20170228;0.6
TIAIR;20170301;0.8
TIAIR;20170302;2.7
TIAIR;20170303;0.4
TIAIR;20170304;1.7
TIAIR;20170305;0.6
TIAIR;20170306;0.4
TIAIR;20170307;1.0
TIAIR;20170308;2.3
TIAIR;20170309;4.5
TIAIR;20170310;6.3
TIAIR;20170311;5.8
TIAIR;20170312;4.2
TIAIR;20170313;4.7
TIAIR;20170314;7.9
TIAIR;20170315;8.6
TIAIR;20170316;8.4
TIAIR;20170317;9.4
TIAIR;20170318;8.7
TIAIR;20170319;10.1
TIAIR;20170320;9.3
TIAIR;20170321;7.1
TIAIR;20170322;4.2
TIAIR;20170323;2.5
TIAIR;20170324;4.8
TIAIR;20170325;7.8
TIAIR;20170326;6.7
TIAIR;20170327;5.8
TIAIR;20170328;8.5
TIAIR;20170329;10.4
TIAIR;20170330;10.7
TIAIR;20170331;9.9
TIAIR;20170401;9.1
TIAIR;20170402;6.4
TIAIR;20170403;9.7
TIAIR;20170404;9.4
TIAIR;20170405;7.6
TIAIR;20170406;8.0
TIAIR;20170407;9.7
TIAIR;20170408;11.3
TIAIR;20170409;11.8
TIAIR;20170410;11.9
TIAIR;20170411;10.1
TIAIR;20170412;10.2
TIAIR;20170413;11.7
TIAIR;20170414;11.3
TIAIR;20170415;9.7
TIAIR;20170416;7.2
TIAIR;20170417;6.7
TIAIR;20170418;1.0
TIAIR;20170419;0.2
TIAIR;20170420;0.9
TIAIR;20170421;4.8
TIAIR;20170422;9.4
TIAIR;20170423;8.1
TIAIR;20170424;6.5
TIAIR;20170425;5.9
TIAIR;20170426;3.1
TIAIR;20170427;1.7
TIAIR;20170428;1.7
TIAIR;20170429;4.4
TIAIR;20170430;5.7
TIAIR;20170501;3.0
TIAIR;20170502;4.4
TIAIR;20170503;4.7
TIAIR;20170504;5.5
TIAIR;20170505;9.3
TIAIR;20170506;6.9
TIAIR;20170507;9.6
TIAIR;20170508;9.6
TIAIR;20170509;8.5
TIAIR;20170510;9.0
TIAIR;20170511;7.1
TIAIR;20170512;8.7
TIAIR;20170513;11.7
TIAIR;20170514;12.5
TIAIR;20170515;13.2
TIAIR;20170516;14.6
TIAIR;20170517;15.9
TIAIR;20170518;12.1
TIAIR;20170519;7.7
TIAIR;20170520;8.6
TIAIR;20170521;12.6
TIAIR;20170522;14.3
TIAIR;20170523;16.3
TIAIR;20170524;17.1
TIAIR;20170525;16.6
TIAIR;20170526;15.4
TIAIR;20170527;17.2
TIAIR;20170528;18.3
TIAIR;20170529;19.1
TIAIR;20170530;17.0
TIAIR;20170531;17.9
TIAIR;20170601;16.6
TIAIR;20170602;16.3
TIAIR;20170603;16.0
TIAIR;20170604;15.8
TIAIR;20170605;11.7
TIAIR;20170606;10.2
TIAIR;20170607;11.1
TIAIR;20170608;12.6
TIAIR;20170609;13.7
