 

stn;time;rs1000y0
INN;1961;0
INN;1962;0
INN;1963;0
INN;1964;0
INN;1965;1
INN;1966;0
INN;1967;0
INN;1968;0
INN;1969;0
INN;1970;1
INN;1971;0
INN;1972;0
INN;1973;0
INN;1974;0
INN;1975;0
INN;1976;0
INN;1977;1
INN;1978;1
INN;1979;0
INN;1980;0
INN;1981;0
INN;1982;1
INN;1983;0
INN;1984;0
INN;1985;0
INN;1986;0
INN;1987;0
INN;1988;0
INN;1989;0
INN;1990;1
INN;1991;0
INN;1992;0
INN;1993;0
INN;1994;0
INN;1995;0
INN;1996;0
INN;1997;0
INN;1998;0
INN;1999;0
INN;2000;0
INN;2001;0
INN;2002;0
INN;2003;0
INN;2004;0
INN;2005;0
INN;2006;0
INN;2007;0
INN;2008;0
INN;2009;0
INN;2010;0
INN;2011;1
INN;2012;0
INN;2013;0
INN;2014;0
INN;2015;0
INN;2016;0
INN;2017;0
INN;2018;0
INN;2019;0
INN;2020;0
