 

stn;time;rhh150mx
REM;201603;3.1
REM;201604;7.8
REM;201605;8.2
REM;201606;15.8
REM;201607;13.7
REM;201608;11.4
REM;201609;7.5
REM;201610;4.1
REM;201611;4.2
REM;201612;0.8
REM;201701;3.7
REM;201702;3.7
REM;201703;5.8
REM;201704;6.4
REM;201705;17.6
REM;201706;14.7
REM;201707;9.8
REM;201708;30.3
REM;201709;8.5
REM;201710;11.5
REM;201711;9.1
REM;201712;7.4
REM;201801;6.4
REM;201802;4.1
REM;201803;4.5
REM;201804;2.6
REM;201805;16.9
REM;201806;16.1
REM;201807;6.8
REM;201808;29.6
REM;201809;14.9
REM;201810;9.3
REM;201811;0.8
REM;201812;12.1
REM;201901;9.1
REM;201902;7.3
REM;201903;4.8
REM;201904;4.0
REM;201905;5.2
REM;201906;8.4
REM;201907;12.3
REM;201908;13.0
REM;201909;6.3
REM;201910;11.3
REM;201911;4.0
REM;201912;6.5
REM;202001;4.9
REM;202002;9.5
REM;202003;6.2
REM;202004;3.2
REM;202005;9.9
REM;202006;14.0
REM;202007;17.3
REM;202008;18.3
REM;202009;6.1
REM;202010;6.4
REM;202011;2.8
REM;202012;4.6
REM;202101;5.8
REM;202102;7.0
REM;202103;4.7
