 

stn;time;rti150yx
SRN;1896;18960811
SRN;1897;18970819
SRN;1898;18981011
SRN;1899;18990815
SRN;1900;19000703
SRN;1901;19010926
SRN;1902;19021011
SRN;1903;19030913
SRN;1904;19040907
SRN;1905;19050615
SRN;1906;19060601
SRN;1907;19070815
SRN;1908;19080523
SRN;1909;19090622
SRN;1910;19100614
SRN;1911;19110518
SRN;1912;19120613
SRN;1913;19130910
SRN;1914;19140827
SRN;1915;19150723
SRN;1916;19160609
SRN;1917;19170819
SRN;1918;19180617
SRN;1919;19190723
SRN;1920;19200530
SRN;1921;19210628
SRN;1922;19220715
SRN;1923;19230815
SRN;1924;19240813
SRN;1925;19250601
SRN;1926;19260719
SRN;1927;19270328
SRN;1928;19280401
SRN;1929;19291019
SRN;1930;19300623
SRN;1931;19310706
SRN;1932;19320309
SRN;1933;19330621
SRN;1934;19340909
SRN;1935;19350703
SRN;1936;19360927
SRN;1937;19370801
SRN;1938;19380821
SRN;1939;19390805
SRN;1940;19400529
SRN;1941;19410715
SRN;1942;19420823
SRN;1943;19430724
SRN;1944;19440229
SRN;1945;19450905
SRN;1946;19460613
SRN;1947;19470821
SRN;1948;19480705
SRN;1949;19490309
SRN;1950;19500531
SRN;1951;19510715
SRN;1952;19521025
SRN;1953;19530718
SRN;1954;19540622
SRN;1955;19550830
SRN;1956;19560810
SRN;1957;19570811
SRN;1958;19580831
SRN;1959;19591028
SRN;1960;19600619
SRN;1961;19610719
SRN;1962;19620617
SRN;1963;19630502
SRN;1964;19640614
SRN;1965;19650926
SRN;1966;19661104
SRN;1967;19670102
SRN;1968;19681102
SRN;1969;19690820
SRN;1970;19700808
SRN;1971;19710811
SRN;1972;19721122
SRN;1973;19730620
SRN;1974;19740822
SRN;1975;19750629
SRN;1976;19761209
SRN;1977;19770704
SRN;1978;19780807
SRN;1979;19791014
SRN;1980;19801017
SRN;1981;19810718
SRN;1982;19820816
SRN;1983;19830901
SRN;1984;19840810
SRN;1985;19850614
SRN;1986;19860409
SRN;1987;19870824
SRN;1988;19880604
SRN;1989;19890731
SRN;1990;19900630
SRN;1991;19911221
SRN;1992;19920624
SRN;1993;19930705
SRN;1994;19940518
SRN;1995;19951225
SRN;1996;19960519
SRN;1997;19970611
SRN;1998;19980911
SRN;1999;19990920
SRN;2000;20000920
SRN;2001;20010715
SRN;2002;20020923
SRN;2003;20030617
SRN;2004;20040505
SRN;2005;20050821
SRN;2006;20060917
SRN;2007;20070807
SRN;2008;20080703
SRN;2009;20090717
SRN;2010;20100606
SRN;2011;20110904
SRN;2012;20120831
SRN;2013;20130531
SRN;2014;20141105
SRN;2015;20150722
SRN;2016;20160512
SRN;2017;20170831
SRN;2018;20180612
SRN;2019;20190610
SRN;2020;20200628
