 

stn;time;rre150m0
BEC;198910;7.7
BEC;198911;50.5
BEC;198912;84.8
BEC;199001;18.8
BEC;199002;88.8
BEC;199003;25.2
BEC;199004;73.5
BEC;199005;51.9
BEC;199006;194.3
BEC;199007;69.7
BEC;199008;55.0
BEC;199009;46.2
BEC;199010;114.0
BEC;199011;90.8
BEC;199012;58.3
BEC;199101;32.3
BEC;199102;23.3
BEC;199103;52.6
BEC;199104;58.8
BEC;199105;43.3
BEC;199106;156.9
BEC;199107;94.7
BEC;199108;5.3
BEC;199109;215.7
BEC;199110;64.2
BEC;199111;42.2
BEC;199112;140.7
BEC;199201;9.8
BEC;199202;39.7
BEC;199203;146.5
BEC;199204;85.7
BEC;199205;32.4
BEC;199206;162.2
BEC;199207;116.9
BEC;199208;125.4
BEC;199209;69.7
BEC;199210;141.7
BEC;199211;53.2
BEC;199212;52.6
BEC;199301;12.2
BEC;199302;21.9
BEC;199303;25.1
BEC;199304;32.8
BEC;199305;69.6
BEC;199306;144.4
BEC;199307;95.3
BEC;199308;68.9
BEC;199309;240.9
BEC;199310;385.4
BEC;199311;23.1
BEC;199312;41.1
BEC;199401;69.2
BEC;199402;40.0
BEC;199403;4.0
BEC;199404;44.7
BEC;199405;106.5
BEC;199406;75.8
BEC;199407;120.9
BEC;199408;132.5
BEC;199409;264.3
BEC;199410;36.1
BEC;199411;92.3
BEC;199412;32.4
BEC;199501;73.3
BEC;199502;28.6
BEC;199503;54.4
BEC;199504;52.6
BEC;199505;90.3
BEC;199506;87.7
BEC;199507;57.6
BEC;199508;132.1
BEC;199509;148.7
BEC;199510;3.7
BEC;199511;22.8
BEC;199512;57.2
BEC;199601;24.6
BEC;199602;17.1
BEC;199603;19.9
BEC;199604;8.9
BEC;199605;118.9
BEC;199606;100.2
BEC;199607;143.4
BEC;199608;184.0
BEC;199609;33.3
BEC;199610;130.6
BEC;199611;254.4
BEC;199612;30.5
BEC;199701;17.3
BEC;199702;16.3
BEC;199703;34.9
BEC;199704;26.8
BEC;199705;78.1
BEC;199706;298.8
BEC;199707;118.1
BEC;199708;95.9
BEC;199709;23.4
BEC;199710;18.3
BEC;199711;140.9
BEC;199712;60.7
BEC;199801;23.4
BEC;199802;18.7
BEC;199803;4.0
BEC;199804;117.2
BEC;199805;49.5
BEC;199806;127.9
BEC;199807;134.3
BEC;199808;77.5
BEC;199809;168.3
BEC;199810;124.2
BEC;199811;31.7
BEC;199812;14.2
BEC;199901;56.6
BEC;199902;75.5
BEC;199903;62.0
BEC;199904;86.5
BEC;199905;86.2
BEC;199906;183.9
BEC;199907;64.8
BEC;199908;144.2
BEC;199909;255.1
BEC;199910;180.2
BEC;199911;80.1
BEC;199912;61.0
BEC;200001;17.0
BEC;200002;28.9
BEC;200003;67.7
BEC;200004;91.2
BEC;200005;110.5
BEC;200006;73.0
BEC;200007;215.5
BEC;200008;150.8
BEC;200009;117.2
BEC;200010;301.3
BEC;200011;501.0
BEC;200012;45.5
BEC;200101;189.5
BEC;200102;58.0
BEC;200103;130.0
BEC;200104;72.5
BEC;200105;50.0
BEC;200106;179.4
BEC;200107;120.7
BEC;200108;135.6
BEC;200109;72.2
BEC;200110;77.1
BEC;200111;28.2
BEC;200112;4.5
BEC;200201;2.3
BEC;200202;45.3
BEC;200203;67.4
BEC;200204;30.6
BEC;200205;307.3
BEC;200206;88.1
BEC;200207;81.7
BEC;200208;106.3
BEC;200209;40.4
BEC;200210;86.7
BEC;200211;520.9
BEC;200212;28.9
BEC;200301;10.4
BEC;200302;15.7
BEC;200303;1.6
BEC;200304;41.0
BEC;200305;126.7
BEC;200306;61.2
BEC;200307;106.1
BEC;200308;106.2
BEC;200309;10.7
BEC;200310;135.1
BEC;200311;60.1
BEC;200312;32.5
BEC;200401;37.8
BEC;200402;30.3
BEC;200403;42.8
BEC;200404;36.7
BEC;200405;60.1
BEC;200406;40.1
BEC;200407;155.1
BEC;200408;76.5
BEC;200409;32.6
BEC;200410;181.6
BEC;200411;75.5
BEC;200412;18.5
BEC;200501;39.2
BEC;200502;20.7
BEC;200503;15.2
BEC;200504;43.8
BEC;200505;100.6
BEC;200506;40.6
BEC;200507;78.7
BEC;200508;106.1
BEC;200509;55.1
BEC;200510;69.5
BEC;200511;22.5
BEC;200512;43.5
BEC;200601;14.4
BEC;200602;13.0
BEC;200603;30.3
BEC;200604;63.6
BEC;200605;48.8
BEC;200606;49.6
BEC;200607;127.4
BEC;200608;115.5
BEC;200609;79.5
BEC;200610;65.5
BEC;200611;22.1
BEC;200612;67.5
BEC;200701;71.4
BEC;200702;27.8
BEC;200703;33.5
BEC;200704;11.5
BEC;200705;115.2
BEC;200706;118.3
BEC;200707;87.0
BEC;200708;143.4
BEC;200709;87.1
BEC;200710;26.1
BEC;200711;82.0
BEC;200712;25.0
BEC;200801;83.0
BEC;200802;4.1
BEC;200803;81.9
BEC;200804;108.0
BEC;200805;93.9
BEC;200806;106.9
BEC;200807;279.1
BEC;200808;98.8
BEC;200809;118.4
BEC;200810;120.2
BEC;200811;203.8
BEC;200812;71.0
BEC;200901;26.6
BEC;200902;114.2
BEC;200903;91.3
BEC;200904;111.8
BEC;200905;40.4
BEC;200906;116.6
BEC;200907;113.4
BEC;200908;129.9
BEC;200909;46.6
BEC;200910;48.2
BEC;200911;79.0
BEC;200912;123.9
BEC;201001;27.9
BEC;201002;35.5
BEC;201003;70.5
BEC;201004;52.2
BEC;201005;155.2
BEC;201006;80.2
BEC;201007;57.5
BEC;201008;176.9
BEC;201009;133.5
BEC;201010;136.6
BEC;201011;154.7
BEC;201012;82.5
BEC;201101;35.3
BEC;201102;28.5
BEC;201103;27.5
BEC;201104;4.4
BEC;201105;93.1
BEC;201106;148.5
