 

stn;time;hns000mx
EGL;201712;60
EGL;201801;10
EGL;201802;10
EGL;201803;10
EGL;201804;5
EGL;201805;0
EGL;201806;0
EGL;201807;0
EGL;201808;0
EGL;201809;0
EGL;201810;2
EGL;201811;10
EGL;201812;10
EGL;201901;40
EGL;201902;50
EGL;201903;10
EGL;201904;20
EGL;201905;20
EGL;201906;0
EGL;201907;0
EGL;201908;0
EGL;201909;0
EGL;201910;0
EGL;201911;10
EGL;201912;5
EGL;202001;10
EGL;202002;10
EGL;202003;10
EGL;202004;0
EGL;202005;0
EGL;202006;0
EGL;202007;0
EGL;202008;0
EGL;202009;0
EGL;202010;0
EGL;202011;0
EGL;202012;50
EGL;202101;60
EGL;202102;10
EGL;202103;10
