 

stn;time;tnd00xy0
IYPFE;1988;22
IYPFE;1989;18
IYPFE;1990;39
IYPFE;1991;42
IYPFE;1992;28
IYPFE;1993;40
IYPFE;1994;28
IYPFE;1995;50
IYPFE;1996;49
IYPFE;1997;27
IYPFE;1998;37
IYPFE;1999;47
IYPFE;2000;27
IYPFE;2001;59
IYPFE;2002;25
IYPFE;2003;55
IYPFE;2004;71
IYPFE;2005;84
IYPFE;2006;56
IYPFE;2007;40
IYPFE;2008;54
IYPFE;2009;65
IYPFE;2010;81
IYPFE;2011;39
IYPFE;2012;58
IYPFE;2013;56
IYPFE;2014;34
IYPFE;2015;37
IYPFE;2016;39
IYPFE;2017;53
IYPFE;2018;55
