 

stn;time;rre150yx
GSS;1973;66.0
GSS;1974;51.7
GSS;1975;77.7
GSS;1976;104.2
GSS;1977;108.7
GSS;1978;118.8
GSS;1979;61.6
GSS;1980;39.0
GSS;1981;92.3
GSS;1982;64.6
GSS;1983;56.8
GSS;1984;71.8
GSS;1985;57.2
GSS;1986;49.4
GSS;1987;72.3
GSS;1988;43.0
GSS;1989;73.6
GSS;1990;62.2
GSS;1991;66.8
GSS;1992;67.2
GSS;1993;77.1
GSS;1994;64.5
GSS;1995;102.1
GSS;1996;65.4
GSS;1997;61.2
GSS;1998;67.7
GSS;1999;74.0
GSS;2000;76.6
GSS;2001;60.0
GSS;2002;79.6
GSS;2003;50.5
GSS;2004;59.1
GSS;2005;82.8
GSS;2006;63.5
GSS;2007;55.2
GSS;2008;74.2
GSS;2009;66.6
GSS;2010;62.1
GSS;2011;110.3
GSS;2012;80.3
GSS;2013;90.0
GSS;2014;58.1
GSS;2015;68.8
GSS;2016;55.0
GSS;2017;57.1
GSS;2018;44.3
GSS;2019;50.1
GSS;2020;79.3
