 

stn;time;tre200dx
BEGTH;20140903;10.4
BEGTH;20140904;16.8
BEGTH;20140905;16.7
BEGTH;20140906;16.2
BEGTH;20140907;18.8
BEGTH;20140908;19.7
BEGTH;20140909;17.2
BEGTH;20140910;14.7
BEGTH;20140911;12.3
BEGTH;20140912;9.0
BEGTH;20140913;11.6
BEGTH;20140914;13.8
BEGTH;20140915;15.8
BEGTH;20140916;15.3
BEGTH;20140917;17.8
BEGTH;20140918;16.7
BEGTH;20140919;16.2
BEGTH;20140920;17.5
BEGTH;20140921;13.8
BEGTH;20140922;9.5
BEGTH;20140923;12.7
BEGTH;20140924;12.9
BEGTH;20140925;8.4
BEGTH;20140926;14.9
BEGTH;20140927;18.6
BEGTH;20140928;17.3
BEGTH;20140929;15.6
BEGTH;20140930;12.0
BEGTH;20141001;13.3
BEGTH;20141002;11.8
BEGTH;20141003;13.5
BEGTH;20141004;12.1
BEGTH;20141005;12.6
BEGTH;20141006;12.2
BEGTH;20141007;15.4
BEGTH;20141008;17.2
BEGTH;20141009;19.3
BEGTH;20141010;13.9
BEGTH;20141011;12.6
BEGTH;20141012;18.1
BEGTH;20141013;14.4
BEGTH;20141014;11.4
BEGTH;20141015;11.5
BEGTH;20141016;13.5
BEGTH;20141017;15.0
BEGTH;20141018;18.6
BEGTH;20141019;19.4
BEGTH;20141020;19.5
BEGTH;20141021;11.4
BEGTH;20141022;-0.6
BEGTH;20141023;4.7
BEGTH;20141024;9.7
BEGTH;20141025;9.5
BEGTH;20141026;10.5
BEGTH;20141027;11.0
BEGTH;20141028;9.4
BEGTH;20141029;9.4
BEGTH;20141030;12.3
BEGTH;20141031;14.9
BEGTH;20141101;15.7
BEGTH;20141102;15.7
BEGTH;20141103;13.3
BEGTH;20141104;11.9
BEGTH;20141105;2.1
BEGTH;20141106;2.0
BEGTH;20141107;4.6
BEGTH;20141108;5.1
BEGTH;20141109;6.9
BEGTH;20141110;5.4
BEGTH;20141111;10.2
BEGTH;20141112;5.9
BEGTH;20141113;5.9
BEGTH;20141114;12.8
BEGTH;20141115;10.1
BEGTH;20141116;3.7
BEGTH;20141117;2.4
BEGTH;20141118;2.1
BEGTH;20141119;2.0
BEGTH;20141120;8.2
BEGTH;20141121;9.7
BEGTH;20141122;11.5
BEGTH;20141123;15.4
BEGTH;20141124;14.4
BEGTH;20141125;12.4
BEGTH;20141126;7.9
BEGTH;20141127;9.3
BEGTH;20141128;12.9
BEGTH;20141129;12.0
BEGTH;20141130;10.8
BEGTH;20141201;8.1
BEGTH;20141202;-0.9
BEGTH;20141203;1.3
BEGTH;20141204;5.7
BEGTH;20141205;4.5
BEGTH;20141206;-2.7
BEGTH;20141207;-1.9
BEGTH;20141208;-1.7
BEGTH;20141209;-3.6
BEGTH;20141210;1.1
BEGTH;20141211;0.6
BEGTH;20141212;8.2
BEGTH;20141213;7.9
BEGTH;20141214;5.0
BEGTH;20141215;5.0
BEGTH;20141216;3.2
BEGTH;20141217;1.3
BEGTH;20141218;7.4
BEGTH;20141219;9.6
BEGTH;20141220;3.5
BEGTH;20141221;2.5
BEGTH;20141222;11.2
BEGTH;20141223;12.5
BEGTH;20141224;7.0
BEGTH;20141225;2.3
BEGTH;20141226;-4.2
BEGTH;20141227;-0.3
BEGTH;20141228;-6.2
BEGTH;20141229;-7.1
BEGTH;20141230;-4.2
BEGTH;20141231;-2.9
BEGTH;20150101;7.4
BEGTH;20150102;8.4
BEGTH;20150103;7.3
BEGTH;20150104;3.0
BEGTH;20150105;0.9
BEGTH;20150106;4.2
BEGTH;20150107;2.3
BEGTH;20150108;3.9
BEGTH;20150109;9.1
BEGTH;20150110;9.9
BEGTH;20150111;5.1
BEGTH;20150112;9.2
BEGTH;20150113;9.9
BEGTH;20150114;4.6
BEGTH;20150115;9.6
BEGTH;20150116;6.3
BEGTH;20150117;-1.8
BEGTH;20150118;-4.1
BEGTH;20150119;-0.2
BEGTH;20150120;-1.7
BEGTH;20150121;1.2
BEGTH;20150122;3.3
BEGTH;20150123;-6.4
