 

stn;time;rhh150mx
IYTER;201006;10.6
IYTER;201007;12.4
IYTER;201008;16.4
IYTER;201009;7.7
IYTER;201010;4.5
IYTER;201011;2.7
IYTER;201012;3.4
IYTER;201101;1.1
IYTER;201102;0.6
IYTER;201103;2.7
IYTER;201104;1.3
IYTER;201105;9.1
IYTER;201106;11.7
IYTER;201107;13.1
IYTER;201108;8.6
IYTER;201109;12.6
IYTER;201110;10.6
IYTER;201111;0.4
IYTER;201112;3.6
IYTER;201201;3.4
IYTER;201202;0.8
IYTER;201203;1.8
IYTER;201204;4.2
IYTER;201205;4.2
IYTER;201206;14.0
IYTER;201207;13.7
IYTER;201208;16.1
IYTER;201209;7.4
IYTER;201210;5.1
IYTER;201211;9.9
IYTER;201212;3.4
IYTER;201301;2.5
IYTER;201302;1.8
IYTER;201303;4.0
IYTER;201304;5.6
IYTER;201305;7.6
IYTER;201306;10.5
IYTER;201307;18.7
IYTER;201308;12.5
IYTER;201309;9.0
IYTER;201310;8.9
IYTER;201311;9.0
IYTER;201312;2.5
IYTER;201401;4.9
IYTER;201402;3.6
IYTER;201403;3.6
IYTER;201404;2.6
IYTER;201405;8.1
