 

stn;time;breclod0
RHN;20050601;0
RHN;20050602;0
RHN;20050603;0
RHN;20050604;0
RHN;20050605;0
RHN;20050606;0
RHN;20050607;0
RHN;20050608;0
RHN;20050609;0
RHN;20050610;0
RHN;20050611;0
RHN;20050612;0
RHN;20050613;1
RHN;20050614;0
RHN;20050615;0
RHN;20050616;0
RHN;20050617;0
RHN;20050618;0
RHN;20050619;0
RHN;20050620;0
RHN;20050621;0
RHN;20050622;0
RHN;20050623;0
RHN;20050624;1
RHN;20050625;0
RHN;20050626;0
RHN;20050627;0
RHN;20050628;0
RHN;20050629;2
RHN;20050630;0
RHN;20050701;0
RHN;20050702;0
RHN;20050703;0
RHN;20050704;0
RHN;20050705;0
RHN;20050706;0
RHN;20050707;0
RHN;20050708;0
RHN;20050709;1
RHN;20050710;0
RHN;20050711;2
RHN;20050712;0
RHN;20050713;0
RHN;20050714;0
RHN;20050715;0
RHN;20050716;6
RHN;20050717;0
RHN;20050718;1
RHN;20050719;0
RHN;20050720;0
RHN;20050721;0
RHN;20050722;0
RHN;20050723;0
RHN;20050724;0
RHN;20050725;2
RHN;20050726;0
RHN;20050727;0
RHN;20050728;0
RHN;20050729;0
RHN;20050730;0
RHN;20050731;0
RHN;20050801;0
RHN;20050802;0
RHN;20050803;0
RHN;20050804;0
RHN;20050805;0
RHN;20050806;0
RHN;20050807;0
RHN;20050808;0
RHN;20050809;0
RHN;20050810;0
RHN;20050811;0
RHN;20050812;0
RHN;20050813;0
RHN;20050814;0
RHN;20050815;0
RHN;20050816;0
RHN;20050817;0
RHN;20050818;0
RHN;20050819;0
RHN;20050820;0
RHN;20050821;0
RHN;20050822;0
RHN;20050823;0
RHN;20050824;0
RHN;20050825;0
RHN;20050826;0
RHN;20050827;0
RHN;20050828;0
RHN;20050829;0
RHN;20050830;0
RHN;20050831;0
RHN;20050901;0
RHN;20050902;2
RHN;20050903;0
RHN;20050904;0
RHN;20050905;0
RHN;20050906;0
RHN;20050907;0
RHN;20050908;0
RHN;20050909;0
RHN;20050910;1
RHN;20050911;0
RHN;20050912;0
RHN;20050913;0
RHN;20050914;0
RHN;20050915;0
RHN;20050916;0
RHN;20050917;0
RHN;20050918;0
RHN;20050919;0
RHN;20050920;0
RHN;20050921;0
RHN;20050922;0
RHN;20050923;0
RHN;20050924;0
RHN;20050925;0
RHN;20050926;0
RHN;20050927;0
RHN;20050928;0
RHN;20050929;0
RHN;20050930;0
RHN;20051001;0
RHN;20051002;0
RHN;20051003;0
RHN;20051004;0
RHN;20051005;0
RHN;20051006;0
RHN;20051007;0
RHN;20051008;0
RHN;20051009;0
RHN;20051010;0
RHN;20051011;0
RHN;20051012;0
RHN;20051013;0
RHN;20051014;0
RHN;20051015;0
RHN;20051016;0
RHN;20051017;0
RHN;20051018;0
RHN;20051019;0
RHN;20051020;0
RHN;20051021;0
RHN;20051022;0
RHN;20051023;0
RHN;20051024;0
RHN;20051025;0
RHN;20051026;0
RHN;20051027;0
RHN;20051028;0
RHN;20051029;0
RHN;20051030;0
RHN;20051031;0
RHN;20051101;0
RHN;20051102;0
RHN;20051103;0
RHN;20051104;0
RHN;20051105;0
RHN;20051106;0
RHN;20051107;0
RHN;20051108;0
RHN;20051109;0
RHN;20051110;0
RHN;20051111;0
RHN;20051112;0
RHN;20051113;0
RHN;20051114;0
RHN;20051115;0
RHN;20051116;0
RHN;20051117;0
RHN;20051118;0
RHN;20051119;0
RHN;20051120;0
RHN;20051121;0
RHN;20051122;0
RHN;20051123;0
RHN;20051124;0
RHN;20051125;0
RHN;20051126;0
RHN;20051127;0
RHN;20051128;0
RHN;20051129;0
RHN;20051130;0
RHN;20051201;0
RHN;20051202;0
RHN;20051203;0
RHN;20051204;0
RHN;20051205;0
RHN;20051206;0
RHN;20051207;0
RHN;20051208;0
RHN;20051209;0
RHN;20051210;0
RHN;20051211;0
RHN;20051212;0
RHN;20051213;0
RHN;20051214;0
RHN;20051215;0
RHN;20051216;0
RHN;20051217;0
RHN;20051218;0
RHN;20051219;0
RHN;20051220;0
RHN;20051221;0
RHN;20051222;0
RHN;20051223;0
RHN;20051224;0
RHN;20051225;0
RHN;20051226;0
RHN;20051227;0
RHN;20051228;0
RHN;20051229;0
RHN;20051230;0
RHN;20051231;0
RHN;20060101;0
RHN;20060102;0
RHN;20060103;0
RHN;20060104;0
RHN;20060105;0
RHN;20060106;0
RHN;20060107;0
RHN;20060108;0
RHN;20060109;0
RHN;20060110;0
RHN;20060111;0
RHN;20060112;0
RHN;20060113;0
RHN;20060114;0
