 

stn;time;rzz150mx
DOL;198101;2.8
DOL;198102;2.1
DOL;198103;1.4
DOL;198104;0.7
DOL;198105;3.6
DOL;198106;5.0
DOL;198107;4.1
DOL;198108;4.7
DOL;198109;4.7
DOL;198110;2.9
DOL;198111;1.5
DOL;198112;4.8
DOL;198201;1.7
DOL;198202;0.6
DOL;198203;2.0
DOL;198204;1.2
DOL;198205;1.2
DOL;198206;10.8
DOL;198207;4.4
DOL;198208;7.5
DOL;198209;2.7
DOL;198210;1.5
DOL;198211;1.7
DOL;198212;1.6
DOL;198301;2.6
DOL;198302;2.8
DOL;198303;1.7
DOL;198304;2.3
DOL;198305;2.1
DOL;198306;7.0
DOL;198307;5.3
DOL;198308;8.1
DOL;198309;5.7
DOL;198310;2.7
DOL;198311;3.0
DOL;198312;3.1
DOL;198401;3.2
DOL;198402;2.5
DOL;198403;1.4
DOL;198404;1.5
DOL;198405;7.0
DOL;198406;2.6
DOL;198407;2.0
DOL;198408;5.4
DOL;198409;6.8
DOL;198410;3.0
DOL;198411;2.0
DOL;198412;1.0
DOL;198501;1.4
DOL;198502;1.4
DOL;198503;1.4
DOL;198504;2.0
DOL;198505;9.7
DOL;198506;4.5
DOL;198507;11.6
DOL;198508;3.0
DOL;198509;2.7
DOL;198510;0.6
DOL;198511;2.6
DOL;198512;1.8
DOL;198601;2.8
DOL;198602;0.9
DOL;198603;2.1
DOL;198604;1.3
DOL;198605;4.4
DOL;198606;9.1
DOL;198607;9.0
DOL;198608;14.0
DOL;198609;5.2
DOL;198610;2.1
DOL;198611;1.1
DOL;198612;2.1
DOL;198701;1.4
DOL;198702;1.4
DOL;198703;2.5
DOL;198704;1.3
DOL;198705;5.1
DOL;198706;4.1
DOL;198707;7.7
DOL;198708;2.6
DOL;198709;6.4
DOL;198710;1.4
DOL;198711;1.4
DOL;198712;1.5
DOL;198801;1.7
DOL;198802;3.0
DOL;198803;2.2
DOL;198804;1.1
DOL;198805;4.4
DOL;198806;3.9
DOL;198807;2.8
DOL;198808;6.0
DOL;198809;2.6
DOL;198810;6.6
DOL;198811;0.7
DOL;198812;2.4
DOL;198901;1.8
DOL;198902;2.1
DOL;198903;1.5
DOL;198904;1.5
DOL;198905;3.2
DOL;198906;7.6
DOL;198907;2.3
DOL;198908;5.0
DOL;198909;2.6
DOL;198910;1.3
DOL;198911;1.7
DOL;198912;6.1
DOL;199001;1.3
DOL;199002;2.3
DOL;199003;2.0
DOL;199004;1.3
DOL;199005;8.2
DOL;199006;6.0
DOL;199007;12.0
DOL;199008;3.9
DOL;199009;4.9
DOL;199010;4.0
DOL;199011;1.5
DOL;199012;1.2
DOL;199101;1.4
DOL;199102;0.5
DOL;199103;2.4
DOL;199104;1.6
DOL;199105;1.0
DOL;199106;4.8
DOL;199107;12.1
DOL;199108;2.0
DOL;199109;4.8
DOL;199110;1.9
DOL;199111;3.1
DOL;199112;1.9
DOL;199201;0.8
DOL;199202;1.5
DOL;199203;1.5
DOL;199204;2.6
DOL;199205;7.4
DOL;199206;11.0
DOL;199207;6.7
DOL;199208;4.9
DOL;199209;3.1
DOL;199210;6.8
DOL;199211;2.3
DOL;199212;2.1
DOL;199301;1.1
DOL;199302;0.9
DOL;199303;1.3
DOL;199304;4.0
DOL;199305;2.6
DOL;199306;11.0
DOL;199307;7.9
DOL;199308;3.8
DOL;199309;3.2
DOL;199310;3.1
DOL;199311;1.0
DOL;199312;3.0
DOL;199401;1.5
DOL;199402;2.4
DOL;199403;2.1
DOL;199404;1.5
DOL;199405;3.0
DOL;199406;2.0
DOL;199407;9.5
DOL;199408;10.3
DOL;199409;3.2
DOL;199410;5.4
DOL;199411;2.0
DOL;199412;1.7
DOL;199501;1.4
DOL;199502;2.4
DOL;199503;1.8
DOL;199504;1.5
DOL;199505;2.4
DOL;199506;3.5
DOL;199507;3.5
DOL;199508;4.8
DOL;199509;3.4
DOL;199510;3.1
DOL;199511;2.1
DOL;199512;2.3
DOL;199601;1.5
DOL;199602;1.4
DOL;199603;1.4
DOL;199604;2.9
DOL;199605;7.0
DOL;199606;11.3
DOL;199607;5.1
DOL;199608;6.3
DOL;199609;2.8
DOL;199610;3.2
DOL;199611;2.1
DOL;199612;1.2
DOL;199701;1.0
DOL;199702;2.6
DOL;199703;1.4
DOL;199704;2.8
DOL;199705;11.4
