 

stn;time;rre150y0
TFD;1969;1643.0
TFD;1970;2116.3
TFD;1971;1370.1
TFD;1972;1428.1
TFD;1973;1870.1
TFD;1974;1993.1
TFD;1975;1773.6
TFD;1976;1504.1
TFD;1977;1915.2
TFD;1978;1828.4
TFD;1979;2095.1
TFD;1980;1802.0
TFD;1981;2466.1
TFD;1982;1596.3
TFD;1983;1805.8
TFD;1984;1594.3
TFD;1985;1545.4
TFD;1986;1926.7
TFD;1987;2016.7
TFD;1988;1990.7
TFD;1989;1424.9
TFD;1990;1650.7
TFD;1991;1775.3
TFD;1992;1720.8
TFD;1993;1968.4
TFD;1994;1559.8
TFD;1995;2041.8
TFD;1996;1750.8
TFD;1997;1731.9
TFD;1998;1719.8
TFD;1999;2429.3
TFD;2000;1957.9
TFD;2001;2030.0
TFD;2002;2225.7
TFD;2003;1428.1
TFD;2004;1680.4
TFD;2005;1667.3
TFD;2006;1453.1
TFD;2007;1969.1
TFD;2008;1858.5
TFD;2009;1678.9
TFD;2010;1691.5
TFD;2011;1561.4
TFD;2012;2045.2
TFD;2013;1740.6
TFD;2014;1784.6
TFD;2015;1545.5
TFD;2016;1763.7
TFD;2017;2054.8
TFD;2018;1530.2
TFD;2019;1940.4
TFD;2020;1631.1
