 

stn;time;tre200d0
FES;19660101;5.6
FES;19660102;5.1
FES;19660103;4.5
FES;19660104;3.3
FES;19660105;1.6
FES;19660106;-1.9
FES;19660107;-3.1
FES;19660108;-3.1
FES;19660109;-1.7
FES;19660110;-2.2
FES;19660111;-2.4
FES;19660112;-1.5
FES;19660113;-2.0
FES;19660114;-4.1
FES;19660115;-5.2
FES;19660116;-5.0
FES;19660117;-4.3
FES;19660118;-4.0
FES;19660119;-4.3
FES;19660120;-3.1
FES;19660121;-1.6
FES;19660122;-0.3
FES;19660123;3.7
FES;19660124;6.7
FES;19660125;4.2
FES;19660126;2.3
FES;19660127;5.4
FES;19660128;7.4
FES;19660129;4.5
FES;19660130;5.8
FES;19660131;5.7
FES;19660201;5.8
FES;19660202;6.1
FES;19660203;5.1
FES;19660204;5.3
FES;19660205;3.4
FES;19660206;5.8
FES;19660207;8.0
FES;19660208;5.2
FES;19660209;6.3
FES;19660210;6.2
FES;19660211;5.2
FES;19660212;6.7
FES;19660213;4.2
FES;19660214;6.4
FES;19660215;6.5
FES;19660216;4.7
FES;19660217;3.8
FES;19660218;6.4
FES;19660219;5.2
FES;19660220;5.2
FES;19660221;4.3
FES;19660222;4.9
FES;19660223;6.1
FES;19660224;7.3
FES;19660225;7.5
FES;19660226;6.7
FES;19660227;7.5
FES;19660228;5.4
FES;19660301;6.9
FES;19660302;6.3
FES;19660303;4.5
FES;19660304;5.1
FES;19660305;6.1
FES;19660306;8.4
FES;19660307;6.9
FES;19660308;6.9
FES;19660309;8.1
FES;19660310;10.1
FES;19660311;8.6
FES;19660312;5.2
FES;19660313;3.3
FES;19660314;3.0
FES;19660315;5.7
FES;19660316;6.5
FES;19660317;6.7
FES;19660318;8.7
FES;19660319;5.8
FES;19660320;3.3
FES;19660321;6.0
FES;19660322;6.8
FES;19660323;6.7
FES;19660324;8.2
FES;19660325;3.9
FES;19660326;2.7
FES;19660327;5.7
FES;19660328;7.8
FES;19660329;4.1
FES;19660330;4.6
FES;19660331;6.4
FES;19660401;7.1
FES;19660402;7.7
FES;19660403;9.6
FES;19660404;10.1
FES;19660405;9.1
FES;19660406;10.5
FES;19660407;8.7
FES;19660408;8.4
FES;19660409;7.4
FES;19660410;9.0
FES;19660411;9.2
FES;19660412;8.8
FES;19660413;6.9
FES;19660414;10.5
FES;19660415;11.0
FES;19660416;7.9
FES;19660417;12.1
FES;19660418;12.9
FES;19660419;9.1
FES;19660420;6.3
FES;19660421;9.6
FES;19660422;11.1
FES;19660423;9.6
FES;19660424;11.6
FES;19660425;8.0
FES;19660426;9.1
FES;19660427;13.4
FES;19660428;16.5
FES;19660429;16.9
FES;19660430;16.5
FES;19660501;14.4
FES;19660502;15.6
FES;19660503;16.4
FES;19660504;15.2
FES;19660505;13.8
FES;19660506;8.7
FES;19660507;7.6
FES;19660508;11.0
FES;19660509;9.2
FES;19660510;9.6
FES;19660511;11.2
FES;19660512;10.9
FES;19660513;13.7
FES;19660514;15.6
FES;19660515;16.3
FES;19660516;15.7
FES;19660517;14.2
FES;19660518;13.6
FES;19660519;12.1
FES;19660520;14.6
FES;19660521;16.1
FES;19660522;16.0
FES;19660523;15.3
FES;19660524;14.6
FES;19660525;11.6
FES;19660526;14.6
FES;19660527;12.7
FES;19660528;12.3
FES;19660529;12.5
FES;19660530;12.0
FES;19660531;11.7
FES;19660601;11.7
FES;19660602;14.5
FES;19660603;16.8
FES;19660604;16.9
FES;19660605;16.2
FES;19660606;17.3
FES;19660607;17.3
FES;19660608;16.3
FES;19660609;15.6
FES;19660610;16.6
FES;19660611;18.2
FES;19660612;19.0
FES;19660613;16.7
FES;19660614;18.1
FES;19660615;16.7
FES;19660616;17.9
FES;19660617;20.1
FES;19660618;17.2
FES;19660619;10.8
FES;19660620;11.4
FES;19660621;14.0
FES;19660622;16.5
FES;19660623;17.1
FES;19660624;15.0
FES;19660625;16.0
FES;19660626;15.6
FES;19660627;17.2
FES;19660628;19.3
FES;19660629;14.9
FES;19660630;17.5
FES;19660701;17.6
FES;19660702;17.6
FES;19660703;18.7
FES;19660704;19.7
FES;19660705;15.9
FES;19660706;14.0
FES;19660707;16.2
FES;19660708;15.6
FES;19660709;16.6
FES;19660710;16.5
FES;19660711;16.1
FES;19660712;18.0
FES;19660713;19.1
FES;19660714;19.5
FES;19660715;17.5
FES;19660716;16.5
FES;19660717;11.9
FES;19660718;8.3
FES;19660719;10.1
FES;19660720;11.5
FES;19660721;13.5
FES;19660722;15.6
FES;19660723;17.2
FES;19660724;19.0
FES;19660725;18.3
FES;19660726;16.8
FES;19660727;14.4
FES;19660728;14.5
FES;19660729;16.1
FES;19660730;15.2
FES;19660731;16.1
FES;19660801;13.9
FES;19660802;15.6
FES;19660803;17.5
FES;19660804;15.8
FES;19660805;17.7
FES;19660806;16.4
FES;19660807;16.5
FES;19660808;13.6
FES;19660809;15.6
FES;19660810;16.5
FES;19660811;18.9
FES;19660812;20.5
FES;19660813;21.4
FES;19660814;22.3
FES;19660815;18.6
FES;19660816;14.7
FES;19660817;13.4
FES;19660818;14.1
FES;19660819;14.3
FES;19660820;14.7
FES;19660821;16.9
FES;19660822;15.4
FES;19660823;16.5
FES;19660824;14.4
FES;19660825;12.9
FES;19660826;12.3
FES;19660827;13.6
FES;19660828;14.5
FES;19660829;15.8
FES;19660830;12.0
FES;19660831;14.0
FES;19660901;15.9
FES;19660902;15.6
FES;19660903;15.8
FES;19660904;16.8
FES;19660905;17.0
FES;19660906;18.0
FES;19660907;19.5
FES;19660908;18.9
FES;19660909;19.8
FES;19660910;19.5
FES;19660911;19.6
FES;19660912;18.9
FES;19660913;16.6
FES;19660914;17.0
FES;19660915;16.1
FES;19660916;10.1
FES;19660917;11.8
FES;19660918;14.0
FES;19660919;14.8
FES;19660920;12.3
FES;19660921;14.9
FES;19660922;15.5
FES;19660923;15.2
FES;19660924;15.0
FES;19660925;14.9
FES;19660926;14.5
FES;19660927;14.9
FES;19660928;14.4
FES;19660929;13.0
FES;19660930;11.5
