 

stn;time;rsd300y0
THI;1957;0
THI;1958;3
THI;1959;4
THI;1960;1
THI;1961;1
THI;1962;1
THI;1963;3
THI;1964;3
THI;1965;7
THI;1966;1
THI;1967;4
THI;1968;6
THI;1969;1
THI;1970;2
THI;1971;1
THI;1972;2
THI;1973;2
THI;1974;3
THI;1975;3
THI;1976;3
THI;1977;5
THI;1978;1
THI;1979;4
THI;1980;4
THI;1981;3
THI;1982;5
THI;1983;7
THI;1984;2
THI;1985;5
THI;1986;3
THI;1987;6
THI;1988;6
THI;1989;0
THI;1990;3
THI;1991;6
THI;1992;6
THI;1993;3
THI;1994;7
THI;1995;6
THI;1996;5
THI;1997;7
THI;1998;2
THI;1999;3
THI;2000;4
THI;2001;8
THI;2002;8
THI;2003;2
THI;2004;5
THI;2005;1
