 

stn;time;rti150yx
EIN;1900;19000704
EIN;1901;19010802
EIN;1902;19020905
EIN;1903;19030913
EIN;1904;19040523
EIN;1905;19050805
EIN;1906;19060705
EIN;1907;19070815
EIN;1908;19080904
EIN;1909;19090622
EIN;1910;19100614
EIN;1911;19110518
EIN;1912;19120613
EIN;1913;19130708
EIN;1914;19140109
EIN;1915;19150723
EIN;1916;19160603
EIN;1917;19171121
EIN;1918;19181223
EIN;1919;19191223
EIN;1920;19200630
EIN;1921;19211103
EIN;1922;19220715
EIN;1923;19230815
EIN;1924;19240614
EIN;1925;19250709
EIN;1926;19260619
EIN;1927;19270710
EIN;1928;19281022
EIN;1929;19291019
EIN;1930;19301116
EIN;1931;19310707
EIN;1932;19320309
EIN;1933;19330621
EIN;1934;19340909
EIN;1935;19350703
EIN;1936;19360604
EIN;1937;19370614
EIN;1938;19380813
EIN;1939;19390805
EIN;1940;19400529
EIN;1941;19410714
EIN;1942;19420915
EIN;1943;19430401
EIN;1944;19440902
EIN;1945;19450928
EIN;1946;19460613
EIN;1947;19471110
EIN;1948;19480706
EIN;1949;19490919
EIN;1950;19501116
EIN;1951;19510327
EIN;1952;19520208
EIN;1953;19530625
EIN;1954;19540927
EIN;1955;19550807
EIN;1956;19560810
EIN;1957;19570328
EIN;1958;19580610
EIN;1959;19590501
EIN;1960;19600805
EIN;1961;19610712
EIN;1962;19620617
EIN;1963;19631007
EIN;1964;19640504
EIN;1965;19651212
EIN;1966;19660717
EIN;1967;19670722
EIN;1968;19680921
EIN;1969;19690705
EIN;1970;19700622
EIN;1971;19710811
EIN;1972;19721113
EIN;1973;19730623
EIN;1974;19740724
EIN;1975;19750823
EIN;1976;19760726
EIN;1977;19770731
EIN;1978;19780807
EIN;1979;19790921
EIN;1980;19800629
EIN;1981;19810718
EIN;1982;19820616
EIN;1983;19831127
EIN;1984;19840905
EIN;1985;19850502
EIN;1986;19860602
EIN;1987;19870615
EIN;1988;19880828
EIN;1989;19890731
EIN;1990;19900729
EIN;1991;19910511
EIN;1992;19920315
EIN;1993;19930705
EIN;1994;19940518
EIN;1995;19950711
EIN;1996;19960708
EIN;1997;19970705
EIN;1998;19980822
EIN;1999;19990512
EIN;2000;20000920
EIN;2001;20010321
EIN;2002;20020503
EIN;2003;20030605
EIN;2004;20040602
EIN;2005;20050822
EIN;2006;20060907
EIN;2007;20070807
EIN;2008;20080815
EIN;2009;20090717
EIN;2010;20100925
EIN;2011;20110629
EIN;2012;20121009
EIN;2013;20130531
EIN;2014;20140721
EIN;2015;20151120
EIN;2016;20160513
EIN;2017;20170901
EIN;2018;20181202
EIN;2019;20190610
EIN;2020;20200803
