 

stn;time;rhh150mx
AGSIN;201806;7.9
AGSIN;201807;7.5
AGSIN;201808;37.1
AGSIN;201809;34.5
AGSIN;201810;6.1
AGSIN;201811;1.3
AGSIN;201812;7.7
AGSIN;201901;1.9
AGSIN;201902;4.8
AGSIN;201903;3.8
AGSIN;201904;3.5
AGSIN;201905;13.7
AGSIN;201906;5.2
AGSIN;201907;13.7
AGSIN;201908;18.5
AGSIN;201909;7.5
AGSIN;201910;5.7
AGSIN;201911;3.3
AGSIN;201912;2.6
AGSIN;202001;4.9
AGSIN;202002;7.1
AGSIN;202003;5.4
AGSIN;202004;2.5
AGSIN;202005;6.7
AGSIN;202006;16.2
AGSIN;202007;20.9
AGSIN;202008;9.8
AGSIN;202009;5.1
AGSIN;202010;6.4
AGSIN;202011;4.3
AGSIN;202012;3.1
AGSIN;202101;8.3
AGSIN;202102;3.3
AGSIN;202103;4.4
