 

stn;time;tre200y0
STG;1864;6.5
STG;1865;8.3
STG;1866;8.4
STG;1867;7.7
STG;1868;8.5
STG;1869;7.7
STG;1870;6.7
STG;1871;6.2
STG;1872;8.6
STG;1873;8.0
STG;1874;7.4
STG;1875;7.4
STG;1876;8.0
STG;1877;8.2
STG;1878;7.5
STG;1879;6.5
STG;1880;8.1
STG;1881;7.5
STG;1882;7.7
STG;1883;7.2
STG;1884;7.9
STG;1885;7.6
STG;1886;7.8
STG;1887;6.4
STG;1888;6.7
STG;1889;6.5
STG;1890;6.3
STG;1891;6.3
STG;1892;7.3
STG;1893;7.2
STG;1894;7.1
STG;1895;6.7
STG;1896;6.3
STG;1897;7.4
STG;1898;7.7
STG;1899;7.6
STG;1900;7.8
STG;1901;6.5
STG;1902;6.9
STG;1903;7.4
STG;1904;7.8
STG;1905;7.0
STG;1906;7.3
STG;1907;7.2
STG;1908;6.6
STG;1909;6.4
STG;1910;7.3
STG;1911;7.9
STG;1912;7.0
STG;1913;7.5
STG;1914;7.1
STG;1915;7.0
STG;1916;7.6
STG;1917;6.5
STG;1918;7.6
STG;1919;6.7
STG;1920;8.1
STG;1921;8.1
STG;1922;6.7
STG;1923;7.7
STG;1924;6.8
STG;1925;7.3
STG;1926;8.0
STG;1927;7.5
STG;1928;8.0
STG;1929;6.9
STG;1930;8.1
STG;1931;6.6
STG;1932;7.2
STG;1933;6.7
STG;1934;8.3
STG;1935;7.3
STG;1936;7.7
STG;1937;7.6
STG;1938;7.1
STG;1939;6.9
STG;1940;6.1
STG;1941;6.4
STG;1942;6.9
STG;1943;8.0
STG;1944;7.0
STG;1945;7.7
STG;1946;7.5
STG;1947;8.2
STG;1948;7.9
STG;1949;8.0
STG;1950;8.0
STG;1951;7.8
STG;1952;7.5
STG;1953;7.4
STG;1954;6.9
STG;1955;7.2
STG;1956;6.4
STG;1957;7.9
STG;1958;7.9
STG;1959;8.3
STG;1960;8.0
STG;1961;8.8
STG;1962;6.9
STG;1963;6.7
STG;1964;7.7
STG;1965;7.0
STG;1966;8.2
STG;1967;8.2
STG;1968;7.7
STG;1969;7.4
STG;1970;7.6
STG;1971;7.9
STG;1972;7.4
STG;1973;7.7
STG;1974;8.4
STG;1975;8.2
STG;1976;8.0
STG;1977;8.5
STG;1978;7.3
STG;1979;8.0
STG;1980;7.4
STG;1981;7.9
STG;1982;8.1
STG;1983;8.2
STG;1984;7.0
STG;1985;7.0
STG;1986;7.3
STG;1987;7.3
STG;1988;8.4
STG;1989;8.5
STG;1990;8.8
STG;1991;7.5
STG;1992;8.6
STG;1993;8.0
STG;1994;9.4
STG;1995;8.1
STG;1996;6.9
STG;1997;8.5
STG;1998;8.6
STG;1999;8.4
STG;2000;9.4
STG;2001;8.4
STG;2002;9.1
STG;2003;9.1
STG;2004;8.2
STG;2005;8.1
STG;2006;8.8
STG;2007;9.1
STG;2008;8.6
STG;2009;8.9
STG;2010;7.6
STG;2011;9.4
STG;2012;8.6
STG;2013;7.9
STG;2014;9.6
STG;2015;9.6
STG;2016;9.0
STG;2017;9.1
STG;2018;9.9
STG;2019;9.5
STG;2020;9.7
