 

stn;time;rs1000y0
DLSTU;1953;0
DLSTU;1954;0
DLSTU;1955;0
DLSTU;1956;0
DLSTU;1957;0
DLSTU;1958;0
DLSTU;1959;0
DLSTU;1960;0
DLSTU;1961;0
DLSTU;1962;0
DLSTU;1963;0
DLSTU;1964;0
DLSTU;1965;0
DLSTU;1966;0
DLSTU;1967;0
DLSTU;1968;0
DLSTU;1969;0
DLSTU;1970;0
DLSTU;1971;0
DLSTU;1972;0
DLSTU;1973;0
DLSTU;1974;0
DLSTU;1975;0
DLSTU;1976;0
DLSTU;1977;0
DLSTU;1978;0
DLSTU;1979;0
DLSTU;1980;0
DLSTU;1981;0
DLSTU;1982;0
DLSTU;1983;0
DLSTU;1984;0
DLSTU;1985;0
DLSTU;1986;0
DLSTU;1987;0
DLSTU;1988;0
DLSTU;1989;0
DLSTU;1990;0
DLSTU;1991;0
DLSTU;1992;0
DLSTU;1993;0
DLSTU;1994;0
DLSTU;1995;0
DLSTU;1996;0
DLSTU;1997;0
DLSTU;1998;0
DLSTU;1999;0
DLSTU;2000;0
DLSTU;2001;0
DLSTU;2002;0
DLSTU;2003;0
DLSTU;2004;0
DLSTU;2005;0
DLSTU;2006;0
DLSTU;2007;0
DLSTU;2008;0
DLSTU;2009;0
DLSTU;2010;0
DLSTU;2011;0
DLSTU;2012;0
DLSTU;2013;0
DLSTU;2014;0
DLSTU;2015;0
