 

stn;time;tre200dn
TICOM;20160204;5.5
TICOM;20160205;3.0
TICOM;20160206;0.8
TICOM;20160207;0.8
TICOM;20160208;2.0
TICOM;20160209;2.8
TICOM;20160210;1.9
TICOM;20160211;0.0
TICOM;20160212;-0.4
TICOM;20160213;-1.5
TICOM;20160214;1.1
TICOM;20160215;0.1
TICOM;20160216;2.7
TICOM;20160217;2.5
TICOM;20160218;2.4
TICOM;20160219;1.1
TICOM;20160220;2.0
TICOM;20160221;1.8
TICOM;20160222;5.1
TICOM;20160223;7.5
TICOM;20160224;6.2
TICOM;20160225;2.0
TICOM;20160226;0.4
TICOM;20160227;2.2
TICOM;20160228;3.5
TICOM;20160229;3.8
TICOM;20160301;8.3
TICOM;20160302;3.0
TICOM;20160303;3.6
TICOM;20160304;3.5
TICOM;20160305;-0.2
TICOM;20160306;-0.8
TICOM;20160307;-0.4
TICOM;20160308;-0.5
TICOM;20160309;1.4
TICOM;20160310;1.5
TICOM;20160311;2.0
TICOM;20160312;3.0
TICOM;20160313;4.9
TICOM;20160314;4.6
TICOM;20160315;2.1
TICOM;20160316;1.1
TICOM;20160317;1.6
TICOM;20160318;1.9
TICOM;20160319;3.7
TICOM;20160320;4.1
TICOM;20160321;5.1
TICOM;20160322;4.8
TICOM;20160323;8.0
TICOM;20160324;8.0
TICOM;20160325;6.4
TICOM;20160326;4.8
TICOM;20160327;5.7
TICOM;20160328;7.8
TICOM;20160329;6.2
TICOM;20160330;9.5
TICOM;20160331;9.9
TICOM;20160401;10.2
TICOM;20160402;11.0
TICOM;20160403;10.8
TICOM;20160404;10.1
TICOM;20160405;10.4
TICOM;20160406;9.6
TICOM;20160407;10.7
TICOM;20160408;8.1
TICOM;20160409;6.8
TICOM;20160410;7.4
TICOM;20160411;7.6
TICOM;20160412;9.0
TICOM;20160413;9.1
TICOM;20160414;6.8
TICOM;20160415;8.5
TICOM;20160416;10.3
TICOM;20160417;11.2
TICOM;20160418;6.8
TICOM;20160419;9.1
TICOM;20160420;6.8
TICOM;20160421;10.9
TICOM;20160422;8.8
TICOM;20160423;10.2
TICOM;20160424;7.1
TICOM;20160425;4.7
TICOM;20160426;5.3
TICOM;20160427;5.8
TICOM;20160428;4.6
TICOM;20160429;6.3
TICOM;20160430;6.9
TICOM;20160501;5.8
TICOM;20160502;6.2
TICOM;20160503;13.3
TICOM;20160504;12.1
TICOM;20160505;9.6
TICOM;20160506;7.7
TICOM;20160507;10.3
TICOM;20160508;11.4
TICOM;20160509;11.1
TICOM;20160510;11.0
TICOM;20160511;11.4
TICOM;20160512;10.0
TICOM;20160513;9.1
TICOM;20160514;10.1
TICOM;20160515;8.5
TICOM;20160516;7.0
TICOM;20160517;6.2
TICOM;20160518;10.1
TICOM;20160519;-
TICOM;20160520;-
TICOM;20160521;10.5
TICOM;20160522;12.4
TICOM;20160523;8.1
TICOM;20160524;7.3
TICOM;20160525;9.4
TICOM;20160526;10.9
TICOM;20160527;13.5
TICOM;20160528;15.4
TICOM;20160529;12.8
TICOM;20160530;12.7
TICOM;20160531;10.9
TICOM;20160601;-
TICOM;20160602;-
TICOM;20160603;13.3
TICOM;20160604;13.0
TICOM;20160605;12.6
TICOM;20160606;12.7
TICOM;20160607;13.7
TICOM;20160608;12.4
TICOM;20160609;14.3
TICOM;20160610;12.2
TICOM;20160611;13.9
TICOM;20160612;12.6
TICOM;20160613;12.8
TICOM;20160614;12.2
TICOM;20160615;10.4
TICOM;20160616;13.7
TICOM;20160617;11.5
TICOM;20160618;11.1
TICOM;20160619;12.3
TICOM;20160620;17.3
TICOM;20160621;16.1
TICOM;20160622;15.3
TICOM;20160623;17.8
TICOM;20160624;19.0
TICOM;20160625;17.3
TICOM;20160626;17.0
TICOM;20160627;18.8
TICOM;20160628;14.1
TICOM;20160629;16.9
TICOM;20160630;17.6
TICOM;20160701;16.4
TICOM;20160702;17.8
