 

stn;time;tre200y0
OBI;1959;6.3
OBI;1960;5.7
OBI;1961;6.5
OBI;1962;4.6
OBI;1963;4.7
OBI;1964;5.8
OBI;1965;4.9
OBI;1966;5.8
OBI;1967;5.6
OBI;1968;5.3
OBI;1969;5.0
OBI;1970;5.3
OBI;1971;5.8
OBI;1972;5.2
OBI;1973;5.0
OBI;1974;5.4
OBI;1975;5.5
OBI;1976;5.6
OBI;1977;5.8
OBI;1978;5.0
OBI;1979;5.4
OBI;1980;4.5
OBI;1981;5.2
OBI;1982;6.2
OBI;1983;6.2
OBI;1984;5.1
OBI;1985;5.1
OBI;1986;5.5
OBI;1987;5.4
OBI;1988;6.1
OBI;1989;6.6
OBI;1990;6.5
OBI;1991;5.5
OBI;1992;6.3
OBI;1993;6.1
OBI;1994;7.4
OBI;1995;5.9
