 

stn;time;tre200dx
AGBAD;20180530;29.0
AGBAD;20180531;-
AGBAD;20180601;-
AGBAD;20180602;26.5
AGBAD;20180603;27.6
AGBAD;20180604;28.6
AGBAD;20180605;28.0
AGBAD;20180606;26.6
AGBAD;20180607;25.4
AGBAD;20180608;26.8
AGBAD;20180609;27.9
AGBAD;20180610;27.6
AGBAD;20180611;23.2
AGBAD;20180612;20.0
AGBAD;20180613;16.1
AGBAD;20180614;21.8
AGBAD;20180615;24.8
AGBAD;20180616;26.1
AGBAD;20180617;24.9
AGBAD;20180618;24.9
AGBAD;20180619;27.8
AGBAD;20180620;31.1
AGBAD;20180621;28.8
AGBAD;20180622;22.4
AGBAD;20180623;22.9
AGBAD;20180624;22.8
AGBAD;20180625;23.9
AGBAD;20180626;26.8
AGBAD;20180627;26.8
AGBAD;20180628;24.9
AGBAD;20180629;26.6
AGBAD;20180630;31.6
AGBAD;20180701;30.8
AGBAD;20180702;31.4
AGBAD;20180703;24.7
AGBAD;20180704;29.6
AGBAD;20180705;21.7
AGBAD;20180706;20.0
AGBAD;20180707;26.8
AGBAD;20180708;28.1
AGBAD;20180709;29.0
AGBAD;20180710;25.7
AGBAD;20180711;23.3
AGBAD;20180712;27.1
AGBAD;20180713;29.7
AGBAD;20180714;30.9
AGBAD;20180715;30.6
AGBAD;20180716;30.1
AGBAD;20180717;25.8
AGBAD;20180718;30.7
AGBAD;20180719;31.4
AGBAD;20180720;30.2
AGBAD;20180721;20.9
AGBAD;20180722;27.4
AGBAD;20180723;27.5
AGBAD;20180724;32.1
AGBAD;20180725;33.2
AGBAD;20180726;33.7
AGBAD;20180727;34.4
AGBAD;20180728;22.7
AGBAD;20180729;31.9
AGBAD;20180730;34.1
AGBAD;20180731;35.4
AGBAD;20180801;36.4
AGBAD;20180802;32.4
AGBAD;20180803;35.1
AGBAD;20180804;35.0
AGBAD;20180805;35.8
AGBAD;20180806;35.6
AGBAD;20180807;32.9
AGBAD;20180808;31.2
AGBAD;20180809;30.9
AGBAD;20180810;24.6
AGBAD;20180811;25.8
AGBAD;20180812;31.3
AGBAD;20180813;26.6
AGBAD;20180814;24.9
AGBAD;20180815;27.3
AGBAD;20180816;29.9
AGBAD;20180817;30.5
AGBAD;20180818;27.3
AGBAD;20180819;30.1
AGBAD;20180820;30.7
AGBAD;20180821;31.8
AGBAD;20180822;32.7
AGBAD;20180823;30.5
AGBAD;20180824;24.2
AGBAD;20180825;16.6
AGBAD;20180826;-
AGBAD;20180827;25.5
AGBAD;20180828;28.0
AGBAD;20180829;27.9
AGBAD;20180830;20.5
AGBAD;20180831;17.0
AGBAD;20180901;15.4
AGBAD;20180902;16.9
AGBAD;20180903;21.1
AGBAD;20180904;23.8
AGBAD;20180905;26.5
AGBAD;20180906;24.0
AGBAD;20180907;23.7
AGBAD;20180908;24.1
AGBAD;20180909;27.1
AGBAD;20180910;27.9
AGBAD;20180911;29.4
AGBAD;20180912;30.1
AGBAD;20180913;27.0
AGBAD;20180914;23.6
AGBAD;20180915;23.3
AGBAD;20180916;23.2
AGBAD;20180917;27.2
AGBAD;20180918;26.8
AGBAD;20180919;-
AGBAD;20180920;27.7
AGBAD;20180921;26.2
AGBAD;20180922;19.6
AGBAD;20180923;27.2
AGBAD;20180924;15.8
AGBAD;20180925;16.8
AGBAD;20180926;20.0
AGBAD;20180927;23.7
AGBAD;20180928;-
AGBAD;20180929;18.6
AGBAD;20180930;22.3
AGBAD;20181001;12.4
AGBAD;20181002;13.4
AGBAD;20181003;16.6
AGBAD;20181004;-
AGBAD;20181005;22.0
AGBAD;20181006;-
AGBAD;20181007;-
AGBAD;20181008;19.3
AGBAD;20181009;19.4
AGBAD;20181010;20.8
AGBAD;20181011;-
AGBAD;20181012;-
AGBAD;20181013;-
AGBAD;20181014;21.7
AGBAD;20181015;22.8
AGBAD;20181016;22.4
AGBAD;20181017;20.7
AGBAD;20181018;20.1
AGBAD;20181019;17.1
AGBAD;20181020;17.8
AGBAD;20181021;16.2
AGBAD;20181022;14.3
AGBAD;20181023;14.9
AGBAD;20181024;15.7
AGBAD;20181025;18.2
AGBAD;20181026;13.6
AGBAD;20181027;9.2
AGBAD;20181028;-
AGBAD;20181029;7.4
AGBAD;20181030;7.5
AGBAD;20181031;9.8
AGBAD;20181101;14.0
AGBAD;20181102;12.4
AGBAD;20181103;13.4
AGBAD;20181104;11.7
AGBAD;20181105;13.1
AGBAD;20181106;-
AGBAD;20181107;11.7
AGBAD;20181108;13.4
AGBAD;20181109;-
AGBAD;20181110;10.9
AGBAD;20181111;-
AGBAD;20181112;-
AGBAD;20181113;-
AGBAD;20181114;-
AGBAD;20181115;-
AGBAD;20181116;6.8
AGBAD;20181117;6.9
AGBAD;20181118;2.5
AGBAD;20181119;2.9
AGBAD;20181120;2.7
AGBAD;20181121;2.5
AGBAD;20181122;3.0
AGBAD;20181123;3.4
AGBAD;20181124;10.1
AGBAD;20181125;4.9
AGBAD;20181126;4.7
AGBAD;20181127;4.5
AGBAD;20181128;5.3
AGBAD;20181129;5.1
AGBAD;20181130;6.6
AGBAD;20181201;8.9
AGBAD;20181202;10.2
AGBAD;20181203;-
AGBAD;20181204;11.2
AGBAD;20181205;8.7
AGBAD;20181206;11.4
AGBAD;20181207;11.4
AGBAD;20181208;7.7
AGBAD;20181209;9.4
AGBAD;20181210;6.7
AGBAD;20181211;5.6
AGBAD;20181212;2.9
AGBAD;20181213;3.2
AGBAD;20181214;1.0
AGBAD;20181215;0.5
AGBAD;20181216;3.0
AGBAD;20181217;-
AGBAD;20181218;-
AGBAD;20181219;3.9
AGBAD;20181220;7.5
AGBAD;20181221;10.2
AGBAD;20181222;11.3
AGBAD;20181223;10.4
AGBAD;20181224;11.2
AGBAD;20181225;-
AGBAD;20181226;1.5
AGBAD;20181227;1.3
AGBAD;20181228;3.9
AGBAD;20181229;1.9
AGBAD;20181230;4.3
AGBAD;20181231;6.0
AGBAD;20190101;5.4
AGBAD;20190102;4.5
AGBAD;20190103;1.7
AGBAD;20190104;3.1
AGBAD;20190105;1.4
AGBAD;20190106;2.8
AGBAD;20190107;3.9
AGBAD;20190108;4.3
AGBAD;20190109;3.3
AGBAD;20190110;0.5
AGBAD;20190111;0.6
AGBAD;20190112;3.2
AGBAD;20190113;6.3
AGBAD;20190114;6.8
AGBAD;20190115;5.3
AGBAD;20190116;-
AGBAD;20190117;7.0
AGBAD;20190118;3.9
AGBAD;20190119;1.4
AGBAD;20190120;1.4
AGBAD;20190121;1.7
AGBAD;20190122;0.0
AGBAD;20190123;1.3
AGBAD;20190124;0.1
AGBAD;20190125;1.7
AGBAD;20190126;4.8
AGBAD;20190127;7.9
AGBAD;20190128;3.0
AGBAD;20190129;4.4
AGBAD;20190130;3.3
AGBAD;20190131;2.7
AGBAD;20190201;3.9
AGBAD;20190202;-
AGBAD;20190203;3.3
AGBAD;20190204;-
AGBAD;20190205;-0.1
AGBAD;20190206;-1.1
AGBAD;20190207;3.7
AGBAD;20190208;7.1
AGBAD;20190209;11.1
AGBAD;20190210;11.6
AGBAD;20190211;5.7
AGBAD;20190212;6.4
AGBAD;20190213;8.3
AGBAD;20190214;11.2
AGBAD;20190215;11.4
AGBAD;20190216;14.5
AGBAD;20190217;15.0
AGBAD;20190218;13.8
AGBAD;20190219;13.2
AGBAD;20190220;13.0
AGBAD;20190221;15.5
AGBAD;20190222;13.2
AGBAD;20190223;11.3
AGBAD;20190224;11.2
AGBAD;20190225;15.6
AGBAD;20190226;16.4
AGBAD;20190227;17.5
AGBAD;20190228;19.1
AGBAD;20190301;9.9
AGBAD;20190302;10.6
AGBAD;20190303;14.9
AGBAD;20190304;13.8
AGBAD;20190305;12.8
AGBAD;20190306;12.6
AGBAD;20190307;13.0
AGBAD;20190308;11.2
AGBAD;20190309;11.0
AGBAD;20190310;13.9
AGBAD;20190311;6.6
AGBAD;20190312;10.4
AGBAD;20190313;9.3
AGBAD;20190314;5.0
AGBAD;20190315;10.7
AGBAD;20190316;17.7
AGBAD;20190317;14.8
AGBAD;20190318;7.6
AGBAD;20190319;-
AGBAD;20190320;12.0
AGBAD;20190321;14.2
AGBAD;20190322;18.4
AGBAD;20190323;19.8
AGBAD;20190324;19.4
AGBAD;20190325;12.4
AGBAD;20190326;10.0
AGBAD;20190327;12.6
AGBAD;20190328;16.0
AGBAD;20190329;18.3
AGBAD;20190330;19.9
AGBAD;20190331;20.4
AGBAD;20190401;18.6
AGBAD;20190402;21.1
AGBAD;20190403;15.0
AGBAD;20190404;4.8
AGBAD;20190405;9.8
AGBAD;20190406;15.2
AGBAD;20190407;13.6
AGBAD;20190408;14.6
AGBAD;20190409;14.5
AGBAD;20190410;11.3
AGBAD;20190411;12.1
AGBAD;20190412;13.1
AGBAD;20190413;10.8
AGBAD;20190414;4.4
AGBAD;20190415;15.8
AGBAD;20190416;17.8
AGBAD;20190417;18.7
AGBAD;20190418;22.4
AGBAD;20190419;23.3
AGBAD;20190420;24.4
AGBAD;20190421;24.0
AGBAD;20190422;24.2
AGBAD;20190423;24.1
AGBAD;20190424;26.6
AGBAD;20190425;24.9
AGBAD;20190426;9.6
AGBAD;20190427;13.4
AGBAD;20190428;10.5
AGBAD;20190429;11.0
AGBAD;20190430;14.0
AGBAD;20190501;19.4
AGBAD;20190502;19.9
AGBAD;20190503;13.2
AGBAD;20190504;11.8
AGBAD;20190505;10.0
AGBAD;20190506;10.7
AGBAD;20190507;16.2
AGBAD;20190508;11.1
AGBAD;20190509;15.4
AGBAD;20190510;15.9
AGBAD;20190511;15.7
AGBAD;20190512;15.1
AGBAD;20190513;15.9
AGBAD;20190514;15.8
AGBAD;20190515;14.3
AGBAD;20190516;15.2
AGBAD;20190517;21.7
AGBAD;20190518;19.4
AGBAD;20190519;20.1
AGBAD;20190520;12.8
AGBAD;20190521;13.8
AGBAD;20190522;-
AGBAD;20190523;22.6
AGBAD;20190524;24.4
AGBAD;20190525;21.0
AGBAD;20190526;23.1
AGBAD;20190527;21.8
AGBAD;20190528;15.6
AGBAD;20190529;18.1
AGBAD;20190530;20.8
AGBAD;20190531;24.7
AGBAD;20190601;28.2
AGBAD;20190602;29.9
AGBAD;20190603;30.1
AGBAD;20190604;31.7
AGBAD;20190605;31.6
AGBAD;20190606;16.9
AGBAD;20190607;25.9
AGBAD;20190608;23.3
AGBAD;20190609;16.9
AGBAD;20190610;19.6
AGBAD;20190611;-
AGBAD;20190612;21.6
AGBAD;20190613;25.3
AGBAD;20190614;27.5
AGBAD;20190615;24.4
AGBAD;20190616;22.5
AGBAD;20190617;26.2
AGBAD;20190618;29.1
AGBAD;20190619;30.4
AGBAD;20190620;23.7
AGBAD;20190621;24.6
AGBAD;20190622;21.1
AGBAD;20190623;26.5
AGBAD;20190624;31.1
AGBAD;20190625;34.0
AGBAD;20190626;36.1
AGBAD;20190627;36.2
AGBAD;20190628;32.4
AGBAD;20190629;33.3
AGBAD;20190630;36.4
AGBAD;20190701;34.5
AGBAD;20190702;29.3
AGBAD;20190703;28.2
AGBAD;20190704;30.0
AGBAD;20190705;32.0
AGBAD;20190706;27.3
AGBAD;20190707;28.3
AGBAD;20190708;24.7
AGBAD;20190709;24.7
AGBAD;20190710;24.4
AGBAD;20190711;22.2
AGBAD;20190712;25.5
AGBAD;20190713;24.3
AGBAD;20190714;26.1
AGBAD;20190715;24.7
AGBAD;20190716;27.4
AGBAD;20190717;28.2
AGBAD;20190718;28.9
AGBAD;20190719;28.9
AGBAD;20190720;32.5
AGBAD;20190721;29.1
AGBAD;20190722;32.1
AGBAD;20190723;34.7
AGBAD;20190724;37.3
AGBAD;20190725;38.1
AGBAD;20190726;35.7
AGBAD;20190727;29.8
AGBAD;20190728;18.4
AGBAD;20190729;25.4
AGBAD;20190730;29.6
AGBAD;20190731;24.9
AGBAD;20190801;27.2
AGBAD;20190802;25.2
AGBAD;20190803;27.5
AGBAD;20190804;29.0
AGBAD;20190805;31.0
AGBAD;20190806;23.5
AGBAD;20190807;20.8
AGBAD;20190808;27.3
AGBAD;20190809;32.7
AGBAD;20190810;24.1
AGBAD;20190811;28.7
AGBAD;20190812;20.8
AGBAD;20190813;21.4
AGBAD;20190814;23.1
AGBAD;20190815;22.9
AGBAD;20190816;24.9
AGBAD;20190817;23.0
AGBAD;20190818;32.3
AGBAD;20190819;22.3
AGBAD;20190820;17.1
AGBAD;20190821;-
AGBAD;20190822;20.9
AGBAD;20190823;-
AGBAD;20190824;25.6
AGBAD;20190825;29.1
AGBAD;20190826;29.3
AGBAD;20190827;29.8
AGBAD;20190828;30.2
AGBAD;20190829;27.4
AGBAD;20190830;29.6
AGBAD;20190831;30.5
AGBAD;20190901;25.6
AGBAD;20190902;18.4
AGBAD;20190903;23.8
AGBAD;20190904;26.3
AGBAD;20190905;17.6
AGBAD;20190906;16.9
AGBAD;20190907;20.1
AGBAD;20190908;13.3
AGBAD;20190909;18.3
AGBAD;20190910;21.1
AGBAD;20190911;22.6
AGBAD;20190912;24.8
AGBAD;20190913;26.8
AGBAD;20190914;25.4
AGBAD;20190915;27.4
AGBAD;20190916;28.3
AGBAD;20190917;25.2
AGBAD;20190918;20.3
AGBAD;20190919;19.6
AGBAD;20190920;20.1
AGBAD;20190921;23.2
AGBAD;20190922;25.4
AGBAD;20190923;19.2
AGBAD;20190924;16.1
AGBAD;20190925;-
AGBAD;20190926;18.0
AGBAD;20190927;22.6
AGBAD;20190928;-
AGBAD;20190929;24.2
AGBAD;20190930;19.8
AGBAD;20191001;22.8
AGBAD;20191002;16.3
AGBAD;20191003;14.3
AGBAD;20191004;12.2
AGBAD;20191005;14.8
AGBAD;20191006;14.8
AGBAD;20191007;-
AGBAD;20191008;18.3
AGBAD;20191009;14.5
AGBAD;20191010;15.3
AGBAD;20191011;18.2
AGBAD;20191012;-
AGBAD;20191013;22.6
AGBAD;20191014;-
AGBAD;20191015;-
AGBAD;20191016;16.6
AGBAD;20191017;19.1
AGBAD;20191018;16.3
AGBAD;20191019;15.3
AGBAD;20191020;-
AGBAD;20191021;-
AGBAD;20191022;15.7
AGBAD;20191023;16.5
AGBAD;20191024;16.6
AGBAD;20191025;-
AGBAD;20191026;-
AGBAD;20191027;-
AGBAD;20191028;13.2
AGBAD;20191029;9.5
AGBAD;20191030;8.2
AGBAD;20191031;-
AGBAD;20191101;-
AGBAD;20191102;-
AGBAD;20191103;-
AGBAD;20191104;-
AGBAD;20191105;12.2
AGBAD;20191106;-
AGBAD;20191107;8.7
AGBAD;20191108;5.6
AGBAD;20191109;7.7
AGBAD;20191110;5.0
AGBAD;20191111;5.8
AGBAD;20191112;9.3
AGBAD;20191113;7.1
AGBAD;20191114;6.3
AGBAD;20191115;6.8
AGBAD;20191116;8.0
AGBAD;20191117;4.9
AGBAD;20191118;7.6
AGBAD;20191119;5.8
AGBAD;20191120;6.6
AGBAD;20191121;6.0
AGBAD;20191122;6.4
AGBAD;20191123;7.7
AGBAD;20191124;10.2
AGBAD;20191125;9.9
AGBAD;20191126;10.1
AGBAD;20191127;12.1
AGBAD;20191128;10.5
AGBAD;20191129;8.7
AGBAD;20191130;7.3
AGBAD;20191201;4.0
AGBAD;20191202;4.2
AGBAD;20191203;4.7
AGBAD;20191204;1.4
AGBAD;20191205;2.0
AGBAD;20191206;6.2
AGBAD;20191207;10.4
AGBAD;20191208;10.7
AGBAD;20191209;9.9
AGBAD;20191210;-
AGBAD;20191211;-
AGBAD;20191212;4.8
AGBAD;20191213;4.9
AGBAD;20191214;9.7
AGBAD;20191215;14.2
AGBAD;20191216;8.0
AGBAD;20191217;7.2
AGBAD;20191218;11.1
AGBAD;20191219;6.9
AGBAD;20191220;-
AGBAD;20191221;7.9
AGBAD;20191222;7.5
AGBAD;20191223;7.0
AGBAD;20191224;8.4
AGBAD;20191225;8.1
AGBAD;20191226;5.3
AGBAD;20191227;6.8
AGBAD;20191228;6.2
AGBAD;20191229;2.5
AGBAD;20191230;1.1
AGBAD;20191231;1.6
AGBAD;20200101;0.5
AGBAD;20200102;1.5
AGBAD;20200103;5.6
AGBAD;20200104;7.5
AGBAD;20200105;6.9
AGBAD;20200106;2.7
AGBAD;20200107;6.1
AGBAD;20200108;-
AGBAD;20200109;-
AGBAD;20200110;11.9
AGBAD;20200111;8.3
AGBAD;20200112;4.3
AGBAD;20200113;6.5
AGBAD;20200114;9.1
AGBAD;20200115;11.3
AGBAD;20200116;11.3
AGBAD;20200117;6.2
AGBAD;20200118;7.3
AGBAD;20200119;4.0
AGBAD;20200120;4.4
AGBAD;20200121;2.5
AGBAD;20200122;0.1
AGBAD;20200123;-0.8
AGBAD;20200124;3.3
AGBAD;20200125;2.5
AGBAD;20200126;5.3
AGBAD;20200127;8.5
AGBAD;20200128;7.9
AGBAD;20200129;5.5
AGBAD;20200130;8.6
AGBAD;20200131;14.6
AGBAD;20200201;13.2
AGBAD;20200202;13.2
AGBAD;20200203;14.4
AGBAD;20200204;14.8
AGBAD;20200205;7.6
AGBAD;20200206;6.5
AGBAD;20200207;7.5
AGBAD;20200208;9.0
AGBAD;20200209;11.8
AGBAD;20200210;12.3
AGBAD;20200211;10.1
AGBAD;20200212;7.1
AGBAD;20200213;7.6
AGBAD;20200214;10.5
AGBAD;20200215;11.1
AGBAD;20200216;15.1
AGBAD;20200217;12.6
AGBAD;20200218;10.0
AGBAD;20200219;7.9
AGBAD;20200220;11.6
AGBAD;20200221;10.2
AGBAD;20200222;14.1
AGBAD;20200223;16.7
AGBAD;20200224;17.1
AGBAD;20200225;11.1
AGBAD;20200226;-
AGBAD;20200227;6.1
AGBAD;20200228;8.9
AGBAD;20200229;14.6
AGBAD;20200301;14.4
AGBAD;20200302;8.3
AGBAD;20200303;8.7
AGBAD;20200304;9.9
AGBAD;20200305;7.6
AGBAD;20200306;6.9
AGBAD;20200307;8.6
AGBAD;20200308;11.3
AGBAD;20200309;9.5
AGBAD;20200310;8.1
AGBAD;20200311;17.8
AGBAD;20200312;16.3
AGBAD;20200313;12.1
AGBAD;20200314;10.7
AGBAD;20200315;15.4
AGBAD;20200316;18.2
AGBAD;20200317;17.9
AGBAD;20200318;19.7
AGBAD;20200319;20.3
AGBAD;20200320;18.9
AGBAD;20200321;10.4
AGBAD;20200322;9.7
AGBAD;20200323;9.7
AGBAD;20200324;9.4
AGBAD;20200325;9.2
AGBAD;20200326;8.8
AGBAD;20200327;13.6
AGBAD;20200328;17.7
AGBAD;20200329;-
AGBAD;20200330;5.5
AGBAD;20200331;10.6
AGBAD;20200401;12.1
AGBAD;20200402;15.3
AGBAD;20200403;14.9
AGBAD;20200404;17.0
AGBAD;20200405;20.2
AGBAD;20200406;21.9
AGBAD;20200407;23.2
AGBAD;20200408;23.3
AGBAD;20200409;23.1
AGBAD;20200410;23.6
AGBAD;20200411;24.0
AGBAD;20200412;24.4
AGBAD;20200413;22.6
AGBAD;20200414;14.2
AGBAD;20200415;19.6
AGBAD;20200416;23.6
AGBAD;20200417;24.9
AGBAD;20200418;25.2
AGBAD;20200419;23.4
AGBAD;20200420;20.2
AGBAD;20200421;20.5
AGBAD;20200422;23.9
AGBAD;20200423;23.3
AGBAD;20200424;23.9
AGBAD;20200425;24.9
AGBAD;20200426;23.0
AGBAD;20200427;23.4
AGBAD;20200428;16.8
AGBAD;20200429;17.1
AGBAD;20200430;12.8
AGBAD;20200501;12.3
AGBAD;20200502;14.7
AGBAD;20200503;18.3
AGBAD;20200504;22.7
AGBAD;20200505;14.7
AGBAD;20200506;17.8
AGBAD;20200507;22.5
AGBAD;20200508;26.1
AGBAD;20200509;27.1
AGBAD;20200510;25.5
AGBAD;20200511;17.9
AGBAD;20200512;13.6
AGBAD;20200513;11.4
AGBAD;20200514;11.8
AGBAD;20200515;14.2
AGBAD;20200516;19.2
AGBAD;20200517;22.9
AGBAD;20200518;24.8
AGBAD;20200519;25.7
AGBAD;20200520;24.8
AGBAD;20200521;27.0
AGBAD;20200522;27.5
AGBAD;20200523;22.8
AGBAD;20200524;20.3
AGBAD;20200525;20.8
AGBAD;20200526;22.3
AGBAD;20200527;23.7
AGBAD;20200528;23.9
AGBAD;20200529;22.4
AGBAD;20200530;22.2
AGBAD;20200531;23.0
AGBAD;20200601;26.2
AGBAD;20200602;27.9
AGBAD;20200603;28.2
AGBAD;20200604;16.5
AGBAD;20200605;15.7
AGBAD;20200606;19.9
AGBAD;20200607;15.6
AGBAD;20200608;20.9
AGBAD;20200609;16.6
AGBAD;20200610;18.3
AGBAD;20200611;21.7
AGBAD;20200612;28.4
AGBAD;20200613;26.5
AGBAD;20200614;17.7
AGBAD;20200615;22.3
AGBAD;20200616;22.3
AGBAD;20200617;17.1
AGBAD;20200618;23.5
AGBAD;20200619;18.0
AGBAD;20200620;22.7
AGBAD;20200621;25.5
AGBAD;20200622;26.5
AGBAD;20200623;28.3
AGBAD;20200624;29.2
AGBAD;20200625;29.4
AGBAD;20200626;29.0
AGBAD;20200627;28.4
AGBAD;20200628;26.0
AGBAD;20200629;24.3
AGBAD;20200630;26.7
AGBAD;20200701;31.1
AGBAD;20200702;23.9
AGBAD;20200703;20.6
AGBAD;20200704;25.8
AGBAD;20200705;29.4
AGBAD;20200706;23.5
AGBAD;20200707;25.0
AGBAD;20200708;27.9
AGBAD;20200709;31.5
AGBAD;20200710;30.7
AGBAD;20200711;22.8
AGBAD;20200712;25.5
AGBAD;20200713;26.5
AGBAD;20200714;27.6
AGBAD;20200715;21.0
AGBAD;20200716;19.1
AGBAD;20200717;21.3
AGBAD;20200718;26.5
AGBAD;20200719;28.7
AGBAD;20200720;30.8
AGBAD;20200721;29.4
AGBAD;20200722;29.3
AGBAD;20200723;29.4
AGBAD;20200724;25.5
AGBAD;20200725;29.2
AGBAD;20200726;27.6
AGBAD;20200727;32.4
AGBAD;20200728;31.3
AGBAD;20200729;29.4
AGBAD;20200730;33.5
AGBAD;20200731;36.3
AGBAD;20200801;32.6
AGBAD;20200802;25.6
AGBAD;20200803;19.5
AGBAD;20200804;17.6
AGBAD;20200805;24.6
AGBAD;20200806;27.4
AGBAD;20200807;30.5
AGBAD;20200808;31.0
AGBAD;20200809;31.5
AGBAD;20200810;32.6
AGBAD;20200811;32.7
AGBAD;20200812;32.6
AGBAD;20200813;26.8
AGBAD;20200814;26.0
AGBAD;20200815;29.9
AGBAD;20200816;31.1
AGBAD;20200817;25.0
AGBAD;20200818;25.3
AGBAD;20200819;27.3
AGBAD;20200820;32.4
AGBAD;20200821;34.1
AGBAD;20200822;24.6
AGBAD;20200823;24.0
AGBAD;20200824;24.4
AGBAD;20200825;25.5
AGBAD;20200826;28.2
AGBAD;20200827;26.2
AGBAD;20200828;23.6
AGBAD;20200829;15.4
AGBAD;20200830;14.1
AGBAD;20200831;-
AGBAD;20200901;18.9
AGBAD;20200902;21.3
AGBAD;20200903;23.7
AGBAD;20200904;27.5
AGBAD;20200905;27.5
AGBAD;20200906;18.4
AGBAD;20200907;21.7
AGBAD;20200908;23.8
AGBAD;20200909;26.9
AGBAD;20200910;25.9
AGBAD;20200911;25.8
AGBAD;20200912;27.5
