 

stn;time;rs1000y0
URB;1961;0
URB;1962;0
URB;1963;0
URB;1964;0
URB;1965;0
URB;1966;0
URB;1967;0
URB;1968;0
URB;1969;0
URB;1970;0
URB;1971;0
URB;1972;0
URB;1973;0
URB;1974;0
URB;1975;0
URB;1976;0
URB;1977;0
URB;1978;0
URB;1979;1
URB;1980;0
URB;1981;0
URB;1982;0
URB;1983;0
URB;1984;1
URB;1985;0
URB;1986;0
URB;1987;0
URB;1988;0
URB;1989;0
URB;1990;0
URB;1991;0
URB;1992;0
URB;1993;0
URB;1994;0
URB;1995;0
URB;1996;0
URB;1997;0
URB;1998;0
URB;1999;1
URB;2000;0
URB;2001;0
URB;2002;0
URB;2003;0
URB;2004;0
URB;2005;1
URB;2006;0
URB;2007;0
URB;2008;0
URB;2009;0
URB;2010;0
URB;2011;0
URB;2012;0
URB;2013;0
URB;2014;0
URB;2015;0
URB;2016;0
URB;2017;0
URB;2018;0
URB;2019;0
URB;2020;0
