 

stn;time;tre200y0
WFJ;1959;-1.6
WFJ;1960;-2.9
WFJ;1961;-1.4
WFJ;1962;-3.2
WFJ;1963;-2.6
WFJ;1964;-1.8
WFJ;1965;-3.6
WFJ;1966;-2.7
WFJ;1967;-2.2
WFJ;1968;-2.8
WFJ;1969;-3.0
WFJ;1970;-3.1
WFJ;1971;-2.2
WFJ;1972;-2.5
WFJ;1973;-2.7
WFJ;1974;-3.1
WFJ;1975;-1.8
WFJ;1976;-2.8
WFJ;1977;-2.3
WFJ;1978;-2.8
WFJ;1979;-2.9
WFJ;1980;-3.3
WFJ;1981;-2.9
WFJ;1982;-2.1
WFJ;1983;-1.4
WFJ;1984;-3.6
WFJ;1985;-3.0
WFJ;1986;-2.4
WFJ;1987;-2.5
WFJ;1988;-2.2
WFJ;1989;-1.1
WFJ;1990;-1.3
WFJ;1991;-2.2
WFJ;1992;-1.1
WFJ;1993;-2.1
WFJ;1994;-1.1
WFJ;1995;-2.4
WFJ;1996;-2.7
WFJ;1997;-1.2
WFJ;1998;-1.8
WFJ;1999;-2.0
WFJ;2000;-1.3
WFJ;2001;-1.9
WFJ;2002;-1.2
WFJ;2003;-1.0
WFJ;2004;-2.1
WFJ;2005;-2.5
WFJ;2006;-1.1
WFJ;2007;-1.1
WFJ;2008;-1.6
WFJ;2009;-1.9
WFJ;2010;-2.9
WFJ;2011;-0.5
WFJ;2012;-1.4
WFJ;2013;-2.0
WFJ;2014;-1.0
WFJ;2015;-0.3
WFJ;2016;-1.2
WFJ;2017;-1.3
WFJ;2018;-0.7
WFJ;2019;-0.8
WFJ;2020;-0.3
