 

stn;time;fu3010m1
CHA;201712;144.7
CHA;201801;183.6
CHA;201802;102.6
CHA;201803;91.1
CHA;201804;109.1
CHA;201805;78.8
CHA;201806;95.8
CHA;201807;74.9
CHA;201808;97.2
CHA;201809;132.1
CHA;201810;128.2
CHA;201811;96.5
CHA;201812;155.9
CHA;201901;149.8
CHA;201902;148.7
CHA;201903;141.5
CHA;201904;137.9
CHA;201905;136.8
CHA;201906;82.4
CHA;201907;112.7
CHA;201908;104.0
CHA;201909;95.4
CHA;201910;121.3
CHA;201911;115.9
CHA;201912;140.4
CHA;202001;157.3
CHA;202002;172.1
CHA;202003;132.8
CHA;202004;87.1
CHA;202005;115.9
CHA;202006;88.9
CHA;202007;83.5
CHA;202008;92.9
CHA;202009;133.6
CHA;202010;139.3
CHA;202011;116.3
CHA;202012;137.2
CHA;202101;157.0
CHA;202102;123.8
CHA;202103;144.4
