 

stn;time;rzz150mx
IYSMT;201112;1.2
IYSMT;201201;1.3
IYSMT;201202;0.4
IYSMT;201203;0.5
IYSMT;201204;1.5
IYSMT;201205;1.4
IYSMT;201206;2.1
IYSMT;201207;7.7
IYSMT;201208;9.5
IYSMT;201209;6.5
IYSMT;201210;1.1
IYSMT;201211;2.1
IYSMT;201212;0.6
IYSMT;201301;0.6
IYSMT;201302;0.9
IYSMT;201303;0.7
IYSMT;201304;2.3
IYSMT;201305;2.7
IYSMT;201306;3.7
IYSMT;201307;16.6
IYSMT;201308;5.0
IYSMT;201309;4.0
IYSMT;201310;1.5
IYSMT;201311;1.7
IYSMT;201312;0.9
IYSMT;201401;1.0
IYSMT;201402;1.0
IYSMT;201403;1.5
IYSMT;201404;1.8
IYSMT;201405;1.7
IYSMT;201406;6.1
IYSMT;201407;2.2
IYSMT;201408;6.6
IYSMT;201409;5.5
IYSMT;201410;2.5
IYSMT;201411;1.7
IYSMT;201412;1.2
IYSMT;201501;0.8
IYSMT;201502;0.3
IYSMT;201503;0.9
IYSMT;201504;1.2
IYSMT;201505;3.6
IYSMT;201506;5.6
IYSMT;201507;5.8
IYSMT;201508;10.6
IYSMT;201509;4.9
IYSMT;201510;1.2
IYSMT;201511;0.1
IYSMT;201512;0.0
IYSMT;201601;0.7
IYSMT;201602;0.9
IYSMT;201603;1.2
IYSMT;201604;2.8
IYSMT;201605;1.6
IYSMT;201606;5.5
IYSMT;201607;6.3
IYSMT;201608;7.6
IYSMT;201609;2.0
IYSMT;201610;2.0
IYSMT;201611;1.1
IYSMT;201612;0.0
IYSMT;201701;0.3
IYSMT;201702;0.6
IYSMT;201703;0.4
IYSMT;201704;1.4
IYSMT;201705;1.6
IYSMT;201706;3.5
IYSMT;201707;6.7
IYSMT;201708;6.5
IYSMT;201709;2.2
IYSMT;201710;1.4
IYSMT;201711;1.7
IYSMT;201712;0.8
IYSMT;201801;1.6
IYSMT;201802;0.3
IYSMT;201803;1.0
IYSMT;201804;1.1
IYSMT;201805;3.2
IYSMT;201806;2.4
IYSMT;201807;4.2
IYSMT;201808;3.2
IYSMT;201809;2.7
IYSMT;201810;2.3
IYSMT;201811;1.2
IYSMT;201812;0.8
IYSMT;201901;0.6
IYSMT;201902;0.7
