 

stn;time;rre150yx
BUS;1985;26.7
BUS;1986;49.6
BUS;1987;63.2
BUS;1988;43.5
BUS;1989;55.3
BUS;1990;45.3
BUS;1991;38.6
BUS;1992;55.8
BUS;1993;53.8
BUS;1994;93.8
BUS;1995;47.7
BUS;1996;51.5
BUS;1997;45.3
BUS;1998;52.0
BUS;1999;84.9
BUS;2000;34.3
BUS;2001;36.4
BUS;2002;40.0
BUS;2003;42.4
BUS;2004;42.2
BUS;2005;36.5
BUS;2006;66.6
BUS;2007;81.7
BUS;2008;51.5
BUS;2009;49.5
BUS;2010;40.9
BUS;2011;38.2
BUS;2012;30.8
BUS;2013;43.1
BUS;2014;39.8
BUS;2015;43.5
BUS;2016;47.4
BUS;2017;34.3
BUS;2018;35.8
BUS;2019;28.5
BUS;2020;70.3
