 

stn;time;rre150m0
SKO;199909;115.0
SKO;199910;38.9
SKO;199911;125.6
SKO;199912;107.1
SKO;200001;36.8
SKO;200002;123.6
SKO;200003;76.1
SKO;200004;58.1
SKO;200005;108.8
SKO;200006;148.9
SKO;200007;239.3
SKO;200008;139.3
SKO;200009;140.6
SKO;200010;97.9
SKO;200011;76.6
SKO;200012;34.9
SKO;200101;101.1
SKO;200102;29.5
SKO;200103;212.9
SKO;200104;183.0
SKO;200105;68.2
SKO;200106;187.8
SKO;200107;141.6
SKO;200108;123.7
SKO;200109;220.6
SKO;200110;79.9
SKO;200111;102.2
SKO;200112;35.7
SKO;200201;21.4
SKO;200202;70.3
SKO;200203;46.4
SKO;200204;69.2
SKO;200205;160.2
SKO;200206;74.4
SKO;200207;120.5
SKO;200208;184.6
SKO;200209;154.3
SKO;200210;128.8
SKO;200211;203.0
SKO;200212;88.2
SKO;200301;93.7
SKO;200302;41.1
SKO;200303;39.4
SKO;200304;68.1
SKO;200305;118.8
SKO;200306;82.6
SKO;200307;124.1
SKO;200308;73.8
SKO;200309;54.7
SKO;200310;164.6
SKO;200311;79.8
SKO;200312;36.7
SKO;200401;139.2
SKO;200402;51.6
SKO;200403;62.0
SKO;200404;85.6
SKO;200405;171.8
SKO;200406;167.8
SKO;200407;107.0
SKO;200408;71.5
SKO;200409;81.8
SKO;200410;109.6
SKO;200411;25.0
SKO;200412;56.7
SKO;200501;52.7
SKO;200502;72.1
SKO;200503;53.1
SKO;200504;158.8
SKO;200505;134.3
SKO;200506;135.7
SKO;200507;149.1
SKO;200508;226.6
SKO;200509;54.3
SKO;200510;93.4
SKO;200511;34.1
SKO;200512;90.2
SKO;200601;26.5
SKO;200602;56.4
SKO;200603;157.3
SKO;200604;184.3
SKO;200605;162.9
SKO;200606;37.2
SKO;200607;52.0
SKO;200608;253.2
SKO;200609;131.6
SKO;200610;60.4
SKO;200611;50.4
SKO;200612;65.3
SKO;200701;53.6
SKO;200702;69.1
SKO;200703;118.1
SKO;200704;17.2
SKO;200705;181.2
SKO;200706;150.9
SKO;200707;195.4
SKO;200708;272.6
SKO;200709;83.9
SKO;200710;29.4
SKO;200711;44.0
SKO;200712;98.4
SKO;200801;62.4
SKO;200802;33.7
SKO;200803;89.7
SKO;200804;194.6
SKO;200805;53.8
SKO;200806;120.7
SKO;200807;157.0
SKO;200808;181.9
SKO;200809;123.5
SKO;200810;154.7
SKO;200811;45.2
SKO;200812;81.0
SKO;200901;44.3
SKO;200902;90.9
SKO;200903;126.4
SKO;200904;31.7
SKO;200905;96.9
SKO;200906;194.6
SKO;200907;169.9
SKO;200908;75.2
SKO;200909;47.9
SKO;200910;80.3
SKO;200911;120.1
SKO;200912;143.8
SKO;201001;68.5
SKO;201002;60.3
SKO;201003;66.7
SKO;201004;41.0
SKO;201005;205.1
SKO;201006;151.0
SKO;201007;202.8
SKO;201008;201.0
SKO;201009;112.0
SKO;201010;48.9
SKO;201011;86.1
SKO;201012;120.0
SKO;201101;71.5
SKO;201102;36.3
SKO;201103;26.1
SKO;201104;29.6
SKO;201105;121.5
SKO;201106;113.3
SKO;201107;204.2
SKO;201108;128.1
SKO;201109;90.9
SKO;201110;87.9
SKO;201111;1.0
SKO;201112;180.3
SKO;201201;98.5
SKO;201202;28.5
SKO;201203;37.8
SKO;201204;81.2
SKO;201205;89.2
SKO;201206;203.0
SKO;201207;192.4
SKO;201208;186.0
SKO;201209;119.1
SKO;201210;186.8
SKO;201211;121.2
SKO;201212;186.7
SKO;201301;75.8
SKO;201302;92.1
SKO;201303;78.1
SKO;201304;113.1
SKO;201305;210.2
SKO;201306;137.3
SKO;201307;90.2
SKO;201308;76.5
SKO;201309;135.2
SKO;201310;116.1
SKO;201311;139.8
SKO;201312;50.7
SKO;201401;68.9
SKO;201402;92.8
SKO;201403;51.2
SKO;201404;86.8
SKO;201405;121.3
SKO;201406;95.5
SKO;201407;278.3
SKO;201408;166.1
SKO;201409;87.8
SKO;201410;96.5
SKO;201411;112.6
SKO;201412;72.7
SKO;201501;112.8
SKO;201502;53.0
SKO;201503;69.3
SKO;201504;146.5
SKO;201505;225.3
SKO;201506;174.8
SKO;201507;50.9
SKO;201508;78.4
SKO;201509;53.0
SKO;201510;57.0
SKO;201511;59.7
SKO;201512;17.5
SKO;201601;170.0
SKO;201602;111.0
SKO;201603;49.7
SKO;201604;137.9
SKO;201605;208.2
SKO;201606;250.1
SKO;201607;142.9
