 

stn;time;rti150yx
BOZ;1991;19911221
BOZ;1992;19921115
BOZ;1993;19930909
BOZ;1994;19940912
BOZ;1995;19950512
BOZ;1996;19960707
BOZ;1997;19970621
BOZ;1998;19980904
BOZ;1999;19990713
BOZ;2000;20000703
BOZ;2001;20010308
BOZ;2002;20021114
BOZ;2003;20030907
BOZ;2004;20040819
BOZ;2005;20050416
BOZ;2006;20060409
BOZ;2007;20070620
BOZ;2008;20080812
BOZ;2009;20090902
BOZ;2010;20100802
BOZ;2011;20110814
BOZ;2012;20121110
BOZ;2013;20131225
BOZ;2014;20140522
BOZ;2015;20150913
BOZ;2016;20160108
BOZ;2017;20170721
BOZ;2018;20180531
BOZ;2019;20190610
BOZ;2020;20201023
