 

stn;time;tre200y0
REC;1934;5.4
REC;1935;4.2
REC;1936;4.7
REC;1937;4.8
REC;1938;4.5
REC;1939;4.3
REC;1940;3.8
REC;1941;4.1
REC;1942;4.9
REC;1943;5.6
REC;1944;4.2
REC;1945;4.9
REC;1946;4.9
REC;1947;5.9
REC;1948;5.5
REC;1949;5.7
REC;1950;5.5
REC;1951;4.7
REC;1952;4.7
REC;1953;4.9
REC;1954;4.6
REC;1955;4.7
REC;1956;3.1
REC;1957;5.0
REC;1958;4.6
REC;1959;5.3
REC;1960;4.1
REC;1961;4.9
REC;1962;3.3
REC;1963;3.6
REC;1964;5.2
REC;1965;3.6
REC;1966;4.2
REC;1967;4.3
REC;1968;4.2
REC;1969;3.8
REC;1970;3.8
REC;1971;4.4
REC;1972;4.5
REC;1973;4.1
REC;1974;4.3
REC;1975;4.0
REC;1976;4.1
REC;1977;4.4
REC;1978;4.3
REC;1979;4.3
REC;1980;3.4
REC;1981;3.8
