 

stn;time;rhh150yx
AGSNG;2001;14.8
AGSNG;2002;19.7
AGSNG;2003;11.4
AGSNG;2004;15.4
AGSNG;2005;12.9
AGSNG;2006;27.0
AGSNG;2007;17.0
AGSNG;2008;16.2
AGSNG;2009;13.8
AGSNG;2010;25.9
AGSNG;2011;21.5
AGSNG;2012;10.9
AGSNG;2013;11.6
AGSNG;2014;12.8
AGSNG;2015;11.7
AGSNG;2016;18.5
AGSNG;2017;21.6
AGSNG;2018;18.5
AGSNG;2019;24.3
AGSNG;2020;10.8
