 

stn;time;fklnd3m0
MAR;201509;0
MAR;201510;0
MAR;201511;0
MAR;201512;0
MAR;201601;0
MAR;201602;0
MAR;201603;0
MAR;201604;0
MAR;201605;0
MAR;201606;0
MAR;201607;0
MAR;201608;0
MAR;201609;0
MAR;201610;0
MAR;201611;0
MAR;201612;0
MAR;201701;0
MAR;201702;0
MAR;201703;0
MAR;201704;0
MAR;201705;0
MAR;201706;0
MAR;201707;0
MAR;201708;0
MAR;201709;0
MAR;201710;0
MAR;201711;0
MAR;201712;0
MAR;201801;0
MAR;201802;0
MAR;201803;0
MAR;201804;0
MAR;201805;0
MAR;201806;0
MAR;201807;0
MAR;201808;0
MAR;201809;0
MAR;201810;0
MAR;201811;0
MAR;201812;0
MAR;201901;0
MAR;201902;0
MAR;201903;0
MAR;201904;0
MAR;201905;0
MAR;201906;0
MAR;201907;0
MAR;201908;0
MAR;201909;0
MAR;201910;0
MAR;201911;0
MAR;201912;0
MAR;202001;0
MAR;202002;0
MAR;202003;0
MAR;202004;0
MAR;202005;0
MAR;202006;0
MAR;202007;0
MAR;202008;0
MAR;202009;0
MAR;202010;0
MAR;202011;0
MAR;202012;0
MAR;202101;0
MAR;202102;0
MAR;202103;0
