 

stn;time;breclod0
EPT;20050601;0
EPT;20050602;0
EPT;20050603;0
EPT;20050604;0
EPT;20050605;0
EPT;20050606;0
EPT;20050607;0
EPT;20050608;0
EPT;20050609;0
EPT;20050610;0
EPT;20050611;0
EPT;20050612;0
EPT;20050613;0
EPT;20050614;0
EPT;20050615;0
EPT;20050616;0
EPT;20050617;0
EPT;20050618;0
EPT;20050619;0
EPT;20050620;0
EPT;20050621;0
EPT;20050622;0
EPT;20050623;0
EPT;20050624;0
EPT;20050625;0
EPT;20050626;0
EPT;20050627;0
EPT;20050628;0
EPT;20050629;5
EPT;20050630;0
EPT;20050701;0
EPT;20050702;0
EPT;20050703;0
EPT;20050704;0
EPT;20050705;0
EPT;20050706;0
EPT;20050707;0
EPT;20050708;0
EPT;20050709;0
EPT;20050710;0
EPT;20050711;0
EPT;20050712;0
EPT;20050713;0
EPT;20050714;0
EPT;20050715;0
EPT;20050716;0
EPT;20050717;0
EPT;20050718;2
EPT;20050719;0
EPT;20050720;0
EPT;20050721;0
EPT;20050722;0
EPT;20050723;0
EPT;20050724;0
EPT;20050725;2
EPT;20050726;0
EPT;20050727;0
EPT;20050728;0
EPT;20050729;16
EPT;20050730;0
EPT;20050731;0
EPT;20050801;0
EPT;20050802;0
EPT;20050803;0
EPT;20050804;0
EPT;20050805;0
EPT;20050806;0
EPT;20050807;0
EPT;20050808;0
EPT;20050809;0
EPT;20050810;0
EPT;20050811;0
EPT;20050812;0
EPT;20050813;0
EPT;20050814;0
EPT;20050815;0
EPT;20050816;0
EPT;20050817;0
EPT;20050818;1
EPT;20050819;0
EPT;20050820;0
EPT;20050821;0
EPT;20050822;0
EPT;20050823;0
EPT;20050824;0
EPT;20050825;0
EPT;20050826;0
EPT;20050827;0
EPT;20050828;0
EPT;20050829;0
EPT;20050830;0
EPT;20050831;0
EPT;20050901;0
EPT;20050902;0
EPT;20050903;0
EPT;20050904;0
EPT;20050905;0
EPT;20050906;0
EPT;20050907;0
EPT;20050908;0
EPT;20050909;0
EPT;20050910;0
EPT;20050911;0
EPT;20050912;0
EPT;20050913;0
EPT;20050914;0
EPT;20050915;0
EPT;20050916;0
EPT;20050917;0
EPT;20050918;0
EPT;20050919;0
EPT;20050920;0
EPT;20050921;0
EPT;20050922;0
EPT;20050923;0
EPT;20050924;0
EPT;20050925;0
EPT;20050926;0
EPT;20050927;0
EPT;20050928;0
EPT;20050929;0
EPT;20050930;0
EPT;20051001;0
EPT;20051002;0
EPT;20051003;0
EPT;20051004;0
EPT;20051005;0
EPT;20051006;0
EPT;20051007;0
EPT;20051008;0
EPT;20051009;0
EPT;20051010;0
EPT;20051011;0
EPT;20051012;0
EPT;20051013;0
EPT;20051014;0
EPT;20051015;0
EPT;20051016;0
EPT;20051017;0
EPT;20051018;0
EPT;20051019;0
EPT;20051020;0
EPT;20051021;0
EPT;20051022;0
EPT;20051023;0
EPT;20051024;0
EPT;20051025;0
EPT;20051026;0
EPT;20051027;0
EPT;20051028;0
EPT;20051029;0
EPT;20051030;0
EPT;20051031;0
EPT;20051101;0
EPT;20051102;0
EPT;20051103;0
EPT;20051104;0
EPT;20051105;0
EPT;20051106;0
EPT;20051107;0
EPT;20051108;0
EPT;20051109;0
EPT;20051110;0
EPT;20051111;0
EPT;20051112;0
EPT;20051113;0
EPT;20051114;0
EPT;20051115;0
EPT;20051116;0
EPT;20051117;0
EPT;20051118;0
EPT;20051119;0
EPT;20051120;0
EPT;20051121;0
EPT;20051122;0
EPT;20051123;0
EPT;20051124;0
EPT;20051125;0
EPT;20051126;0
EPT;20051127;0
EPT;20051128;0
EPT;20051129;0
EPT;20051130;0
EPT;20051201;0
EPT;20051202;0
EPT;20051203;0
EPT;20051204;0
EPT;20051205;0
EPT;20051206;0
EPT;20051207;0
EPT;20051208;0
EPT;20051209;0
EPT;20051210;0
EPT;20051211;0
EPT;20051212;0
EPT;20051213;0
EPT;20051214;0
EPT;20051215;0
EPT;20051216;0
EPT;20051217;0
EPT;20051218;0
EPT;20051219;0
EPT;20051220;0
EPT;20051221;0
EPT;20051222;0
EPT;20051223;0
EPT;20051224;0
EPT;20051225;0
EPT;20051226;0
EPT;20051227;0
EPT;20051228;0
EPT;20051229;0
EPT;20051230;0
EPT;20051231;0
EPT;20060101;0
EPT;20060102;0
EPT;20060103;0
EPT;20060104;0
EPT;20060105;0
EPT;20060106;0
EPT;20060107;0
EPT;20060108;0
EPT;20060109;0
EPT;20060110;0
EPT;20060111;0
EPT;20060112;0
EPT;20060113;0
EPT;20060114;0
EPT;20060115;0
EPT;20060116;0
EPT;20060117;0
EPT;20060118;0
EPT;20060119;0
EPT;20060120;0
EPT;20060121;0
EPT;20060122;0
EPT;20060123;0
EPT;20060124;0
EPT;20060125;0
EPT;20060126;0
EPT;20060127;0
EPT;20060128;0
EPT;20060129;0
EPT;20060130;0
EPT;20060131;0
EPT;20060201;0
EPT;20060202;0
EPT;20060203;0
EPT;20060204;0
EPT;20060205;0
EPT;20060206;0
EPT;20060207;0
EPT;20060208;0
EPT;20060209;0
EPT;20060210;0
EPT;20060211;0
EPT;20060212;0
EPT;20060213;0
EPT;20060214;0
EPT;20060215;0
EPT;20060216;0
EPT;20060217;0
EPT;20060218;0
EPT;20060219;0
EPT;20060220;0
EPT;20060221;0
EPT;20060222;0
EPT;20060223;0
EPT;20060224;0
EPT;20060225;0
EPT;20060226;0
EPT;20060227;0
EPT;20060228;0
EPT;20060301;0
EPT;20060302;0
EPT;20060303;0
EPT;20060304;0
EPT;20060305;0
EPT;20060306;0
EPT;20060307;0
EPT;20060308;0
EPT;20060309;0
EPT;20060310;0
EPT;20060311;0
EPT;20060312;0
EPT;20060313;0
EPT;20060314;0
EPT;20060315;0
EPT;20060316;0
EPT;20060317;0
EPT;20060318;0
EPT;20060319;0
EPT;20060320;0
EPT;20060321;0
EPT;20060322;0
EPT;20060323;0
EPT;20060324;0
EPT;20060325;0
EPT;20060326;0
EPT;20060327;0
EPT;20060328;1
EPT;20060329;0
EPT;20060330;0
EPT;20060331;0
EPT;20060401;0
EPT;20060402;0
EPT;20060403;0
EPT;20060404;0
EPT;20060405;0
EPT;20060406;0
EPT;20060407;0
EPT;20060408;0
EPT;20060409;0
EPT;20060410;0
EPT;20060411;0
EPT;20060412;0
EPT;20060413;0
EPT;20060414;0
EPT;20060415;0
EPT;20060416;0
EPT;20060417;0
EPT;20060418;0
EPT;20060419;0
EPT;20060420;0
EPT;20060421;0
EPT;20060422;0
EPT;20060423;0
EPT;20060424;0
EPT;20060425;0
EPT;20060426;0
EPT;20060427;0
EPT;20060428;0
EPT;20060429;0
EPT;20060430;0
EPT;20060501;0
EPT;20060502;0
EPT;20060503;0
EPT;20060504;0
EPT;20060505;5
EPT;20060506;0
