 

stn;time;rsd100m0
OFT;198201;4
OFT;198202;0
OFT;198203;2
OFT;198204;1
OFT;198205;2
OFT;198206;7
OFT;198207;3
OFT;198208;4
OFT;198209;3
OFT;198210;6
OFT;198211;3
OFT;198212;7
OFT;198301;3
OFT;198302;2
OFT;198303;3
OFT;198304;6
OFT;198305;7
OFT;198306;1
OFT;198307;2
OFT;198308;1
OFT;198309;5
OFT;198310;1
OFT;198311;4
OFT;198312;2
OFT;198401;4
OFT;198402;4
OFT;198403;1
OFT;198404;1
OFT;198405;4
OFT;198406;3
OFT;198407;4
OFT;198408;3
OFT;198409;11
OFT;198410;2
OFT;198411;2
OFT;198412;1
OFT;198501;2
OFT;198502;1
OFT;198503;1
OFT;198504;4
OFT;198505;6
OFT;198506;6
OFT;198507;3
OFT;198508;3
OFT;198509;1
OFT;198510;1
OFT;198511;4
OFT;198512;3
OFT;198601;4
OFT;198602;2
OFT;198603;2
OFT;198604;5
OFT;198605;6
OFT;198606;8
OFT;198607;5
OFT;198608;8
OFT;198609;0
OFT;198610;4
OFT;198611;0
OFT;198612;2
OFT;198701;2
OFT;198702;3
OFT;198703;0
OFT;198704;2
OFT;198705;4
OFT;198706;10
OFT;198707;2
OFT;198708;3
OFT;198709;5
OFT;198710;1
OFT;198711;3
OFT;198712;1
OFT;198801;1
OFT;198802;1
OFT;198803;10
OFT;198804;2
OFT;198805;3
OFT;198806;4
OFT;198807;4
OFT;198808;5
OFT;198809;5
OFT;198810;6
OFT;198811;1
OFT;198812;3
OFT;198901;0
OFT;198902;4
OFT;198903;2
OFT;198904;5
OFT;198905;1
OFT;198906;2
OFT;198907;5
OFT;198908;3
OFT;198909;1
OFT;198910;4
OFT;198911;0
OFT;198912;1
OFT;199001;1
OFT;199002;8
OFT;199003;1
OFT;199004;1
OFT;199005;2
OFT;199006;11
OFT;199007;2
OFT;199008;3
OFT;199009;4
OFT;199010;6
OFT;199011;6
OFT;199012;2
OFT;199101;2
OFT;199102;2
