 

stn;time;rti150yx
ECH;1934;19341004
ECH;1935;19350930
ECH;1936;19360201
ECH;1937;19370319
ECH;1938;19380612
ECH;1939;19390630
ECH;1940;19401114
ECH;1941;19410612
ECH;1942;19420611
ECH;1943;19430914
ECH;1944;19441207
ECH;1945;19450807
ECH;1946;19460906
ECH;1947;19470531
ECH;1948;19480911
ECH;1949;19490309
ECH;1950;19501111
ECH;1951;19510820
ECH;1952;19520806
ECH;1953;19530609
ECH;1954;19540821
ECH;1955;19550517
ECH;1956;19560713
ECH;1957;19570811
ECH;1958;19580514
ECH;1959;19591019
ECH;1960;19601205
ECH;1961;19611017
ECH;1962;19620330
ECH;1963;19630803
ECH;1964;19640829
ECH;1965;19650707
ECH;1966;19660505
ECH;1967;19671115
ECH;1968;19680914
ECH;1969;19690422
ECH;1970;19701119
ECH;1971;19710614
ECH;1972;19720721
ECH;1973;19730716
ECH;1974;19740531
ECH;1975;19750914
ECH;1976;19760909
ECH;1977;19770428
ECH;1978;19780807
ECH;1979;19790127
ECH;1980;19801007
ECH;1981;19810525
ECH;1982;19820815
ECH;1983;19831126
ECH;1984;19840904
ECH;1985;19850122
ECH;1986;19860706
ECH;1987;19870926
ECH;1988;19880820
ECH;1989;19890820
ECH;1990;19900627
ECH;1991;19910922
ECH;1992;19921115
ECH;1993;19930909
ECH;1994;19940831
ECH;1995;19950512
ECH;1996;19960705
ECH;1997;19970621
ECH;1998;19981103
ECH;1999;19990925
ECH;2000;20000710
ECH;2001;20010302
ECH;2002;20021114
ECH;2003;20030430
ECH;2004;20040810
ECH;2005;20050416
ECH;2006;20060409
ECH;2007;20070808
ECH;2008;20080812
ECH;2009;20090714
ECH;2010;20100814
ECH;2011;20110826
ECH;2012;20121110
ECH;2013;20131225
ECH;2014;20141007
ECH;2015;20150501
ECH;2016;20161105
ECH;2017;20171211
ECH;2018;20180612
ECH;2019;20191018
ECH;2020;20201023
