 

stn;time;rsd300y0
BIZ;1900;0
BIZ;1901;6
BIZ;1902;3
BIZ;1903;5
BIZ;1904;2
BIZ;1905;4
BIZ;1906;7
BIZ;1907;4
BIZ;1908;7
BIZ;1909;2
BIZ;1910;6
BIZ;1911;1
BIZ;1912;2
BIZ;1913;1
BIZ;1914;5
BIZ;1915;2
BIZ;1916;4
BIZ;1917;2
BIZ;1918;2
BIZ;1919;3
BIZ;1920;1
BIZ;1921;3
BIZ;1922;3
BIZ;1923;0
BIZ;1924;5
BIZ;1925;3
BIZ;1926;2
BIZ;1927;6
BIZ;1928;3
BIZ;1929;0
BIZ;1930;4
BIZ;1931;4
BIZ;1932;4
BIZ;1933;2
BIZ;1934;4
BIZ;1935;2
BIZ;1936;3
BIZ;1937;2
BIZ;1938;4
BIZ;1939;3
BIZ;1940;9
BIZ;1941;2
BIZ;1942;1
BIZ;1943;1
BIZ;1944;5
BIZ;1945;3
BIZ;1946;3
BIZ;1947;2
BIZ;1948;2
BIZ;1949;0
BIZ;1950;3
BIZ;1951;8
BIZ;1952;2
BIZ;1953;0
BIZ;1954;2
BIZ;1955;3
BIZ;1956;6
BIZ;1957;5
BIZ;1958;8
BIZ;1959;4
BIZ;1960;3
BIZ;1961;1
BIZ;1962;3
BIZ;1963;3
BIZ;1964;2
BIZ;1965;5
BIZ;1966;5
BIZ;1967;2
BIZ;1968;4
BIZ;1969;2
BIZ;1970;3
BIZ;1971;3
BIZ;1972;4
BIZ;1973;3
BIZ;1974;1
BIZ;1975;5
BIZ;1976;4
BIZ;1977;1
BIZ;1978;4
BIZ;1979;3
BIZ;1980;0
BIZ;1981;3
BIZ;1982;1
BIZ;1983;5
BIZ;1984;4
BIZ;1985;2
BIZ;1986;5
BIZ;1987;3
BIZ;1988;4
BIZ;1989;0
BIZ;1990;3
BIZ;1991;3
BIZ;1992;4
BIZ;1993;2
BIZ;1994;5
BIZ;1995;6
BIZ;1996;2
BIZ;1997;1
BIZ;1998;2
BIZ;1999;5
BIZ;2000;3
BIZ;2001;4
BIZ;2002;7
BIZ;2003;1
BIZ;2004;3
BIZ;2005;3
BIZ;2006;3
BIZ;2007;4
BIZ;2008;3
BIZ;2009;4
BIZ;2010;4
BIZ;2011;1
BIZ;2012;5
BIZ;2013;2
BIZ;2014;5
BIZ;2015;4
BIZ;2016;4
BIZ;2017;3
BIZ;2018;1
BIZ;2019;4
BIZ;2020;5
