 

stn;time;tre200dn
LUG;18640701;12.1
LUG;18640702;12.4
LUG;18640703;15.0
LUG;18640704;16.0
LUG;18640705;12.8
LUG;18640706;14.1
LUG;18640707;15.5
LUG;18640708;13.0
LUG;18640709;15.6
LUG;18640710;16.7
LUG;18640711;15.2
LUG;18640712;16.1
LUG;18640713;17.6
LUG;18640714;16.3
LUG;18640715;14.3
LUG;18640716;15.9
LUG;18640717;14.3
LUG;18640718;14.5
LUG;18640719;13.7
LUG;18640720;13.5
LUG;18640721;14.3
LUG;18640722;18.0
LUG;18640723;14.5
LUG;18640724;17.1
LUG;18640725;19.2
LUG;18640726;19.0
LUG;18640727;14.8
LUG;18640728;19.6
LUG;18640729;16.2
LUG;18640730;15.7
LUG;18640731;17.4
LUG;18640801;16.7
LUG;18640802;19.7
LUG;18640803;16.0
LUG;18640804;19.2
LUG;18640805;18.3
LUG;18640806;19.2
LUG;18640807;17.2
LUG;18640808;17.6
LUG;18640809;17.6
LUG;18640810;18.4
LUG;18640811;16.3
LUG;18640812;14.0
LUG;18640813;9.8
LUG;18640814;11.8
LUG;18640815;12.8
LUG;18640816;14.8
LUG;18640817;14.7
LUG;18640818;15.7
LUG;18640819;15.3
LUG;18640820;16.7
LUG;18640821;15.3
LUG;18640822;16.8
LUG;18640823;18.9
LUG;18640824;16.3
LUG;18640825;14.2
LUG;18640826;9.5
LUG;18640827;8.4
LUG;18640828;7.0
LUG;18640829;8.8
LUG;18640830;11.4
LUG;18640831;10.9
LUG;18640901;12.4
LUG;18640902;15.0
LUG;18640903;13.8
LUG;18640904;13.8
LUG;18640905;15.4
LUG;18640906;11.8
LUG;18640907;12.0
LUG;18640908;14.4
LUG;18640909;14.8
LUG;18640910;15.8
LUG;18640911;15.3
LUG;18640912;11.8
LUG;18640913;10.0
LUG;18640914;-
LUG;18640915;10.9
LUG;18640916;14.1
LUG;18640917;14.0
LUG;18640918;15.5
LUG;18640919;15.9
LUG;18640920;11.3
LUG;18640921;8.9
LUG;18640922;11.0
LUG;18640923;11.2
LUG;18640924;10.0
LUG;18640925;9.2
LUG;18640926;10.2
LUG;18640927;11.0
LUG;18640928;9.2
LUG;18640929;7.5
LUG;18640930;8.3
LUG;18641001;11.7
LUG;18641002;10.4
LUG;18641003;12.0
LUG;18641004;8.0
LUG;18641005;4.4
LUG;18641006;4.1
LUG;18641007;4.0
LUG;18641008;3.3
LUG;18641009;3.9
LUG;18641010;4.1
LUG;18641011;6.4
LUG;18641012;4.8
LUG;18641013;4.7
LUG;18641014;4.9
LUG;18641015;4.9
LUG;18641016;2.9
LUG;18641017;5.5
LUG;18641018;7.8
LUG;18641019;10.2
LUG;18641020;9.8
LUG;18641021;10.9
LUG;18641022;10.7
LUG;18641023;10.3
LUG;18641024;6.3
LUG;18641025;4.5
LUG;18641026;9.3
LUG;18641027;9.0
LUG;18641028;6.6
LUG;18641029;9.0
LUG;18641030;6.2
LUG;18641031;4.8
LUG;18641101;7.3
LUG;18641102;10.0
LUG;18641103;9.5
LUG;18641104;9.8
LUG;18641105;7.6
LUG;18641106;4.9
LUG;18641107;1.8
LUG;18641108;3.0
LUG;18641109;0.6
LUG;18641110;0.5
LUG;18641111;0.2
LUG;18641112;5.2
LUG;18641113;5.9
LUG;18641114;4.4
LUG;18641115;4.0
LUG;18641116;4.0
LUG;18641117;1.5
LUG;18641118;1.6
LUG;18641119;4.3
LUG;18641120;2.0
LUG;18641121;4.9
LUG;18641122;2.3
LUG;18641123;2.7
LUG;18641124;0.5
LUG;18641125;0.3
LUG;18641126;2.5
LUG;18641127;3.0
LUG;18641128;2.8
LUG;18641129;0.5
LUG;18641130;1.7
LUG;18641201;-0.2
LUG;18641202;-0.8
LUG;18641203;-0.3
LUG;18641204;-0.3
LUG;18641205;-2.2
LUG;18641206;-2.0
LUG;18641207;-3.9
LUG;18641208;-0.1
LUG;18641209;-1.6
LUG;18641210;-1.9
LUG;18641211;-1.9
LUG;18641212;2.1
LUG;18641213;1.6
LUG;18641214;2.6
LUG;18641215;2.3
LUG;18641216;4.6
LUG;18641217;5.0
LUG;18641218;5.1
LUG;18641219;4.5
LUG;18641220;1.4
LUG;18641221;2.3
LUG;18641222;1.0
LUG;18641223;1.0
LUG;18641224;1.1
LUG;18641225;1.0
LUG;18641226;-2.5
LUG;18641227;-2.0
LUG;18641228;3.3
LUG;18641229;-0.7
LUG;18641230;0.8
LUG;18641231;-3.0
LUG;18650101;-3.0
LUG;18650102;-2.2
LUG;18650103;-1.7
LUG;18650104;-3.0
LUG;18650105;-2.0
LUG;18650106;-2.1
LUG;18650107;1.5
LUG;18650108;-1.7
LUG;18650109;-2.0
LUG;18650110;-1.3
LUG;18650111;-2.1
LUG;18650112;2.0
LUG;18650113;0.5
LUG;18650114;1.5
LUG;18650115;-2.0
LUG;18650116;-2.5
LUG;18650117;0.1
LUG;18650118;-2.3
LUG;18650119;-4.8
LUG;18650120;-4.2
LUG;18650121;-3.0
LUG;18650122;0.0
LUG;18650123;-1.1
LUG;18650124;-2.1
LUG;18650125;-4.4
LUG;18650126;-0.9
LUG;18650127;2.9
LUG;18650128;3.5
LUG;18650129;-0.2
LUG;18650130;-2.8
LUG;18650131;-2.3
LUG;18650201;-1.6
LUG;18650202;-1.2
LUG;18650203;0.2
LUG;18650204;0.7
LUG;18650205;-1.3
LUG;18650206;0.5
LUG;18650207;-2.0
LUG;18650208;-2.8
LUG;18650209;-2.9
LUG;18650210;-3.7
LUG;18650211;-3.2
LUG;18650212;-4.9
LUG;18650213;-2.8
LUG;18650214;-1.0
LUG;18650215;-1.4
LUG;18650216;-4.0
LUG;18650217;0.1
LUG;18650218;-3.3
LUG;18650219;-0.3
LUG;18650220;0.0
LUG;18650221;-1.0
LUG;18650222;-0.2
LUG;18650223;-0.8
LUG;18650224;-2.6
LUG;18650225;-0.1
LUG;18650226;-2.2
LUG;18650227;-1.4
LUG;18650228;-1.2
LUG;18650301;2.6
LUG;18650302;2.0
LUG;18650303;1.2
LUG;18650304;3.6
LUG;18650305;-1.9
LUG;18650306;1.2
LUG;18650307;0.3
LUG;18650308;0.2
LUG;18650309;4.4
LUG;18650310;3.2
LUG;18650311;-0.1
LUG;18650312;1.6
LUG;18650313;0.0
LUG;18650314;2.0
LUG;18650315;2.0
LUG;18650316;1.0
LUG;18650317;4.0
LUG;18650318;0.0
LUG;18650319;1.9
LUG;18650320;-1.4
LUG;18650321;-3.2
LUG;18650322;-2.0
LUG;18650323;0.0
LUG;18650324;-0.2
LUG;18650325;-1.1
LUG;18650326;-3.0
LUG;18650327;-0.3
LUG;18650328;1.4
LUG;18650329;-0.9
LUG;18650330;0.8
LUG;18650331;-1.6
LUG;18650401;-2.2
LUG;18650402;-1.2
LUG;18650403;1.0
LUG;18650404;5.2
LUG;18650405;2.2
LUG;18650406;3.7
LUG;18650407;5.1
LUG;18650408;10.8
LUG;18650409;6.9
LUG;18650410;6.0
LUG;18650411;6.8
LUG;18650412;6.8
LUG;18650413;7.6
LUG;18650414;8.0
LUG;18650415;10.0
LUG;18650416;10.0
LUG;18650417;9.9
LUG;18650418;10.9
LUG;18650419;12.8
LUG;18650420;10.8
LUG;18650421;10.8
LUG;18650422;11.4
LUG;18650423;6.4
LUG;18650424;7.7
LUG;18650425;9.4
LUG;18650426;9.3
LUG;18650427;11.2
LUG;18650428;9.7
LUG;18650429;12.2
LUG;18650430;13.5
LUG;18650501;7.0
LUG;18650502;11.2
LUG;18650503;9.9
LUG;18650504;9.9
LUG;18650505;10.9
LUG;18650506;10.5
LUG;18650507;11.0
LUG;18650508;12.9
LUG;18650509;13.2
LUG;18650510;12.9
LUG;18650511;9.9
LUG;18650512;5.9
LUG;18650513;11.6
LUG;18650514;9.8
LUG;18650515;12.3
LUG;18650516;11.8
LUG;18650517;7.8
LUG;18650518;12.1
LUG;18650519;12.0
LUG;18650520;13.6
LUG;18650521;12.7
LUG;18650522;11.0
LUG;18650523;10.6
LUG;18650524;11.2
LUG;18650525;11.0
LUG;18650526;10.9
LUG;18650527;11.0
LUG;18650528;13.0
LUG;18650529;16.2
LUG;18650530;16.0
LUG;18650531;16.7
LUG;18650601;16.5
LUG;18650602;17.5
LUG;18650603;13.6
LUG;18650604;16.5
LUG;18650605;17.2
LUG;18650606;15.9
LUG;18650607;15.9
LUG;18650608;14.0
LUG;18650609;15.2
LUG;18650610;15.5
LUG;18650611;16.2
LUG;18650612;17.4
LUG;18650613;12.1
LUG;18650614;10.0
LUG;18650615;15.1
LUG;18650616;15.1
LUG;18650617;13.8
LUG;18650618;12.9
LUG;18650619;11.0
LUG;18650620;11.0
LUG;18650621;13.5
LUG;18650622;13.5
LUG;18650623;16.1
LUG;18650624;14.0
LUG;18650625;15.5
LUG;18650626;13.4
LUG;18650627;13.5
LUG;18650628;13.8
LUG;18650629;17.0
LUG;18650630;15.4
LUG;18650701;11.8
LUG;18650702;11.1
LUG;18650703;11.9
LUG;18650704;14.3
LUG;18650705;15.0
LUG;18650706;16.5
LUG;18650707;18.6
LUG;18650708;17.3
LUG;18650709;18.4
LUG;18650710;18.6
LUG;18650711;12.3
LUG;18650712;16.6
LUG;18650713;13.2
LUG;18650714;13.0
LUG;18650715;15.0
LUG;18650716;17.0
LUG;18650717;18.3
LUG;18650718;18.6
LUG;18650719;17.2
LUG;18650720;21.0
LUG;18650721;19.6
LUG;18650722;18.0
LUG;18650723;15.3
LUG;18650724;18.8
LUG;18650725;17.6
LUG;18650726;17.6
LUG;18650727;18.1
LUG;18650728;17.6
LUG;18650729;17.1
LUG;18650730;19.0
LUG;18650731;19.5
LUG;18650801;17.2
LUG;18650802;15.0
LUG;18650803;15.2
LUG;18650804;12.0
LUG;18650805;10.6
LUG;18650806;10.5
LUG;18650807;13.4
LUG;18650808;13.0
LUG;18650809;13.2
LUG;18650810;16.7
LUG;18650811;16.8
LUG;18650812;17.6
LUG;18650813;17.4
LUG;18650814;15.4
LUG;18650815;14.4
LUG;18650816;14.5
LUG;18650817;13.6
LUG;18650818;14.2
LUG;18650819;16.1
LUG;18650820;13.6
LUG;18650821;14.8
LUG;18650822;17.2
LUG;18650823;17.8
LUG;18650824;17.2
LUG;18650825;16.3
LUG;18650826;17.5
LUG;18650827;15.8
LUG;18650828;21.3
LUG;18650829;20.2
LUG;18650830;20.2
LUG;18650831;15.3
LUG;18650901;12.6
LUG;18650902;13.3
LUG;18650903;13.5
LUG;18650904;14.8
LUG;18650905;16.9
LUG;18650906;16.6
LUG;18650907;16.1
LUG;18650908;15.8
LUG;18650909;13.5
LUG;18650910;14.0
LUG;18650911;14.8
LUG;18650912;15.3
LUG;18650913;16.0
LUG;18650914;12.0
LUG;18650915;13.0
LUG;18650916;14.0
LUG;18650917;16.3
LUG;18650918;13.5
LUG;18650919;12.5
LUG;18650920;16.7
LUG;18650921;14.0
LUG;18650922;16.6
LUG;18650923;18.3
LUG;18650924;15.8
LUG;18650925;15.9
LUG;18650926;13.3
LUG;18650927;12.0
LUG;18650928;11.5
LUG;18650929;9.0
LUG;18650930;9.0
LUG;18651001;13.5
LUG;18651002;10.9
LUG;18651003;9.3
LUG;18651004;13.0
LUG;18651005;9.0
LUG;18651006;8.6
LUG;18651007;5.2
LUG;18651008;5.5
LUG;18651009;10.8
LUG;18651010;11.4
LUG;18651011;9.6
LUG;18651012;10.9
LUG;18651013;9.0
LUG;18651014;9.8
LUG;18651015;9.0
LUG;18651016;9.0
LUG;18651017;6.1
LUG;18651018;6.6
LUG;18651019;9.6
LUG;18651020;8.5
LUG;18651021;7.6
LUG;18651022;9.5
LUG;18651023;9.0
LUG;18651024;8.7
LUG;18651025;6.0
LUG;18651026;6.7
LUG;18651027;5.8
LUG;18651028;4.0
LUG;18651029;5.5
LUG;18651030;3.3
LUG;18651031;8.0
LUG;18651101;7.8
LUG;18651102;6.7
LUG;18651103;8.2
LUG;18651104;8.9
LUG;18651105;7.0
LUG;18651106;8.3
LUG;18651107;8.8
LUG;18651108;8.2
LUG;18651109;7.4
LUG;18651110;2.0
LUG;18651111;1.9
LUG;18651112;2.2
LUG;18651113;1.1
LUG;18651114;1.5
LUG;18651115;-0.3
LUG;18651116;-1.0
LUG;18651117;0.0
LUG;18651118;2.2
LUG;18651119;0.1
LUG;18651120;-0.5
LUG;18651121;-0.3
LUG;18651122;4.2
LUG;18651123;6.7
LUG;18651124;7.8
LUG;18651125;8.2
LUG;18651126;8.2
LUG;18651127;8.9
LUG;18651128;6.7
LUG;18651129;4.9
LUG;18651130;6.0
LUG;18651201;7.2
LUG;18651202;7.0
LUG;18651203;7.4
LUG;18651204;7.5
LUG;18651205;6.2
LUG;18651206;5.1
LUG;18651207;1.6
LUG;18651208;0.8
LUG;18651209;0.1
LUG;18651210;-1.2
LUG;18651211;-1.0
LUG;18651212;-2.0
LUG;18651213;-1.8
LUG;18651214;-3.0
LUG;18651215;-4.2
LUG;18651216;-0.8
LUG;18651217;-2.6
LUG;18651218;-2.6
LUG;18651219;-2.8
LUG;18651220;-3.7
LUG;18651221;-3.0
LUG;18651222;-2.7
LUG;18651223;-2.9
LUG;18651224;-2.8
LUG;18651225;-2.7
LUG;18651226;-2.5
LUG;18651227;-3.5
LUG;18651228;-3.9
LUG;18651229;-3.8
LUG;18651230;-2.5
LUG;18651231;0.1
LUG;18660101;0.2
LUG;18660102;0.5
LUG;18660103;1.0
LUG;18660104;0.8
LUG;18660105;-0.5
LUG;18660106;-1.3
LUG;18660107;0.4
LUG;18660108;0.0
LUG;18660109;-1.0
LUG;18660110;-1.2
LUG;18660111;-1.0
LUG;18660112;0.0
LUG;18660113;-0.7
LUG;18660114;-3.0
LUG;18660115;-2.8
LUG;18660116;-1.2
LUG;18660117;-1.2
LUG;18660118;-0.2
LUG;18660119;-1.6
LUG;18660120;1.8
LUG;18660121;1.1
LUG;18660122;-1.3
LUG;18660123;-2.4
LUG;18660124;-0.9
LUG;18660125;-1.4
LUG;18660126;0.2
LUG;18660127;-1.0
LUG;18660128;-0.8
LUG;18660129;-0.9
LUG;18660130;-0.2
LUG;18660131;-1.0
LUG;18660201;2.8
LUG;18660202;1.5
LUG;18660203;2.3
LUG;18660204;0.3
LUG;18660205;-0.3
LUG;18660206;0.3
LUG;18660207;0.8
LUG;18660208;2.3
LUG;18660209;2.0
LUG;18660210;-0.5
LUG;18660211;3.2
LUG;18660212;4.6
LUG;18660213;6.0
LUG;18660214;1.3
LUG;18660215;1.0
LUG;18660216;-2.0
LUG;18660217;-1.2
LUG;18660218;2.2
LUG;18660219;2.8
LUG;18660220;1.2
LUG;18660221;-1.5
LUG;18660222;3.5
LUG;18660223;3.5
LUG;18660224;5.9
LUG;18660225;2.7
LUG;18660226;3.4
LUG;18660227;3.2
LUG;18660228;0.3
LUG;18660301;2.2
LUG;18660302;3.5
LUG;18660303;4.3
LUG;18660304;2.8
LUG;18660305;6.3
LUG;18660306;5.0
LUG;18660307;0.8
LUG;18660308;2.8
LUG;18660309;1.0
LUG;18660310;0.9
LUG;18660311;-0.4
LUG;18660312;0.3
LUG;18660313;2.2
LUG;18660314;0.3
LUG;18660315;0.0
LUG;18660316;0.4
LUG;18660317;0.5
LUG;18660318;3.4
LUG;18660319;0.6
LUG;18660320;0.3
LUG;18660321;2.5
LUG;18660322;1.3
LUG;18660323;5.7
LUG;18660324;4.3
LUG;18660325;0.9
LUG;18660326;0.0
LUG;18660327;3.2
LUG;18660328;3.8
LUG;18660329;9.9
LUG;18660330;8.5
LUG;18660331;5.8
LUG;18660401;5.8
LUG;18660402;2.5
LUG;18660403;7.0
LUG;18660404;7.6
LUG;18660405;4.0
LUG;18660406;6.2
LUG;18660407;6.7
LUG;18660408;6.2
LUG;18660409;6.2
LUG;18660410;5.5
LUG;18660411;5.8
LUG;18660412;9.4
LUG;18660413;6.8
LUG;18660414;11.5
LUG;18660415;9.6
LUG;18660416;6.5
LUG;18660417;6.8
LUG;18660418;7.0
LUG;18660419;7.5
LUG;18660420;9.0
LUG;18660421;10.8
LUG;18660422;9.0
LUG;18660423;4.0
LUG;18660424;6.3
LUG;18660425;9.7
LUG;18660426;6.0
LUG;18660427;8.0
LUG;18660428;8.3
LUG;18660429;12.0
LUG;18660430;11.3
LUG;18660501;10.0
LUG;18660502;9.8
LUG;18660503;5.5
LUG;18660504;9.8
LUG;18660505;10.4
LUG;18660506;7.1
LUG;18660507;9.9
LUG;18660508;10.8
LUG;18660509;9.6
LUG;18660510;11.8
LUG;18660511;9.0
LUG;18660512;12.0
LUG;18660513;6.0
LUG;18660514;7.8
LUG;18660515;9.9
LUG;18660516;8.8
LUG;18660517;5.5
LUG;18660518;7.0
LUG;18660519;7.6
LUG;18660520;6.1
LUG;18660521;8.8
LUG;18660522;9.1
LUG;18660523;9.5
LUG;18660524;8.3
LUG;18660525;8.8
LUG;18660526;9.6
LUG;18660527;9.6
LUG;18660528;12.8
LUG;18660529;13.7
LUG;18660530;11.6
LUG;18660531;11.5
LUG;18660601;12.5
LUG;18660602;10.3
LUG;18660603;11.5
LUG;18660604;15.0
LUG;18660605;11.0
LUG;18660606;12.5
LUG;18660607;12.1
LUG;18660608;12.2
LUG;18660609;15.0
LUG;18660610;15.0
LUG;18660611;16.0
LUG;18660612;16.8
LUG;18660613;15.2
LUG;18660614;15.2
LUG;18660615;13.3
LUG;18660616;10.5
LUG;18660617;13.5
LUG;18660618;11.0
LUG;18660619;10.2
LUG;18660620;12.1
LUG;18660621;17.1
LUG;18660622;15.8
LUG;18660623;17.3
LUG;18660624;19.0
LUG;18660625;18.3
LUG;18660626;16.3
LUG;18660627;15.0
LUG;18660628;14.8
LUG;18660629;17.4
LUG;18660630;16.8
LUG;18660701;14.0
LUG;18660702;18.6
LUG;18660703;17.9
LUG;18660704;14.8
LUG;18660705;17.6
LUG;18660706;15.4
LUG;18660707;14.0
LUG;18660708;15.9
LUG;18660709;11.3
LUG;18660710;13.9
LUG;18660711;15.2
LUG;18660712;15.8
LUG;18660713;17.0
LUG;18660714;18.8
LUG;18660715;19.6
LUG;18660716;18.2
LUG;18660717;18.4
LUG;18660718;18.4
LUG;18660719;16.5
LUG;18660720;14.2
LUG;18660721;11.9
LUG;18660722;12.5
LUG;18660723;13.5
LUG;18660724;17.6
LUG;18660725;14.2
LUG;18660726;15.9
LUG;18660727;13.5
LUG;18660728;15.0
LUG;18660729;15.0
LUG;18660730;14.3
LUG;18660731;13.5
LUG;18660801;12.3
LUG;18660802;11.0
LUG;18660803;14.8
LUG;18660804;14.2
LUG;18660805;15.3
LUG;18660806;14.5
LUG;18660807;13.9
LUG;18660808;13.7
LUG;18660809;14.0
LUG;18660810;16.7
