 

stn;time;rs1000y0
IYMMR;1924;0
IYMMR;1925;0
IYMMR;1926;0
IYMMR;1927;0
IYMMR;1928;0
IYMMR;1929;0
IYMMR;1930;0
IYMMR;1931;0
IYMMR;1932;0
IYMMR;1933;0
IYMMR;1934;0
IYMMR;1935;0
IYMMR;1936;0
IYMMR;1937;0
IYMMR;1938;0
IYMMR;1939;0
IYMMR;1940;0
IYMMR;1941;0
IYMMR;1942;0
IYMMR;1943;0
IYMMR;1944;0
IYMMR;1945;0
IYMMR;1946;0
IYMMR;1947;0
IYMMR;1948;0
IYMMR;1949;0
IYMMR;1950;0
IYMMR;1951;0
IYMMR;1952;0
IYMMR;1953;0
IYMMR;1954;0
IYMMR;1955;0
IYMMR;1956;0
IYMMR;1957;0
IYMMR;1958;0
IYMMR;1959;0
IYMMR;1960;0
IYMMR;1961;0
IYMMR;1962;0
IYMMR;1963;0
IYMMR;1964;0
IYMMR;1965;0
IYMMR;1966;0
IYMMR;1967;0
IYMMR;1968;0
IYMMR;1969;0
IYMMR;1970;0
IYMMR;1971;0
IYMMR;1972;0
IYMMR;1973;0
IYMMR;1974;0
IYMMR;1975;0
IYMMR;1976;0
IYMMR;1977;0
IYMMR;1978;0
IYMMR;1979;0
IYMMR;1980;0
IYMMR;1981;0
IYMMR;1982;0
IYMMR;1983;0
IYMMR;1984;0
IYMMR;1985;0
IYMMR;1986;0
IYMMR;1987;0
IYMMR;1988;0
IYMMR;1989;0
IYMMR;1990;0
IYMMR;1991;0
IYMMR;1992;0
IYMMR;1993;0
IYMMR;1994;0
IYMMR;1995;0
IYMMR;1996;0
IYMMR;1997;0
IYMMR;1998;0
IYMMR;1999;0
IYMMR;2000;0
IYMMR;2001;0
IYMMR;2002;0
IYMMR;2003;0
IYMMR;2004;0
IYMMR;2005;0
IYMMR;2006;0
IYMMR;2007;0
IYMMR;2008;0
IYMMR;2009;0
IYMMR;2010;0
IYMMR;2011;0
IYMMR;2012;0
IYMMR;2013;0
IYMMR;2014;0
IYMMR;2015;0
IYMMR;2016;0
IYMMR;2017;0
IYMMR;2018;0
