 

stn;time;rhh150mx
TIGIU;200503;4.0
TIGIU;200504;4.2
TIGIU;200505;9.1
TIGIU;200506;25.2
TIGIU;200507;14.3
TIGIU;200508;23.0
TIGIU;200509;12.2
TIGIU;200510;3.0
TIGIU;200511;1.4
TIGIU;200512;3.4
TIGIU;200601;1.4
TIGIU;200602;4.9
TIGIU;200603;3.1
TIGIU;200604;3.9
TIGIU;200605;11.0
TIGIU;200606;41.5
TIGIU;200607;17.0
TIGIU;200608;8.7
TIGIU;200609;7.7
TIGIU;200610;6.9
TIGIU;200611;3.1
TIGIU;200612;5.2
TIGIU;200701;5.8
TIGIU;200702;1.6
TIGIU;200703;13.6
TIGIU;200704;19.0
TIGIU;200705;7.2
TIGIU;200706;23.7
TIGIU;200707;24.8
TIGIU;200708;14.9
TIGIU;200709;23.0
TIGIU;200710;1.5
TIGIU;200711;3.4
TIGIU;200712;3.4
TIGIU;200801;5.7
TIGIU;200802;6.7
TIGIU;200803;4.6
TIGIU;200804;8.1
TIGIU;200805;11.3
TIGIU;200806;17.0
TIGIU;200807;39.1
TIGIU;200808;12.8
TIGIU;200809;31.5
TIGIU;200810;14.3
TIGIU;200811;7.5
TIGIU;200812;4.2
TIGIU;200901;2.9
TIGIU;200902;5.7
TIGIU;200903;4.8
TIGIU;200904;6.4
TIGIU;200905;22.2
TIGIU;200906;18.5
TIGIU;200907;37.5
TIGIU;200908;22.3
TIGIU;200909;8.8
TIGIU;200910;7.7
TIGIU;200911;8.4
TIGIU;200912;6.5
TIGIU;201001;3.1
TIGIU;201002;3.3
TIGIU;201003;17.8
TIGIU;201004;3.2
TIGIU;201005;8.3
TIGIU;201006;19.8
TIGIU;201007;18.5
TIGIU;201008;17.2
TIGIU;201009;11.6
TIGIU;201010;9.4
TIGIU;201011;8.8
TIGIU;201012;5.1
TIGIU;201101;2.8
TIGIU;201102;2.2
TIGIU;201103;4.9
TIGIU;201104;8.6
TIGIU;201105;13.6
TIGIU;201106;16.5
TIGIU;201107;17.1
TIGIU;201108;16.1
TIGIU;201109;18.7
TIGIU;201110;7.8
TIGIU;201111;11.0
TIGIU;201112;2.0
TIGIU;201201;4.4
TIGIU;201202;0.3
TIGIU;201203;7.6
TIGIU;201204;7.9
TIGIU;201205;7.6
TIGIU;201206;12.7
TIGIU;201207;19.2
TIGIU;201208;9.5
TIGIU;201209;24.8
TIGIU;201210;7.8
TIGIU;201211;5.5
TIGIU;201212;1.7
TIGIU;201301;2.7
TIGIU;201302;1.0
TIGIU;201303;4.1
TIGIU;201304;10.1
TIGIU;201305;6.6
TIGIU;201306;8.3
TIGIU;201307;38.9
TIGIU;201308;10.2
TIGIU;201309;14.1
TIGIU;201310;20.1
TIGIU;201311;4.1
TIGIU;201312;6.4
TIGIU;201401;4.2
TIGIU;201402;6.0
TIGIU;201403;4.8
TIGIU;201404;7.3
TIGIU;201405;12.6
TIGIU;201406;23.6
TIGIU;201407;17.5
TIGIU;201408;24.0
TIGIU;201409;6.2
TIGIU;201410;27.5
TIGIU;201411;13.4
TIGIU;201412;6.2
TIGIU;201501;8.2
TIGIU;201502;5.9
TIGIU;201503;2.0
TIGIU;201504;10.0
TIGIU;201505;19.3
TIGIU;201506;14.6
TIGIU;201507;21.0
TIGIU;201508;12.9
TIGIU;201509;16.9
TIGIU;201510;8.8
TIGIU;201511;0.2
TIGIU;201512;0.1
TIGIU;201601;2.7
TIGIU;201602;3.5
TIGIU;201603;5.8
TIGIU;201604;7.9
TIGIU;201605;9.8
TIGIU;201606;18.6
TIGIU;201607;12.2
TIGIU;201608;38.6
TIGIU;201609;9.8
TIGIU;201610;7.1
TIGIU;201611;4.3
TIGIU;201612;0.4
TIGIU;201701;0.6
TIGIU;201702;4.9
TIGIU;201703;7.0
TIGIU;201704;6.0
TIGIU;201705;6.2
TIGIU;201706;20.2
TIGIU;201707;12.5
TIGIU;201708;29.7
TIGIU;201709;17.3
TIGIU;201710;0.3
TIGIU;201711;12.1
TIGIU;201712;9.0
TIGIU;201801;8.3
TIGIU;201802;1.7
TIGIU;201803;3.2
TIGIU;201804;13.5
TIGIU;201805;4.9
TIGIU;201806;31.2
TIGIU;201807;28.4
TIGIU;201808;24.6
TIGIU;201809;15.6
TIGIU;201810;11.1
TIGIU;201811;5.6
TIGIU;201812;2.4
TIGIU;201901;1.4
TIGIU;201902;5.2
TIGIU;201903;7.4
TIGIU;201904;9.7
TIGIU;201905;19.2
TIGIU;201906;8.8
TIGIU;201907;18.7
TIGIU;201908;21.2
TIGIU;201909;16.3
TIGIU;201910;25.3
TIGIU;201911;8.3
TIGIU;201912;5.9
TIGIU;202001;0.6
TIGIU;202002;0.8
TIGIU;202003;7.6
TIGIU;202004;8.2
TIGIU;202005;10.0
TIGIU;202006;22.2
TIGIU;202007;7.1
TIGIU;202008;31.8
TIGIU;202009;15.9
TIGIU;202010;10.5
TIGIU;202011;1.2
TIGIU;202012;9.1
TIGIU;202101;5.5
TIGIU;202102;8.4
