 

stn;time;rs1000y0
SZB;1901;0
SZB;1902;0
SZB;1903;0
SZB;1904;0
SZB;1905;0
SZB;1906;0
SZB;1907;0
SZB;1908;0
SZB;1909;0
SZB;1910;0
SZB;1911;0
SZB;1912;0
SZB;1913;0
SZB;1914;0
SZB;1915;0
SZB;1916;0
SZB;1917;0
SZB;1918;0
SZB;1919;0
SZB;1920;0
SZB;1921;0
SZB;1922;0
SZB;1923;0
SZB;1924;0
SZB;1925;0
SZB;1926;0
SZB;1927;0
SZB;1928;0
SZB;1929;0
SZB;1930;0
SZB;1931;0
SZB;1932;0
SZB;1933;0
SZB;1934;0
SZB;1935;0
SZB;1936;0
SZB;1937;0
SZB;1938;0
SZB;1939;0
SZB;1940;0
SZB;1941;0
SZB;1942;0
SZB;1943;0
SZB;1944;0
SZB;1945;0
SZB;1946;0
SZB;1947;0
SZB;1948;0
SZB;1949;0
SZB;1950;0
SZB;1951;0
SZB;1952;0
SZB;1953;0
SZB;1954;0
SZB;1955;0
SZB;1956;0
SZB;1957;0
SZB;1958;0
SZB;1959;0
SZB;1960;0
SZB;1961;0
SZB;1962;0
SZB;1963;0
SZB;1964;0
SZB;1965;0
SZB;1966;0
SZB;1967;0
SZB;1968;0
SZB;1969;0
SZB;1970;0
SZB;1971;0
SZB;1972;0
SZB;1973;0
SZB;1974;0
SZB;1975;0
SZB;1976;0
SZB;1977;0
SZB;1978;0
SZB;1979;0
SZB;1980;0
SZB;1981;0
SZB;1982;0
SZB;1983;0
SZB;1984;0
SZB;1985;0
SZB;1986;0
SZB;1987;0
SZB;1988;0
SZB;1989;0
SZB;1990;0
SZB;1991;0
SZB;1992;0
SZB;1993;0
SZB;1994;0
SZB;1995;1
SZB;1996;0
SZB;1997;0
SZB;1998;0
SZB;1999;0
SZB;2000;0
SZB;2001;0
SZB;2002;0
SZB;2003;0
SZB;2004;0
SZB;2005;0
