 

stn;time;rti150yx
BIS;1969;19690817
BIS;1970;19700809
BIS;1971;19710928
BIS;1972;19721022
BIS;1973;19731114
BIS;1974;19740118
BIS;1975;19750630
BIS;1976;19760601
BIS;1977;19770731
BIS;1978;19780807
BIS;1979;19791106
BIS;1980;19801017
BIS;1981;19810816
BIS;1982;19820616
BIS;1983;19830115
BIS;1984;19840905
BIS;1985;19850202
BIS;1986;19860623
BIS;1987;19870615
BIS;1988;19880323
BIS;1989;19890827
BIS;1990;19900214
BIS;1991;19911221
BIS;1992;19920315
BIS;1993;19931008
BIS;1994;19940817
BIS;1995;19950110
BIS;1996;19960708
BIS;1997;19970705
BIS;1998;19980822
BIS;1999;19990521
BIS;2000;20000920
BIS;2001;20010222
BIS;2002;20020811
BIS;2003;20031008
BIS;2004;20040113
BIS;2005;20050822
BIS;2006;20060528
BIS;2007;20070808
BIS;2008;20081029
BIS;2009;20090717
BIS;2010;20100827
BIS;2011;20111008
BIS;2012;20121009
BIS;2013;20130531
BIS;2014;20141105
BIS;2015;20151120
BIS;2016;20160616
BIS;2017;20170309
BIS;2018;20180526
BIS;2019;20190520
BIS;2020;20200829
