 

stn;time;rhs150m0
MOB;190603;58.1
MOB;190604;41.9
MOB;190605;93.6
MOB;190606;19.8
MOB;190607;55.2
MOB;190608;26.3
MOB;190609;19.9
MOB;190610;66.6
MOB;190611;50.1
MOB;190612;101.4
MOB;190701;57.7
MOB;190702;52.8
MOB;190703;67.5
MOB;190704;47.2
MOB;190705;34.6
MOB;190706;71.2
MOB;190707;75.6
MOB;190708;57.8
MOB;190709;28.5
MOB;190710;100.1
MOB;190711;0.9
MOB;190712;89.4
MOB;190801;20.6
MOB;190802;100.9
MOB;190803;44.9
MOB;190804;42.7
MOB;190805;76.8
MOB;190806;52.9
MOB;190807;52.8
MOB;190808;56.1
MOB;190809;106.3
MOB;190810;27.9
MOB;190811;48.1
MOB;190812;48.5
MOB;190901;48.6
MOB;190902;11.2
MOB;190903;26.6
MOB;190904;35.6
MOB;190905;38.7
MOB;190906;86.6
MOB;190907;57.8
MOB;190908;82.1
MOB;190909;47.3
MOB;190910;75.7
MOB;190911;30.3
MOB;190912;124.4
MOB;191001;182.1
MOB;191002;45.8
MOB;191003;7.7
MOB;191004;25.9
MOB;191005;39.6
MOB;191006;86.7
MOB;191007;71.9
MOB;191008;69.4
MOB;191009;50.5
MOB;191010;55.6
MOB;191011;152.2
MOB;191012;57.1
MOB;191101;14.0
MOB;191102;70.2
MOB;191103;102.5
MOB;191104;25.8
MOB;191105;47.8
MOB;191106;52.5
MOB;191107;6.1
MOB;191108;45.8
MOB;191109;97.0
MOB;191110;50.3
MOB;191111;50.3
MOB;191112;136.1
MOB;191201;72.0
MOB;191202;46.5
MOB;191203;105.0
MOB;191204;31.2
MOB;191205;76.5
MOB;191206;84.7
MOB;191207;67.7
MOB;191208;119.8
MOB;191209;26.0
MOB;191210;131.0
MOB;191211;53.0
MOB;191212;28.4
MOB;191301;88.3
MOB;191302;19.6
MOB;191303;77.9
MOB;191304;46.4
MOB;191305;51.0
MOB;191306;42.0
MOB;191307;126.1
MOB;191308;44.4
MOB;191309;60.3
MOB;191310;43.4
MOB;191311;88.3
MOB;191312;46.1
MOB;191401;84.4
MOB;191402;26.5
MOB;191403;128.8
MOB;191404;49.9
MOB;191405;139.7
MOB;191406;69.5
MOB;191407;114.6
MOB;191408;108.1
MOB;191409;36.8
MOB;191410;89.8
MOB;191411;61.3
MOB;191412;48.1
MOB;191501;106.0
MOB;191502;26.2
MOB;191503;60.7
MOB;191504;94.0
MOB;191505;52.8
MOB;191506;53.0
MOB;191507;102.5
MOB;191508;43.4
MOB;191509;67.5
MOB;191510;20.9
MOB;191511;54.8
MOB;191512;82.6
MOB;191601;38.1
MOB;191602;121.2
MOB;191603;89.6
MOB;191604;85.5
MOB;191605;77.4
MOB;191606;87.0
MOB;191607;41.1
MOB;191608;54.4
MOB;191609;40.4
MOB;191610;48.3
MOB;191611;65.8
