 

stn;time;rhh150mx
DLBAB;200302;4.2
DLBAB;200303;5.1
DLBAB;200304;5.6
DLBAB;200305;12.9
DLBAB;200306;6.5
DLBAB;200307;11.3
DLBAB;200308;14.3
DLBAB;200309;8.9
DLBAB;200310;11.0
DLBAB;200311;5.4
DLBAB;200312;9.2
DLBAB;200401;11.3
DLBAB;200402;4.2
DLBAB;200403;8.3
DLBAB;200404;11.3
DLBAB;200405;5.5
DLBAB;200406;18.8
DLBAB;200407;6.3
DLBAB;200408;11.2
DLBAB;200409;21.0
DLBAB;200410;8.2
DLBAB;200411;6.7
DLBAB;200412;4.0
DLBAB;200501;6.6
DLBAB;200502;5.5
DLBAB;200503;5.8
DLBAB;200504;6.7
DLBAB;200505;8.4
DLBAB;200506;11.6
DLBAB;200507;30.2
DLBAB;200508;8.0
DLBAB;200509;10.5
DLBAB;200510;3.7
DLBAB;200511;5.8
DLBAB;200512;4.2
DLBAB;200601;3.4
DLBAB;200602;5.0
DLBAB;200603;10.2
DLBAB;200604;6.5
DLBAB;200605;14.3
DLBAB;200606;5.6
DLBAB;200607;27.0
DLBAB;200608;11.6
DLBAB;200609;6.8
DLBAB;200610;8.5
DLBAB;200611;7.1
DLBAB;200612;5.9
DLBAB;200701;6.7
DLBAB;200702;11.2
DLBAB;200703;7.6
DLBAB;200704;0.3
DLBAB;200705;16.1
DLBAB;200706;23.3
DLBAB;200707;6.6
DLBAB;200708;9.4
DLBAB;200709;16.6
DLBAB;200710;2.9
DLBAB;200711;6.7
DLBAB;200712;8.6
DLBAB;200801;11.4
DLBAB;200802;12.3
DLBAB;200803;13.0
DLBAB;200804;5.9
DLBAB;200805;6.9
DLBAB;200806;7.8
DLBAB;200807;5.4
DLBAB;200808;9.2
DLBAB;200809;12.5
DLBAB;200810;8.7
DLBAB;200811;8.8
DLBAB;200812;4.1
DLBAB;200901;3.8
DLBAB;200902;3.6
DLBAB;200903;6.0
DLBAB;200904;3.6
DLBAB;200905;13.6
DLBAB;200906;12.0
DLBAB;200907;23.6
DLBAB;200908;15.1
DLBAB;200909;4.9
DLBAB;200910;4.5
DLBAB;200911;9.6
DLBAB;200912;8.2
DLBAB;201001;5.2
DLBAB;201002;5.6
DLBAB;201003;4.4
DLBAB;201004;4.9
DLBAB;201005;12.0
DLBAB;201006;8.5
DLBAB;201007;17.7
DLBAB;201008;12.7
DLBAB;201009;20.2
DLBAB;201010;6.2
DLBAB;201011;5.8
DLBAB;201012;6.3
DLBAB;201101;2.9
DLBAB;201102;2.6
DLBAB;201103;1.4
DLBAB;201104;7.7
DLBAB;201105;4.6
DLBAB;201106;12.0
DLBAB;201107;10.8
DLBAB;201108;19.7
DLBAB;201109;12.2
DLBAB;201110;5.6
DLBAB;201111;2.4
DLBAB;201112;8.5
DLBAB;201201;9.6
DLBAB;201202;2.6
DLBAB;201203;6.4
DLBAB;201204;7.8
DLBAB;201205;7.1
DLBAB;201206;23.6
DLBAB;201207;15.3
DLBAB;201208;10.1
DLBAB;201209;17.4
DLBAB;201210;7.8
DLBAB;201211;10.6
DLBAB;201212;4.3
DLBAB;201301;4.4
DLBAB;201302;8.1
DLBAB;201303;2.9
DLBAB;201304;6.7
DLBAB;201305;7.5
DLBAB;201306;16.5
DLBAB;201307;8.5
DLBAB;201308;10.6
DLBAB;201309;8.9
DLBAB;201310;11.6
DLBAB;201311;9.5
DLBAB;201312;6.1
DLBAB;201401;4.6
DLBAB;201402;5.1
DLBAB;201403;3.5
DLBAB;201404;4.4
DLBAB;201405;5.5
DLBAB;201406;4.3
DLBAB;201407;12.9
DLBAB;201408;13.4
DLBAB;201409;4.7
DLBAB;201410;8.5
DLBAB;201411;5.1
DLBAB;201412;3.9
DLBAB;201501;7.3
DLBAB;201502;2.4
DLBAB;201503;3.9
DLBAB;201504;9.2
DLBAB;201505;4.8
DLBAB;201506;10.4
DLBAB;201507;4.8
DLBAB;201508;40.3
DLBAB;201509;7.4
DLBAB;201510;3.8
DLBAB;201511;8.9
DLBAB;201512;6.7
DLBAB;201601;6.4
DLBAB;201602;6.9
DLBAB;201603;6.9
DLBAB;201604;5.2
DLBAB;201605;6.1
DLBAB;201606;12.1
DLBAB;201607;10.4
DLBAB;201608;5.2
DLBAB;201609;8.3
DLBAB;201610;13.5
DLBAB;201611;5.6
DLBAB;201612;1.9
DLBAB;201701;3.2
DLBAB;201702;10.7
DLBAB;201703;4.3
DLBAB;201704;4.8
DLBAB;201705;7.6
DLBAB;201706;11.9
DLBAB;201707;15.2
DLBAB;201708;22.6
DLBAB;201709;11.1
DLBAB;201710;21.2
DLBAB;201711;13.4
DLBAB;201712;7.9
DLBAB;201801;7.3
DLBAB;201802;3.8
DLBAB;201803;4.0
DLBAB;201804;4.8
DLBAB;201805;7.3
DLBAB;201806;37.5
DLBAB;201807;20.2
DLBAB;201808;8.3
DLBAB;201809;14.2
DLBAB;201810;2.6
DLBAB;201811;2.4
DLBAB;201812;5.2
DLBAB;201901;3.3
DLBAB;201902;5.0
DLBAB;201903;5.3
DLBAB;201904;5.4
DLBAB;201905;15.4
DLBAB;201906;8.7
