 

stn;time;tre200y0
BOS;1959;5.7
BOS;1960;4.5
BOS;1961;5.8
BOS;1962;4.5
BOS;1963;4.4
BOS;1964;5.7
BOS;1965;4.6
BOS;1966;5.2
BOS;1967;5.3
BOS;1968;4.9
BOS;1969;4.9
BOS;1970;5.1
BOS;1971;5.0
BOS;1972;4.6
BOS;1973;5.3
BOS;1974;5.2
BOS;1975;5.0
BOS;1976;4.9
BOS;1977;4.5
BOS;1978;4.4
BOS;1979;4.6
BOS;1980;4.3
BOS;1981;4.9
BOS;1982;5.4
BOS;1983;5.8
BOS;1984;4.1
BOS;1985;4.9
BOS;1986;4.8
BOS;1987;5.2
BOS;1988;5.4
BOS;1989;6.0
BOS;1990;5.8
BOS;1991;5.2
BOS;1992;5.9
BOS;1993;5.4
BOS;1994;6.5
BOS;1995;5.4
