 

stn;time;rti150yx
ZUA;1961;19610714
ZUA;1962;19620101
ZUA;1963;19631007
ZUA;1964;19640504
ZUA;1965;19650518
ZUA;1966;19660913
ZUA;1967;19670607
ZUA;1968;19680921
ZUA;1969;19690618
ZUA;1970;19700816
ZUA;1971;19710427
ZUA;1972;19721122
ZUA;1973;19730623
ZUA;1974;19741003
ZUA;1975;19750811
ZUA;1976;19760722
ZUA;1977;19770708
ZUA;1978;19780807
ZUA;1979;19790311
ZUA;1980;19800122
