 

stn;time;rs1000y0
RIC;1901;0
RIC;1902;0
RIC;1903;0
RIC;1904;0
RIC;1905;0
RIC;1906;0
RIC;1907;0
RIC;1908;0
RIC;1909;0
RIC;1910;1
RIC;1911;0
RIC;1912;0
RIC;1913;0
RIC;1914;0
RIC;1915;0
RIC;1916;0
RIC;1917;0
RIC;1918;0
RIC;1919;0
RIC;1920;0
RIC;1921;0
RIC;1922;0
RIC;1923;0
RIC;1924;0
RIC;1925;0
RIC;1926;0
RIC;1927;0
RIC;1928;0
RIC;1929;0
RIC;1930;0
RIC;1931;0
RIC;1932;0
RIC;1933;0
RIC;1934;0
RIC;1935;0
RIC;1936;0
RIC;1937;0
RIC;1938;1
RIC;1939;0
RIC;1940;0
RIC;1941;0
RIC;1942;0
RIC;1943;0
RIC;1944;0
RIC;1945;0
RIC;1946;0
RIC;1947;0
RIC;1948;0
RIC;1949;0
RIC;1950;0
RIC;1951;0
RIC;1952;0
RIC;1953;0
RIC;1954;0
RIC;1955;0
RIC;1956;0
RIC;1957;1
RIC;1958;0
RIC;1959;0
RIC;1960;0
RIC;1961;0
RIC;1962;0
RIC;1963;0
RIC;1964;0
RIC;1965;0
RIC;1966;0
RIC;1967;0
RIC;1968;0
RIC;1969;0
RIC;1970;0
RIC;1971;0
RIC;1972;0
RIC;1973;0
RIC;1974;0
RIC;1975;0
RIC;1976;0
RIC;1977;0
RIC;1978;1
RIC;1979;0
RIC;1980;0
RIC;1981;0
RIC;1982;0
RIC;1983;0
RIC;1984;0
RIC;1985;0
RIC;1986;0
RIC;1987;0
RIC;1988;0
RIC;1989;0
RIC;1990;0
RIC;1991;0
RIC;1992;0
RIC;1993;0
RIC;1994;0
RIC;1995;1
RIC;1996;0
RIC;1997;0
RIC;1998;0
RIC;1999;0
RIC;2000;0
RIC;2001;0
RIC;2002;0
RIC;2003;0
RIC;2004;0
RIC;2005;0
RIC;2006;1
RIC;2007;0
RIC;2008;0
RIC;2009;0
RIC;2010;0
RIC;2011;0
RIC;2012;0
RIC;2013;0
RIC;2014;0
RIC;2015;0
RIC;2016;0
RIC;2017;0
RIC;2018;0
RIC;2019;0
RIC;2020;0
