 

stn;time;breclod0
GUG;20210414;0
GUG;20210415;0
GUG;20210416;0
GUG;20210417;0
GUG;20210418;0
GUG;20210419;0
GUG;20210420;0
GUG;20210421;0
GUG;20210422;0
GUG;20210423;0
GUG;20210424;0
GUG;20210425;0
GUG;20210426;0
GUG;20210427;0
GUG;20210428;0
GUG;20210429;0
GUG;20210430;0
GUG;20210501;0
GUG;20210502;0
GUG;20210503;0
GUG;20210504;0
GUG;20210505;0
