 

stn;time;rre150yx
LTH;1882;41.4
LTH;1883;26.8
LTH;1884;27.9
LTH;1885;26.5
LTH;1886;91.4
LTH;1887;29.8
LTH;1888;50.1
LTH;1889;36.0
LTH;1890;35.1
LTH;1891;40.1
LTH;1892;30.1
LTH;1893;48.9
LTH;1894;35.0
LTH;1895;42.7
LTH;1896;60.1
LTH;1897;34.7
LTH;1898;32.8
LTH;1899;36.7
LTH;1900;55.5
LTH;1901;37.2
LTH;1902;34.7
LTH;1903;40.0
LTH;1904;29.0
LTH;1905;27.6
LTH;1906;64.6
LTH;1907;27.9
LTH;1908;34.3
LTH;1909;56.1
LTH;1910;68.5
LTH;1911;32.3
LTH;1912;36.3
LTH;1913;36.2
LTH;1914;44.7
LTH;1915;52.8
LTH;1916;42.0
LTH;1917;44.1
LTH;1918;35.0
LTH;1919;26.5
LTH;1920;29.3
LTH;1921;36.3
LTH;1922;37.0
LTH;1923;61.1
LTH;1924;49.8
LTH;1925;30.5
LTH;1926;36.5
LTH;1927;47.0
LTH;1928;34.2
LTH;1929;25.7
LTH;1930;33.2
LTH;1931;43.9
LTH;1932;35.2
LTH;1933;34.9
LTH;1934;40.6
LTH;1935;45.9
LTH;1936;52.6
LTH;1937;84.1
LTH;1938;44.3
LTH;1939;36.5
LTH;1940;54.9
LTH;1941;55.4
LTH;1942;35.0
LTH;1943;28.3
LTH;1944;42.3
LTH;1945;34.5
LTH;1946;50.4
LTH;1947;27.5
LTH;1948;62.7
LTH;1949;25.0
LTH;1950;39.5
LTH;1951;42.2
LTH;1952;45.2
LTH;1953;30.4
LTH;1954;40.3
LTH;1955;45.1
LTH;1956;50.3
LTH;1957;29.9
LTH;1958;43.7
LTH;1959;33.5
LTH;1960;36.9
LTH;1961;36.3
LTH;1962;45.0
LTH;1963;48.0
LTH;1964;31.0
LTH;1965;49.0
LTH;1966;44.2
LTH;1967;34.2
LTH;1968;73.0
LTH;1969;65.0
LTH;1970;29.2
